"","NT","NT","NT","T","T","T","T","T","T","T","T","T","T"
"IL21R-AS1",0,0,0.473981660508858,0,0.45497472681848,0.601468825874421,1.87605303753462,0,4.73843724539543,0.72242930858556,1.03924916338809,0,0
"IL22RA1",0,1.44839487295769,0,20.888591140349,4.5497472681848,1.80440647762326,12.194344743975,0,1.80511895062683,83.0793704873394,19.7457341043737,0,0
"IL23A",0,0,0.473981660508858,0,0,0,4.2211193344529,0,0,0.72242930858556,0.519624581694044,0,0
"IL23R",4.50536860684264,2.89678974591538,3.317871623562,17.4071592836241,0.90994945363696,0,0,0,3.15895816359696,0,3.11774749016427,2.77140071353625,4.50536860684264
"IL24",46.1800282201371,0,0,0,1.81989890727392,3.60881295524652,0.469013259383656,0,0.225639868828354,9.39158101161228,0,0,46.1800282201371
"IL27",11.2634215171066,1.44839487295769,0,3.48143185672483,0,1.20293765174884,26.7337557848684,14.4147083355692,0,16.6158740974679,3.11774749016427,2.77140071353625,11.2634215171066
"IL27RA",12.3897636688173,0,22.7511197044252,17.4071592836241,8.64451980955112,3.0073441293721,0.469013259383656,2.05924404793845,58.8920057642004,19.5055913318101,2.07849832677618,23.5569060650581,12.3897636688173
"IL2RA",0,20.2775282214077,869.756347033754,0,20.4738627068316,1.20293765174884,19.2295436347299,0,0.225639868828354,0.72242930858556,0,6.92850178384063,0
"IL2RB",5.6317107585533,0,37.4445511801998,17.4071592836241,4.5497472681848,18.0440647762326,1.40703977815097,0,4.96407711422379,54.9046274525026,0.519624581694044,44.34241141658,5.6317107585533
"IL2RG",2.25268430342132,1.44839487295769,1.89592664203543,0,32.3032056041121,125.10551578188,202.613728053739,12.3554642876307,1.35383921297012,49.8476222924037,26.5008536663963,22.17120570829,2.25268430342132
"IL31RA",0,0,15.6413947967923,6.96286371344966,0,4.21028178112095,10.7873049658241,0,0,0,0,2.77140071353625,0
"IL32",6.75805291026396,2.89678974591538,378.237365086068,125.331546842094,14.5591912581914,6176.48337290443,2169.18632464941,292.41265480726,602.458449771705,279.580142422612,27.0204782480903,78.9849203357832,6.75805291026396
"IL33",1152.24802120001,14.4839487295769,43.6063127668149,0,26.3885341554718,19.8484712538559,3.28309281568559,615.713970333597,145.537715394288,1132.76915586216,53.0017073327925,5.5428014270725,1152.24802120001
"IL34",1.12634215171066,7.24197436478846,862.172640465612,0,5.00472199500328,27.0660971643489,143.987070630782,6.17773214381536,67.6919606485062,32.5093188863502,0,0,1.12634215171066
"IL3RA",11.2634215171066,0,65.8834508107312,0,7.73457035591416,54.7336631545723,15.4774375596606,191.509696458276,3.15895816359696,29.619601652008,2.59812290847022,15.2427039244494,11.2634215171066
"IL4",0,0,0,0,0,0,0,0,0,3.6121465429278,0,1.38570035676813,0
"IL4I1",2.25268430342132,0,0,3.48143185672483,11.8293428972805,10.2249700398652,21.1055966722645,0,12.4101927855595,0.72242930858556,0,22.17120570829,2.25268430342132
"IL4R",351.418751333726,908.143585344473,23.225101364934,435.178982090604,2.72984836091088,534.104317376486,40.804153566378,537.462696511936,664.509413699502,185.664332306489,64.4334481300615,49.8852128436525,351.418751333726
"IL5RA",0,17.3807384754923,0.473981660508858,0,0,0,0,0,0.225639868828354,0.72242930858556,0,11.085602854145,0
"IL6",0,92.6972718692923,5.68777992610629,0,0.45497472681848,40.8998801594606,57.6886309041896,0,0.225639868828354,0,0,4.15710107030438,0
"IL6R",2161.45058913276,21.7259230943654,47.3981660508858,236.737366257288,383.543694707978,408.397332768732,397.72324395734,234.753821464984,215.937354468735,1117.59814038186,100.287544266951,527.951835928656,2161.45058913276
"IL6ST",17859.2811575242,40672.3764275249,1672.20729827525,1949.6018397659,104.189212441432,651.992207247872,152.429309299688,189.450452410338,630.663433375249,1847.97417136186,351.785841806868,3770.49067076607,17859.2811575242
"IL7",0,15.9323436025346,1.89592664203543,10.4442955701745,9.55446926318808,13.2323141692373,15.008424300277,0,16.9229901621265,3.6121465429278,0,12.4713032109131,0
"IL7R",12.3897636688173,279.540210480834,26.542972988496,10.4442955701745,4.5497472681848,28.8705036419722,19.2295436347299,212.102136937661,28.8819032100293,4.33457585151336,0,48.4995124868844,12.3897636688173
"IL9R",0,0,0,0,0.45497472681848,0,0.469013259383656,0,2.70767842594025,0.72242930858556,1.03924916338809,0,0
"ILDR1",2.25268430342132,1.44839487295769,0.947963321017715,0,0.90994945363696,0.601468825874421,5.15914585322021,26.7701726231999,8.12303527782074,0,15.0691128691273,1.38570035676813,2.25268430342132
"ILDR2",0,0,136.032736566042,90.5172282748456,5.00472199500328,0,7.03519889075483,0,8.12303527782074,0,0,5.5428014270725,0
"ILF2",475.316388021899,460.589569600546,18940.7811355945,38.2957504239731,1374.93362444545,91.423261532912,3667.68368838019,53.5403452463998,650.068462094488,145.208291025698,901.548649239167,137.184335320044,475.316388021899
"ILF3",12.3897636688173,1404.94302676896,1211.49712426064,1347.31412855251,1411.33160259092,615.904077695407,183.853197678393,8471.7300132188,356.285352879971,406.727700733671,98.2090459401744,412.938706316902,12.3897636688173
"ILK",497.843231056112,72.4197436478846,176.795159369804,100.96152384502,211.563247970593,583.424761098188,329.247308087326,817.519887031566,0.902559475313416,111.254113522176,166.799490723788,52.6566135571888,497.843231056112
"ILKAP",13.5161058205279,0,145.03838811571,45.2586141374228,133.307594957815,3.0073441293721,207.772873906959,109.139934540738,83.0354717288343,72.9653601671416,33.7755978101129,30.4854078488988,13.5161058205279
"ILVBL",38.2956331581624,8.69036923774615,231.777031988831,69.6286371344966,137.402367499181,34.283723074842,128.978646330505,1031.68126801716,263.096087053861,796.839527369873,878.165543062935,24.9426064218263,38.2956331581624
"IMMP1L",1.12634215171066,13.0355538566192,3.79185328407086,6.96286371344966,65.5163606618611,144.953987035735,6.56618563137118,0,6.99483593367897,1.44485861717112,89.3754280513756,5.5428014270725,1.12634215171066
"IMMP2L",117.139583777909,46.3486359346461,34.1266795566378,27.8514548537986,49.5922452232143,18.645533602107,7.03519889075483,6.17773214381536,0.676919606485062,0,47.8054615158521,45.7281117733482,117.139583777909
"IMMT",176.835717818574,8.69036923774615,112.333653540599,97.4800919882952,86.4451980955112,260.436001603624,32.8309281568559,20.5924404793845,104.019979529871,237.679242524649,7.79436872541067,58.1994149842613,176.835717818574
"IMP3",0,46.3486359346461,76.3110473419261,3.48143185672483,200.64385452695,669.43480319823,143.518057371399,86.488250013415,135.383921297012,137.983997939842,15.5887374508213,30.4854078488988,0
"IMP4",10.1370793653959,5.79357949183077,14.2194498152657,87.0357964181207,48.2273210427589,825.81669792558,48.7773789759002,434.500494115014,38.3587777008202,4.33457585151336,541.968438706888,1.38570035676813,10.1370793653959
"IMPA1",5.6317107585533,65.1777692830961,549.344744529766,327.254594532134,93.2698189977884,98.640887443405,95.6787049142657,102.962202396923,0.902559475313416,517.981814255847,3.63737207185831,252.197464931799,5.6317107585533
"IMPA2",28.1585537927665,0,1.42194498152657,0,109.648909163254,45.1101619405816,15.008424300277,16.4739523835076,41.9690156020738,161.10173581458,57.1587039863449,19.3998049947538,28.1585537927665
"IMPACT",24.7795273376345,0,206.182022321353,0,87.8101222759666,19.2470024279815,12.6633580033587,78.2512738216612,44.4510541591857,10.1140103201978,131.465019168593,6.92850178384063,24.7795273376345
"IMPDH1",180.214744273706,15.9323436025346,225.615270402216,38.2957504239731,179.260042366481,12.6308453433628,5.15914585322021,12.3554642876307,55.9586874694318,26.7298844176657,0,58.1994149842613,180.214744273706
"IMPDH2",619.488183440863,223.052810435484,204.760077339827,0,0.90994945363696,496.813250172272,392.56409810412,1383.81200021464,37.9074979631635,240.568959758992,289.950516585277,84.5277217628557,619.488183440863
"IMPG2",3.37902645513198,1.44839487295769,3.317871623562,0,0.45497472681848,0.601468825874421,1.40703977815097,2.05924404793845,7.22047580250733,0,0.519624581694044,11.085602854145,3.37902645513198
"INA",13.5161058205279,4.34518461887307,0,0,1.36492418045544,0,0,0,0.225639868828354,0,0,0,13.5161058205279
"INAFM1",0,2.89678974591538,128.923011658409,3.48143185672483,40.0377759600262,22.2543465573536,2.81407955630193,2.05924404793845,7.22047580250733,0.72242930858556,4.6766212352464,15.2427039244494,0
"INCA1",0,0,26.542972988496,3.48143185672483,4.5497472681848,0,0,0,2.03075881945519,0,18.7064849409856,1.38570035676813,0
"INCENP",0,104.284430852954,4.73981660508858,90.5172282748456,78.710627739597,0,30.9548751193213,0,35.8767391437083,0.72242930858556,255.65529419347,66.51361712487,0
"INE1",0,0,0.947963321017715,0,3.18482308772936,0.601468825874421,21.1055966722645,0,11.5076333102461,2.16728792575668,1.03924916338809,8.31420214060875,0
"INE2",0,0,53.0859459769921,3.48143185672483,18.1989890727392,0,0.469013259383656,18.5331964314461,19.4050287192384,0,0,0,0
"INF2",191.478165790812,211.465651451823,482.513330398017,0,200.64385452695,454.710432361062,384.121859435214,2215.74659558178,427.813191298559,721.706879276975,9.3532424704928,0,191.478165790812
"ING1",14.6424479722386,24.6227128402808,68.2533591132755,0,0.90994945363696,0.601468825874421,243.886894879501,10.2962202396923,155.014589885079,0.72242930858556,2.59812290847022,63.7422164113338,14.6424479722386
"ING2",0,0,30.8088079330758,59.1843415643221,0,25.2616906867257,0.469013259383656,0,20.3075881945519,0,0,8.31420214060875,0
"ING3",336.776303361487,1.44839487295769,5.21379826559743,66.1472052777717,25.0236099750164,8.42056356224189,6.09717237198752,152.384059547446,56.8612469447452,0.72242930858556,17.6672357775975,29.0997074921306,336.776303361487
"ING4",46.1800282201371,4.34518461887307,4.26583494457972,0,124.208100421445,50.5233813734514,56.2815911260387,6.17773214381536,40.163896651447,0.72242930858556,19.2261095226796,76.2135196222469,46.1800282201371
"ING5",0,214.362441197738,30.8088079330758,351.624617529208,15.0141659850098,45.711630766456,6.56618563137118,689.846756059382,13.7640319985296,84.5242291045106,183.427477337998,235.569060650581,0
"INGX",0,0,0.473981660508858,0,0,0,2.34506629691828,0,0,0.72242930858556,0,0,0
"INHA",0,0,2.84388996305315,6.96286371344966,30.0283319700197,0,3.28309281568559,0,2.48203855711189,0,4.6766212352464,38.7996099895075,0
"INHBA",111.507873019355,356.305138747592,67.7793774527667,73.1100689912214,51.8671188573067,703.718526273072,385.059885953981,224.457601225291,47.3843724539543,119.200835916617,3.11774749016427,59.5851153410294,111.507873019355
"INHBA-AS1",0,2.89678974591538,0.473981660508858,0,1.81989890727392,7.21762591049305,13.1323712627424,6.17773214381536,0,3.6121465429278,0.519624581694044,2.77140071353625,0
"INHBB",192.604507942523,46.3486359346461,41.7103861247795,38.2957504239731,5.45969672182176,290.509442897345,0.469013259383656,214.161380985599,103.117420054558,50.5700516009892,227.595566781991,1.38570035676813,192.604507942523
"INHBC",5.6317107585533,68.0745590290115,0,13.9257274268993,0,30.073441293721,0,39.1256369108306,43.322854815044,15.1710154802968,0.519624581694044,22.17120570829,5.6317107585533
"INHBE",4.50536860684264,85.4552975045038,0,13.9257274268993,0,84.2056356224189,0.938026518767311,43.2441250067075,137.865959854124,2.16728792575668,228.115191363685,41.5710107030438,4.50536860684264
"INIP",132.908373901858,686.539169781946,88.1605888546475,3.48143185672483,77.3457035591416,7.21762591049305,13.1323712627424,12.3554642876307,74.9124364510135,23.1177378747379,72.2278168554722,23.5569060650581,132.908373901858
"INMT",4.50536860684264,1025.46357005405,870.704310354772,139.257274268993,12.284317624099,45.711630766456,165.56168056243,49.4218571505229,205.332280633802,28.8971723434224,0.519624581694044,54.0423139139569,4.50536860684264
"INO80",1144.36362613803,217.259230943654,32.2307529146023,0,166.975724742382,57.13953845807,14.5394110408933,2.05924404793845,13.9896718673579,306.310026840278,712.924926084229,123.327331752363,1144.36362613803
"INO80B",36.0429488547411,0,13.271486494248,66.1472052777717,2.72984836091088,55.9366008063211,65.1928430543281,12.3554642876307,0.676919606485062,37.5663240464491,94.5716738683161,38.7996099895075,36.0429488547411
"INO80C",12.3897636688173,13.0355538566192,10.4275965311949,31.3328867105235,90.5399706368775,123.902578130131,18.2915171159626,96.7844702531073,7.22047580250733,5.05700516009892,1.55887374508213,31.8711082056669,12.3897636688173
"INO80D",64.2015026475076,23.1743179673231,69.2013224342932,1601.45865409342,0.45497472681848,136.533423473494,0.469013259383656,117.376910732492,122.748088642625,69.3532136242138,5.71587039863449,20.7855053515219,64.2015026475076
"INO80E",40.5483174615838,0,51.1900193349566,170.590160979517,0.90994945363696,0.601468825874421,1663.59003103383,8.23697619175381,13.3127522608729,65.741067081286,4.15699665355235,56.8137146274932,40.5483174615838
"INPP1",319.881171085828,208.568861705908,89.1085521756653,13.9257274268993,0,9.62350121399073,22.9816497097991,1497.07042285126,37.4562182255068,8.66915170302672,195.898467298655,2.77140071353625,319.881171085828
"INPP4A",19.1478165790812,0,0.947963321017715,69.6286371344966,7.73457035591416,259.83453277775,103.182917064404,2.05924404793845,146.214635000773,20.2280206403957,91.9735509598459,58.1994149842613,19.1478165790812
"INPP4B",278.206511472533,0,27.0169546490049,31.3328867105235,0,1.20293765174884,2.81407955630193,39.1256369108306,36.1023790125366,0,0,42.9567110598119,278.206511472533
"INPP5A",45.0536860684264,336.027610526184,145.512369776219,0,104.189212441432,18.645533602107,1.40703977815097,249.168529800553,4.28715750773873,2.88971723434224,3.11774749016427,76.2135196222469,45.0536860684264
"INPP5B",1.12634215171066,178.152569373796,319.937620843479,10.4442955701745,128.75784768963,0.601468825874421,83.9533734296743,35.0071488149537,126.358326543878,18.060732714639,74.8259397639424,87.2991224763919,1.12634215171066
"INPP5D",5.6317107585533,49.2454256805615,92.9004054597361,34.8143185672483,1.36492418045544,7.81909473636747,109.749102695775,0,17.1486300309549,16.6158740974679,32.7363486467248,56.8137146274932,5.6317107585533
"INPP5E",0,0,4.26583494457972,0,3.18482308772936,82.4012291447956,28.609808822403,6.17773214381536,72.8816776315583,85.2466584130961,8.31399330710471,33.256808562435,0
"INPP5F",1.12634215171066,60.832584664223,68.2533591132755,3.48143185672483,46.4074221354849,31.8778477713443,419.766867148372,57.6588333422767,57.989446288887,0.72242930858556,2.07849832677618,18.0141046379856,1.12634215171066
"INPP5J",0,0,0,0,0,0,0,72.0735416778459,4.96407711422379,13.7261568631256,1.03924916338809,1.38570035676813,0
"INPP5K",0,4.34518461887307,194.806462469141,66.1472052777717,13.1942670777359,13.2323141692373,181.039118122091,35.0071488149537,133.353162477557,99.6952445848073,165.240616978706,49.8852128436525,0
"INPPL1",4.50536860684264,160.771830898304,147.408296418255,184.515888406416,103.279262987795,129.917266388875,679.131199587533,37.0663928628922,203.752801552004,867.637599611258,283.715021604948,137.184335320044,4.50536860684264
"INSC",0,0,0.473981660508858,0,0.90994945363696,0,1.40703977815097,0,1.57947908179848,2.16728792575668,0,4.15710107030438,0
"INSIG1",6977.68962984754,2159.55675557992,17.0633397783189,908.65371460518,866.726854589204,1289.54916267476,76.9181745389195,1921.27469672658,62.2766037966257,211.671787415569,525.860076674373,435.109912025192,6977.68962984754
"INSIG2",327.765566147802,23.1743179673231,71.5712307368375,55.7029097075973,2.2748736340924,351.859263136536,14.0703977815097,172.97650002683,115.076333102461,405.282842116499,360.619459695667,20.7855053515219,327.765566147802
"INSL3",0,0,0,0,0,0,4.69013259383656,2.05924404793845,0,0,0,0,0
"INSL4",2.25268430342132,4.34518461887307,0,0,0,1.20293765174884,0,2.05924404793845,0.225639868828354,0,1.55887374508213,0,2.25268430342132
"INSL6",2.25268430342132,0,0.473981660508858,0,0.90994945363696,0,0,0,0.676919606485062,0,0,11.085602854145,2.25268430342132
"INSR",16.8951322756599,1506.330667876,188.170719222017,1093.1696030116,575.998004152195,1566.22482257699,68.4759358700137,86.488250013415,687.975960057651,80.9120825615828,39.4914682087474,440.652713452264,16.8951322756599
"INSRR",0,0,0,0,1.36492418045544,2.40587530349768,9.84927844705677,0,0,43.3457585151336,5.19624581694044,37.4139096327394,0
"INTS1",109.255188715934,462.037964473504,218.505545494583,671.916348347892,5.45969672182176,2307.23441605428,10.3182917064404,32.9479047670152,1774.43192846618,1870.36947992802,961.825100715676,195.383750304306,109.255188715934
"INTS10",6.75805291026396,544.596472232092,40.7624228037618,41.777182280698,3.18482308772936,0.601468825874421,479.80056434948,6.17773214381536,278.439598134189,2.88971723434224,60.7960760582032,106.698927471146,6.75805291026396
"INTS12",3.37902645513198,2.89678974591538,76.785029002435,20.888591140349,55.0519419450361,0,44.5562596414473,0,43.7741345527007,17.3383034060534,1.03924916338809,15.2427039244494,3.37902645513198
"INTS2",60.8224761923757,469.279938838292,209.499893944915,174.071592836241,70.9760573836829,4.21028178112095,4.2211193344529,43.2441250067075,20.3075881945519,1.44485861717112,137.180889567228,40.1853103462756,60.8224761923757
"INTS3",70.9595555577716,102.836035979996,453.600449106977,62.6657734210469,200.188879800131,252.015438041382,1583.8577769386,18.5331964314461,262.870447185032,249.238111462018,210.447955586088,212.012154585523,70.9595555577716
"INTS4",16.8951322756599,152.081461660558,3.79185328407086,59.1843415643221,18.1989890727392,146.758393513359,20.1675701534972,113.258422636615,17.3742698997833,218.896080501425,49.8839598426283,49.8852128436525,16.8951322756599
"INTS4P1",1.12634215171066,0,0.947963321017715,0,4.09477254136632,2.40587530349768,6.56618563137118,0,0,0,1.03924916338809,4.15710107030438,1.12634215171066
"INTS5",10.1370793653959,512.731785027023,2.84388996305315,38.2957504239731,5.00472199500328,0.601468825874421,92.3956120985801,6.17773214381536,104.696899136356,169.770887517607,149.651879527885,18.0141046379856,10.1370793653959
"INTS6",1820.16891716443,60.832584664223,215.66165553153,27.8514548537986,0.90994945363696,10.8264388657396,93.8026518767311,30.8886607190768,4.96407711422379,694.254565550724,4.6766212352464,314.553980986365,1820.16891716443
"INTS6-AS1",4.50536860684264,1.44839487295769,4.26583494457972,24.3700229970738,2.72984836091088,7.81909473636747,1.40703977815097,2.05924404793845,8.12303527782074,7.2242930858556,1.03924916338809,37.4139096327394,4.50536860684264
"INTS6L",0,0,17.0633397783189,0,18.6539637995577,131.721672866498,78.7942275764541,0,305.065102655935,0,78.4633118358007,24.9426064218263,0
"INTS7",1213.07049739238,1.44839487295769,64.9354874897135,34.8143185672483,206.55852597559,5.41321943286979,2.34506629691828,251.227773848491,78.5226743522672,21.6728792575668,358.540961368891,138.570035676813,1213.07049739238
"INTS8",13.5161058205279,393.963405444492,15.6413947967923,66.1472052777717,130.577746596904,2.40587530349768,412.731668257617,380.960148868614,3.83587777008202,255.017545930703,77.4240626724126,112.241728898218,13.5161058205279
"INTS9",22.5268430342132,0,76.785029002435,41.777182280698,23.2037110677425,99.2423562692794,73.1660684638503,12.3554642876307,17.82554963744,0,1.03924916338809,24.9426064218263,22.5268430342132
"INTU",75.4649241646142,47.7970308076038,242.204628520026,435.178982090604,5.00472199500328,9.62350121399073,147.270163446468,1365.27880378319,50.3176907487229,44.7906171323047,8.31399330710471,351.967890619104,75.4649241646142
"INVS",16.8951322756599,5.79357949183077,1.42194498152657,0,41.8576748673001,0,0,0,1.80511895062683,20.9504499489813,4.6766212352464,109.470328184682,16.8951322756599
"IP6K1",2.25268430342132,73.8681385208423,312.353914275337,0,0.45497472681848,177.433303632954,19.2295436347299,146.20632740363,126.583966412707,5.77943446868448,17.6672357775975,134.412934606508,2.25268430342132
"IP6K2",55.1907654338223,172.358989881965,701.0188758926,0,2.2748736340924,260.436001603624,79.2632408358378,14.4147083355692,152.306911459139,23.1177378747379,139.259387894004,84.5277217628557,55.1907654338223
"IP6K3",28.1585537927665,15.9323436025346,5.21379826559743,0,2.2748736340924,188.861211324568,0,160.621035739199,0.451279737656708,54.9046274525026,24.4223553396201,11.085602854145,28.1585537927665
"IPCEF1",21.4005008825025,60.832584664223,2.84388996305315,0,0.45497472681848,0,0,2.05924404793845,0,54.182198143917,0.519624581694044,1.38570035676813,21.4005008825025
"IPMK",64.2015026475076,344.717979763931,1.89592664203543,3.48143185672483,2.72984836091088,5.41321943286979,0,30.8886607190768,142.60439709952,74.4102187843127,241.105805906037,41.5710107030438,64.2015026475076
"IPO11",127.276663143305,5.79357949183077,26.0689913279872,41.777182280698,0,0.601468825874421,39.3971137882271,146.20632740363,32.0408613736263,4.33457585151336,70.66894311039,62.3565160545657,127.276663143305
"IPO13",2.25268430342132,112.9748000907,18.0113030993366,0,215.658020511959,10.2249700398652,0.469013259383656,424.204273875321,153.209470934452,10.1140103201978,258.773041683634,95.6133246170007,2.25268430342132
"IPO4",36.0429488547411,2.89678974591538,50.2420560139389,0,96.4546420855177,196.078837235061,114.439235289612,0,166.747863064154,39.0111826636203,465.06400061617,33.256808562435,36.0429488547411
"IPO5",10.1370793653959,1793.11285272162,2.36990830254429,0,14.5591912581914,8.42056356224189,149.615229743386,801.045934648058,86.4200697612596,403.837983499328,377.76707089157,228.640558866741,10.1370793653959
"IPO7",2561.30205299004,28.9678974591538,532.755386411956,793.766463333261,755.713021245495,760.256595905268,3.75210607506924,14.4147083355692,174.419618604318,62.1289205383582,1478.85155950125,597.236853767062,2561.30205299004
"IPO8",16.8951322756599,357.75353362055,64.4615058292046,125.331546842094,10.9193934436435,59.5454137615677,132.261739146191,49.4218571505229,321.311173211576,57.0719153782593,206.290958932536,185.683847806929,16.8951322756599
"IPO9",509.106652573218,695.229539019692,8.53166988915944,59.1843415643221,384.908618888434,345.844574877792,119.129367883449,1074.92539302387,170.132461096579,521.593960798775,999.757695179341,411.553005960133,509.106652573218
"IPO9-AS1",0,0,0,0,3.18482308772936,3.0073441293721,0,0,0.902559475313416,3.6121465429278,0,1.38570035676813,0
"IPP",0,56.48740004535,2.84388996305315,31.3328867105235,98.2745409927916,2.40587530349768,3.75210607506924,8.23697619175381,49.8664110110662,1.44485861717112,147.573381201109,20.7855053515219,0
"IPPK",234.279167555817,40.5550564428154,0.473981660508858,3.48143185672483,109.648909163254,222.543465573536,0,405.671077443875,82.1329122535208,3.6121465429278,59.7568268948151,80.3706206925513,234.279167555817
"IQCA1",9.01073721368528,1.44839487295769,104.275965311949,142.738706125718,0.45497472681848,0,0.469013259383656,12.3554642876307,79.1995939587522,0,55.5998302412627,52.6566135571888,9.01073721368528
"IQCB1",14.6424479722386,112.9748000907,246.470463464606,0,6.36964617545872,0.601468825874421,117.722328105298,148.265571451569,62.0509639277973,0,23.383106176232,20.7855053515219,14.6424479722386
"IQCC",0,0,0.473981660508858,6.96286371344966,5.91467144864024,21.6528777314792,28.1407955630193,0,0.451279737656708,0.72242930858556,25.4616045030082,9.69990249737688,0
"IQCD",0,0,0,0,0,5.41321943286979,5.15914585322021,0,2.03075881945519,0,8.83361788879875,1.38570035676813,0
"IQCE",84.4756613782995,199.878492468161,3.317871623562,243.700229970738,0.45497472681848,144.352518209861,17.3534905971953,0,40.6151763891037,8.66915170302672,156.406999089907,85.9134221196238,84.4756613782995
"IQCF1",1.12634215171066,1.44839487295769,0,0,0,1.20293765174884,0,0,0.225639868828354,0,0.519624581694044,0,1.12634215171066
"IQCF3",0,0,0,6.96286371344966,0,0,0.938026518767311,0,2.48203855711189,0,1.55887374508213,8.31420214060875,0
"IQCG",49.5590546752691,0,83.8947539100678,6.96286371344966,0,19.8484712538559,7.97322540952214,201.805916697968,48.9638515357528,25.2850258004946,86.2576805612114,29.0997074921306,49.5590546752691
"IQCH",0,0,6.63574324712401,0,62.7865123009502,10.2249700398652,37.5210607506924,0,13.0871123920445,18.060732714639,65.9923218751436,135.798634963276,0
"IQCH-AS1",2.25268430342132,1.44839487295769,21.8031563834075,0,67.336259569135,32.4793165972187,131.323712627424,2.05924404793845,102.440500448073,0.72242930858556,61.8353252215913,30.4854078488988,2.25268430342132
"IQCK",7.88439506197462,1.44839487295769,46.4502027298681,69.6286371344966,10.0094439900066,1.80440647762326,3.28309281568559,53.5403452463998,5.18971698305214,4.33457585151336,23.902730757926,12.4713032109131,7.88439506197462
"IQGAP1",15.7687901239492,1122.50602654221,79.6289189654881,0,126.482974055537,807.171164323473,129.916672849273,80.3105178695997,161.558146081101,332.317481949358,231.752563435544,252.197464931799,15.7687901239492
"IQGAP2",1861.84357677772,159.323436025346,173.477287746242,497.844755511651,55.961891398673,357.272482569406,239.196762285664,840.171571558889,1.57947908179848,1465.08663781152,498.319973844589,235.569060650581,1861.84357677772
"IQGAP3",0,0,8.05768822865058,13.9257274268993,22.748736340924,98.0394186175306,82.0773203921397,0,54.83048812529,0,493.643352609342,121.941631395595,0
"IQSEC1",56.317107585533,989.253698230103,230.355087007305,0,0,150.367206468605,84.422386689058,539.521940559875,9.70251435961922,5.77943446868448,97.1697967767863,290.997074921306,56.317107585533
"IQSEC2",6.75805291026396,31.8646872050692,3.79185328407086,0,30.4833066968381,0,543.117354366273,16.4739523835076,0,0,0,4.15710107030438,6.75805291026396
"IQSEC3",0,2.89678974591538,0,0,4.09477254136632,1.80440647762326,0,0,7.89739540899239,0,0,0,0
"IQUB",3.37902645513198,0,3.79185328407086,17.4071592836241,5.00472199500328,0,0,8.23697619175381,0.225639868828354,0,0,2.77140071353625,3.37902645513198
"IRAK1",237.658194010949,7.24197436478846,654.094691502224,0,375.809124352064,68.567446149684,2083.82591144158,348.012244101599,136.737760509983,88.1363756474384,659.403594169742,51.2709132004207,237.658194010949
"IRAK1BP1",0,17.3807384754923,0.473981660508858,17.4071592836241,15.0141659850098,0.601468825874421,8.4422386689058,0,1.57947908179848,5.77943446868448,113.278158809302,54.0423139139569,0
"IRAK2",2.25268430342132,0,90.5304971571918,0,0,50.5233813734514,2.81407955630193,0,58.4407260265437,5.77943446868448,52.4820827510985,31.8711082056669,2.25268430342132
"IRAK3",2.25268430342132,46.3486359346461,23.6990830254429,17.4071592836241,4.5497472681848,0,26.2647425254847,2.05924404793845,78.0713946146105,78.7447946358261,0.519624581694044,40.1853103462756,2.25268430342132
"IRAK4",66.454186950929,1.44839487295769,32.2307529146023,24.3700229970738,11.374368170462,67.9659773238096,9.38026518767311,4.11848809587691,116.655812184259,0,9.87286705218684,19.3998049947538,66.454186950929
"IREB2",146.424479722386,621.36140049885,124.183195053321,0,74.6158551982307,380.729766778508,236.851695988746,74.1327857257843,26.6255045217458,28.1747430348369,175.113484030893,347.8107895488,146.424479722386
"IRF1",30.4112380961878,7.24197436478846,139.824589850113,62.6657734210469,42.7676243209371,88.4159174035399,740.571936566792,74.1327857257843,98.153342940334,3.6121465429278,0.519624581694044,119.170230682059,30.4112380961878
"IRF2",1238.97636688173,1.44839487295769,131.766901621462,174.071592836241,90.994945363696,88.4159174035399,21.1055966722645,0,203.978441420832,5.05700516009892,349.707343480092,144.112837103885,1238.97636688173
"IRF2BP1",94.6127407436955,8.69036923774615,5.21379826559743,87.0357964181207,162.425977474197,3.60881295524652,21.1055966722645,43.2441250067075,115.978892577774,5.77943446868448,25.9812290847022,91.4562235466963,94.6127407436955
"IRF2BP2",3688.77054685241,240.433548910977,315.671785898899,1441.31278868408,516.396314938975,591.243855834556,210.117940203878,413.908053635629,415.628638381828,1399.34557073023,2.07849832677618,591.69405233999,3688.77054685241
"IRF2BPL",0,0,191.962572506087,10.4442955701745,141.042165313729,218.934652618289,49.2463922352838,2.05924404793845,2.70767842594025,136.539139322671,8.31399330710471,1.38570035676813,0
"IRF3",100.244451502249,0,38.3925145012175,76.5915008479462,103.734237714613,7.21762591049305,29.0788220817866,2106.60666104104,161.332506212273,144.485861717112,1030.93517008098,151.041338887726,100.244451502249
"IRF4",19.1478165790812,0,0,0,0.45497472681848,0,9.84927844705677,24.7109285752614,1.12819934414177,7.94672239444116,0,62.3565160545657,19.1478165790812
"IRF5",210.625982369893,63.7293744101384,12.7975048337392,10.4442955701745,13.1942670777359,43.3057554629583,44.0872463820636,0,4.51279737656708,118.478406608032,0,27.7140071353625,210.625982369893
