"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MIR4301",0,NA,NA,NA,NA,NA
"MIR4302",0,NA,NA,NA,NA,NA
"MIR4303",0,NA,NA,NA,NA,NA
"MIR4304",0,NA,NA,NA,NA,NA
"MIR4305",0.0130645066055528,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR4306",0.0236440705890878,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR4307",0,NA,NA,NA,NA,NA
"MIR4307HG",0.0560213505144564,-0.238583082529743,2.93006776916965,-0.0814257898879091,0.935103339839964,NA
"MIR4308",0,NA,NA,NA,NA,NA
"MIR4309",0,NA,NA,NA,NA,NA
"MIR431",0,NA,NA,NA,NA,NA
"MIR4310",0,NA,NA,NA,NA,NA
"MIR4311",0.0106767116223043,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR4312",0,NA,NA,NA,NA,NA
"MIR4314",0.0122947686149229,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR4316",0,NA,NA,NA,NA,NA
"MIR4317",0,NA,NA,NA,NA,NA
"MIR4318",0,NA,NA,NA,NA,NA
"MIR4319",0,NA,NA,NA,NA,NA
"MIR432",0,NA,NA,NA,NA,NA
"MIR4320",0,NA,NA,NA,NA,NA
"MIR4322",0,NA,NA,NA,NA,NA
"MIR4323",0,NA,NA,NA,NA,NA
"MIR4324",0,NA,NA,NA,NA,NA
"MIR4325",0,NA,NA,NA,NA,NA
"MIR4326",0,NA,NA,NA,NA,NA
"MIR4327",0,NA,NA,NA,NA,NA
"MIR4328",0,NA,NA,NA,NA,NA
"MIR433",0,NA,NA,NA,NA,NA
"MIR4330",0,NA,NA,NA,NA,NA
"MIR4418",0,NA,NA,NA,NA,NA
"MIR4420",0,NA,NA,NA,NA,NA
"MIR4421",0,NA,NA,NA,NA,NA
"MIR4422",0,NA,NA,NA,NA,NA
"MIR4422HG",0.0725416993452064,-0.761145397421268,2.89516206703697,-0.262902517992803,0.792625715489051,NA
"MIR4423",0,NA,NA,NA,NA,NA
"MIR4424",0.0213534232446086,-0.410221300995818,2.93009564671429,-0.140002699726142,0.888657857325566,NA
"MIR4425",0,NA,NA,NA,NA,NA
"MIR4427",0,NA,NA,NA,NA,NA
"MIR4428",0,NA,NA,NA,NA,NA
"MIR4429",0,NA,NA,NA,NA,NA
"MIR4430",0,NA,NA,NA,NA,NA
"MIR4431",0,NA,NA,NA,NA,NA
"MIR4432",0,NA,NA,NA,NA,NA
"MIR4432HG",0.565129585100951,1.17318986376946,0.650543680925526,1.80339906169001,0.0713255648824854,0.123358698655835
"MIR4433A",0,NA,NA,NA,NA,NA
"MIR4433B",0.00801372505134291,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR4434",0,NA,NA,NA,NA,NA
"MIR4435-1",0,NA,NA,NA,NA,NA
"MIR4435-2",0,NA,NA,NA,NA,NA
"MIR4435-2HG",416.678693988233,0.993915035063703,0.309291118686219,3.21352594696406,0.00131115950710299,0.00379014018818106
"MIR4436A",0,NA,NA,NA,NA,NA
"MIR4436B1",0.0913562210875706,-0.0638534491290555,2.9300004708992,-0.0217929825483814,0.982613091974245,NA
"MIR4437",0,NA,NA,NA,NA,NA
"MIR4438",0,NA,NA,NA,NA,NA
"MIR4439",0,NA,NA,NA,NA,NA
"MIR4440",3.04351750237437,-0.854360614674652,2.32851267114777,-0.366912589852268,NA,NA
"MIR4441",0.198634331249279,-0.419289880239962,1.19689068608078,-0.350315935378299,0.726101607359447,NA
"MIR4443",0,NA,NA,NA,NA,NA
"MIR4445",0,NA,NA,NA,NA,NA
"MIR4446",0,NA,NA,NA,NA,NA
"MIR4447",0,NA,NA,NA,NA,NA
"MIR4448",0,NA,NA,NA,NA,NA
"MIR4449",0,NA,NA,NA,NA,NA
"MIR4450",0,NA,NA,NA,NA,NA
"MIR4451",0,NA,NA,NA,NA,NA
"MIR4452",0,NA,NA,NA,NA,NA
"MIR4453HG",93.2957069030068,0.511761145424176,0.126522221971065,4.04483210499744,5.2360634955698e-05,0.000214206125474682
"MIR4454",0,NA,NA,NA,NA,NA
"MIR4455",0,NA,NA,NA,NA,NA
"MIR4456",0,NA,NA,NA,NA,NA
"MIR4457",0,NA,NA,NA,NA,NA
"MIR4458HG",147.164683412569,-0.639699555484586,0.294435270935658,-2.17263221709731,0.0298080090911586,0.058832962930992
"MIR4460",0,NA,NA,NA,NA,NA
"MIR4462",0,NA,NA,NA,NA,NA
"MIR4463",0,NA,NA,NA,NA,NA
"MIR4464",0.0124433291081006,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR4465",0,NA,NA,NA,NA,NA
"MIR4466",0,NA,NA,NA,NA,NA
"MIR4470",0,NA,NA,NA,NA,NA
"MIR4471",0,NA,NA,NA,NA,NA
"MIR4472-1",0,NA,NA,NA,NA,NA
"MIR4472-2",0,NA,NA,NA,NA,NA
"MIR4473",0,NA,NA,NA,NA,NA
"MIR4474",0,NA,NA,NA,NA,NA
"MIR4475",0,NA,NA,NA,NA,NA
"MIR4476",0,NA,NA,NA,NA,NA
"MIR4477A",0,NA,NA,NA,NA,NA
"MIR4477B",0,NA,NA,NA,NA,NA
"MIR4478",0,NA,NA,NA,NA,NA
"MIR4479",0,NA,NA,NA,NA,NA
"MIR448",0,NA,NA,NA,NA,NA
"MIR4480",0,NA,NA,NA,NA,NA
"MIR4481",0,NA,NA,NA,NA,NA
"MIR4482",0,NA,NA,NA,NA,NA
"MIR4483",0,NA,NA,NA,NA,NA
"MIR4484",0,NA,NA,NA,NA,NA
"MIR4486",0,NA,NA,NA,NA,NA
"MIR4487",0,NA,NA,NA,NA,NA
"MIR4488",0,NA,NA,NA,NA,NA
"MIR4489",0,NA,NA,NA,NA,NA
"MIR4490",0,NA,NA,NA,NA,NA
"MIR4491",0,NA,NA,NA,NA,NA
"MIR4492",0,NA,NA,NA,NA,NA
"MIR4493",0,NA,NA,NA,NA,NA
"MIR4494",0,NA,NA,NA,NA,NA
"MIR4495",0,NA,NA,NA,NA,NA
"MIR4497",0,NA,NA,NA,NA,NA
"MIR4498",0,NA,NA,NA,NA,NA
"MIR4499",0,NA,NA,NA,NA,NA
"MIR449A",0,NA,NA,NA,NA,NA
"MIR449B",0,NA,NA,NA,NA,NA
"MIR449C",0,NA,NA,NA,NA,NA
"MIR4500",0,NA,NA,NA,NA,NA
"MIR4500HG",7.30397056268004,0.62173748130866,0.339123130604569,1.8333679575329,NA,NA
"MIR4501",0,NA,NA,NA,NA,NA
"MIR4502",0,NA,NA,NA,NA,NA
"MIR4503",0,NA,NA,NA,NA,NA
"MIR4504",0.012284850542362,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR4505",0,NA,NA,NA,NA,NA
"MIR4506",0,NA,NA,NA,NA,NA
"MIR4507",0,NA,NA,NA,NA,NA
"MIR4508",0,NA,NA,NA,NA,NA
"MIR4509-1",0,NA,NA,NA,NA,NA
"MIR450A1",0,NA,NA,NA,NA,NA
"MIR450A2",0,NA,NA,NA,NA,NA
"MIR450B",0,NA,NA,NA,NA,NA
"MIR4510",0,NA,NA,NA,NA,NA
"MIR4511",0,NA,NA,NA,NA,NA
"MIR4512",0,NA,NA,NA,NA,NA
"MIR4513",0.0725886530805222,-0.843261552775898,2.92996289473745,-0.287806222491927,0.773495073956532,NA
"MIR4514",0,NA,NA,NA,NA,NA
"MIR4515",0,NA,NA,NA,NA,NA
"MIR4516",0.100200434501109,-0.332143416788831,2.93002388383721,-0.113358603873853,0.909746257429132,NA
"MIR4518",0,NA,NA,NA,NA,NA
"MIR4519",0,NA,NA,NA,NA,NA
"MIR451B",0,NA,NA,NA,NA,NA
"MIR4520-1",0,NA,NA,NA,NA,NA
"MIR4520-2",0,NA,NA,NA,NA,NA
"MIR4521",0,NA,NA,NA,NA,NA
"MIR4522",0.0165944177490207,-0.32535761543387,2.93009564671429,-0.111039929975909,0.911584682958885,NA
"MIR4524A",0,NA,NA,NA,NA,NA
"MIR4524B",0.641672811756071,-1.44759311378254,0.811278823189455,-1.78433489498898,0.0743692632673195,0.12783176050441
"MIR4525",0,NA,NA,NA,NA,NA
"MIR4526",0.0259198856598707,-0.410221300995817,2.93009564671429,-0.140002699726142,0.888657857325566,NA
"MIR4527",0,NA,NA,NA,NA,NA
"MIR4527HG",0.178681437974375,-0.596139089921841,1.55142916459105,-0.384251568507145,0.700792000374145,NA
"MIR4528",0,NA,NA,NA,NA,NA
"MIR4529",0,NA,NA,NA,NA,NA
"MIR4530",0,NA,NA,NA,NA,NA
"MIR4531",0,NA,NA,NA,NA,NA
"MIR4533",0,NA,NA,NA,NA,NA
"MIR4535",0,NA,NA,NA,NA,NA
"MIR4536-1",0,NA,NA,NA,NA,NA
"MIR4536-2",0,NA,NA,NA,NA,NA
"MIR4537",0,NA,NA,NA,NA,NA
"MIR4538",0,NA,NA,NA,NA,NA
"MIR4539",0,NA,NA,NA,NA,NA
"MIR454",0.0391842578988599,-0.500388568103762,2.93009564671429,-0.170775506480439,0.864400289123741,NA
"MIR4540",0,NA,NA,NA,NA,NA
"MIR455",0.0104532229751312,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR4632",0,NA,NA,NA,NA,NA
"MIR4633",0,NA,NA,NA,NA,NA
"MIR4634",0,NA,NA,NA,NA,NA
"MIR4635",0,NA,NA,NA,NA,NA
"MIR4636",0,NA,NA,NA,NA,NA
"MIR4637",0,NA,NA,NA,NA,NA
"MIR4638",0,NA,NA,NA,NA,NA
"MIR4639",0,NA,NA,NA,NA,NA
"MIR4641",0,NA,NA,NA,NA,NA
"MIR4642",0,NA,NA,NA,NA,NA
"MIR4643",0,NA,NA,NA,NA,NA
"MIR4644",0,NA,NA,NA,NA,NA
"MIR4645",0,NA,NA,NA,NA,NA
"MIR4646",0,NA,NA,NA,NA,NA
"MIR4648",0,NA,NA,NA,NA,NA
"MIR4650-2",0,NA,NA,NA,NA,NA
"MIR4652",0,NA,NA,NA,NA,NA
"MIR4653",0,NA,NA,NA,NA,NA
"MIR4654",0,NA,NA,NA,NA,NA
"MIR4655",0,NA,NA,NA,NA,NA
"MIR4656",0,NA,NA,NA,NA,NA
"MIR4659A",0,NA,NA,NA,NA,NA
"MIR4659B",0,NA,NA,NA,NA,NA
"MIR466",0,NA,NA,NA,NA,NA
"MIR4660",0,NA,NA,NA,NA,NA
"MIR4661",0,NA,NA,NA,NA,NA
"MIR4662A",0,NA,NA,NA,NA,NA
"MIR4662B",0,NA,NA,NA,NA,NA
"MIR4663",0,NA,NA,NA,NA,NA
"MIR4664",0,NA,NA,NA,NA,NA
"MIR4665",0,NA,NA,NA,NA,NA
"MIR4666A",0,NA,NA,NA,NA,NA
"MIR4666B",0,NA,NA,NA,NA,NA
"MIR4667",0,NA,NA,NA,NA,NA
"MIR4668",0,NA,NA,NA,NA,NA
"MIR4669",0,NA,NA,NA,NA,NA
"MIR4670",0,NA,NA,NA,NA,NA
"MIR4671",0,NA,NA,NA,NA,NA
"MIR4672",0,NA,NA,NA,NA,NA
"MIR4673",0,NA,NA,NA,NA,NA
"MIR4674",0,NA,NA,NA,NA,NA
"MIR4675",0,NA,NA,NA,NA,NA
"MIR4676",0,NA,NA,NA,NA,NA
"MIR4677",0,NA,NA,NA,NA,NA
"MIR4678",0,NA,NA,NA,NA,NA
"MIR4679-1",0,NA,NA,NA,NA,NA
"MIR4679-2",0,NA,NA,NA,NA,NA
"MIR4681",0,NA,NA,NA,NA,NA
"MIR4682",0,NA,NA,NA,NA,NA
"MIR4684",0,NA,NA,NA,NA,NA
"MIR4685",0,NA,NA,NA,NA,NA
"MIR4686",0,NA,NA,NA,NA,NA
"MIR4688",0,NA,NA,NA,NA,NA
"MIR4689",0,NA,NA,NA,NA,NA
"MIR4690",0,NA,NA,NA,NA,NA
"MIR4692",0,NA,NA,NA,NA,NA
"MIR4693",0,NA,NA,NA,NA,NA
"MIR4694",0,NA,NA,NA,NA,NA
"MIR4695",0,NA,NA,NA,NA,NA
"MIR4696",0,NA,NA,NA,NA,NA
"MIR4698",0,NA,NA,NA,NA,NA
"MIR4699",0,NA,NA,NA,NA,NA
"MIR4701",0,NA,NA,NA,NA,NA
"MIR4703",0,NA,NA,NA,NA,NA
"MIR4704",0,NA,NA,NA,NA,NA
"MIR4705",0,NA,NA,NA,NA,NA
"MIR4706",0,NA,NA,NA,NA,NA
"MIR4708",0,NA,NA,NA,NA,NA
"MIR4710",0,NA,NA,NA,NA,NA
"MIR4711",0,NA,NA,NA,NA,NA
"MIR4713",0,NA,NA,NA,NA,NA
"MIR4713HG",3.26190378202045,0.543846401753842,0.412052262554789,1.3198481143676,0.186885733746867,0.274863450266259
"MIR4714",0,NA,NA,NA,NA,NA
"MIR4715",0,NA,NA,NA,NA,NA
"MIR4716",0,NA,NA,NA,NA,NA
"MIR4717",0,NA,NA,NA,NA,NA
"MIR4718",0,NA,NA,NA,NA,NA
"MIR4719",0,NA,NA,NA,NA,NA
"MIR4725",0.156005672714315,0.19826951668523,2.92991300478624,0.0676707862524728,NA,NA
"MIR4726",0,NA,NA,NA,NA,NA
"MIR4727",0,NA,NA,NA,NA,NA
"MIR4728",0,NA,NA,NA,NA,NA
"MIR4729",0,NA,NA,NA,NA,NA
"MIR4730",0,NA,NA,NA,NA,NA
"MIR4731",0,NA,NA,NA,NA,NA
"MIR4733",0,NA,NA,NA,NA,NA
"MIR4734",0,NA,NA,NA,NA,NA
"MIR4735",0,NA,NA,NA,NA,NA
"MIR4736",0,NA,NA,NA,NA,NA
"MIR4737",0,NA,NA,NA,NA,NA
"MIR4739",0,NA,NA,NA,NA,NA
"MIR4740",0,NA,NA,NA,NA,NA
"MIR4742",0.0623376689469106,-0.591143895984879,2.93008637698137,-0.201749648279613,0.840112446855691,NA
"MIR4743",0,NA,NA,NA,NA,NA
"MIR4744",0,NA,NA,NA,NA,NA
"MIR4746",0,NA,NA,NA,NA,NA
"MIR4747",0,NA,NA,NA,NA,NA
"MIR4748",0,NA,NA,NA,NA,NA
"MIR4749",0,NA,NA,NA,NA,NA
"MIR4752",0,NA,NA,NA,NA,NA
"MIR4753",0,NA,NA,NA,NA,NA
"MIR4754",0.0104532229751312,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR4755",0,NA,NA,NA,NA,NA
"MIR4756",0,NA,NA,NA,NA,NA
"MIR4757",0,NA,NA,NA,NA,NA
"MIR4759",0,NA,NA,NA,NA,NA
"MIR4760",0,NA,NA,NA,NA,NA
"MIR4762",0,NA,NA,NA,NA,NA
"MIR4764",0.00972783562039337,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR4765",0,NA,NA,NA,NA,NA
"MIR4766",0,NA,NA,NA,NA,NA
"MIR4767",0,NA,NA,NA,NA,NA
"MIR4768",0,NA,NA,NA,NA,NA
"MIR4769",0,NA,NA,NA,NA,NA
"MIR4770",0,NA,NA,NA,NA,NA
"MIR4771-1",0,NA,NA,NA,NA,NA
"MIR4772",0,NA,NA,NA,NA,NA
"MIR4773-1",0,NA,NA,NA,NA,NA
"MIR4773-2",0,NA,NA,NA,NA,NA
"MIR4774",0,NA,NA,NA,NA,NA
"MIR4776-1",0,NA,NA,NA,NA,NA
"MIR4776-2",0,NA,NA,NA,NA,NA
"MIR4777",0.0104532229751312,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR4778",0,NA,NA,NA,NA,NA
"MIR4779",0,NA,NA,NA,NA,NA
"MIR4780",0,NA,NA,NA,NA,NA
"MIR4782",0,NA,NA,NA,NA,NA
"MIR4783",0,NA,NA,NA,NA,NA
"MIR4786",0,NA,NA,NA,NA,NA
"MIR4787",0,NA,NA,NA,NA,NA
"MIR4789",0,NA,NA,NA,NA,NA
"MIR4790",0,NA,NA,NA,NA,NA
"MIR4791",0,NA,NA,NA,NA,NA
"MIR4794",0,NA,NA,NA,NA,NA
"MIR4795",0.0136251170449477,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR4796",0,NA,NA,NA,NA,NA
"MIR4797",0,NA,NA,NA,NA,NA
"MIR4798",0,NA,NA,NA,NA,NA
"MIR4799",0,NA,NA,NA,NA,NA
"MIR4801",0,NA,NA,NA,NA,NA
"MIR4802",0,NA,NA,NA,NA,NA
"MIR4803",0,NA,NA,NA,NA,NA
"MIR4804",0,NA,NA,NA,NA,NA
"MIR483",0,NA,NA,NA,NA,NA
"MIR485",0,NA,NA,NA,NA,NA
"MIR486-1",0,NA,NA,NA,NA,NA
"MIR486-2",0,NA,NA,NA,NA,NA
"MIR487A",0,NA,NA,NA,NA,NA
"MIR487B",0,NA,NA,NA,NA,NA
"MIR488",0,NA,NA,NA,NA,NA
"MIR489",0,NA,NA,NA,NA,NA
"MIR490",0,NA,NA,NA,NA,NA
"MIR491",0,NA,NA,NA,NA,NA
"MIR493",0,NA,NA,NA,NA,NA
"MIR494",0,NA,NA,NA,NA,NA
"MIR495",0,NA,NA,NA,NA,NA
"MIR496",0.0182330474659599,-0.410221300995817,2.93009564671429,-0.140002699726142,0.888657857325566,NA
"MIR497HG",48.3287886400459,-0.295539571161996,0.33427291582501,-0.884126583909986,0.37662788412102,0.483603783280489
"MIR498",0,NA,NA,NA,NA,NA
"MIR4999",0.71182673734931,-2.19403007639823,2.80976255914495,-0.78085960297866,NA,NA
"MIR499A",0.875093752890679,1.19939164828634,0.505539762915599,2.37249715308069,0.0176682992942823,0.0373514343276961
"MIR499B",0,NA,NA,NA,NA,NA
"MIR5000",0,NA,NA,NA,NA,NA
"MIR5002",0.036141976468275,-0.238583082529743,2.93006776916965,-0.0814257898879092,0.935103339839964,NA
"MIR5003",0,NA,NA,NA,NA,NA
"MIR5007",0,NA,NA,NA,NA,NA
"MIR5008",0.0343939770072715,-0.238583082529743,2.93006776916965,-0.0814257898879092,0.935103339839964,NA
"MIR5009",0.255222501083391,0.00993400940534038,1.10443209121724,0.00899467652591635,0.992823383240432,NA
"MIR500A",0,NA,NA,NA,NA,NA
"MIR500B",0,NA,NA,NA,NA,NA
"MIR501",0,NA,NA,NA,NA,NA
"MIR5011",0,NA,NA,NA,NA,NA
"MIR502",0,NA,NA,NA,NA,NA
"MIR503",0,NA,NA,NA,NA,NA
"MIR504",0,NA,NA,NA,NA,NA
"MIR505",0,NA,NA,NA,NA,NA
"MIR506",0.0182168565344151,-0.670115939227658,2.93009564671429,-0.228701045980906,0.819101281760088,NA
"MIR507",0,NA,NA,NA,NA,NA
"MIR508",0,NA,NA,NA,NA,NA
"MIR5087",0,NA,NA,NA,NA,NA
"MIR5088",0,NA,NA,NA,NA,NA
"MIR5089",0,NA,NA,NA,NA,NA
"MIR509-1",0,NA,NA,NA,NA,NA
"MIR509-2",0,NA,NA,NA,NA,NA
"MIR509-3",0,NA,NA,NA,NA,NA
"MIR5091",0.353162043191296,1.60475047204669,2.53702746079133,0.632531770683376,0.527039454968038,0.62635935656364
"MIR5092",0.0325834261360669,-0.32535761543387,2.93009564671429,-0.111039929975909,0.911584682958885,NA
"MIR5093",0.174442358967446,-0.799361283517665,1.35719013240556,-0.588982534157416,0.555872990135842,NA
"MIR5094",0,NA,NA,NA,NA,NA
"MIR510",0,NA,NA,NA,NA,NA
"MIR5100",0,NA,NA,NA,NA,NA
"MIR511",0.0236440705890878,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR512-1",0,NA,NA,NA,NA,NA
"MIR512-2",0,NA,NA,NA,NA,NA
"MIR513A1",0,NA,NA,NA,NA,NA
"MIR513A2",0,NA,NA,NA,NA,NA
"MIR513B",0,NA,NA,NA,NA,NA
"MIR513C",0,NA,NA,NA,NA,NA
"MIR514A1",0,NA,NA,NA,NA,NA
"MIR514A2",0,NA,NA,NA,NA,NA
"MIR514B",0,NA,NA,NA,NA,NA
"MIR515-2",0,NA,NA,NA,NA,NA
"MIR516A1",0,NA,NA,NA,NA,NA
"MIR516A2",0,NA,NA,NA,NA,NA
"MIR516B1",0,NA,NA,NA,NA,NA
"MIR516B2",0,NA,NA,NA,NA,NA
"MIR517A",0,NA,NA,NA,NA,NA
"MIR517B",0,NA,NA,NA,NA,NA
"MIR517C",0,NA,NA,NA,NA,NA
"MIR5186",0,NA,NA,NA,NA,NA
"MIR5188",0.170599683495658,-1.38228196309946,1.95382465112117,-0.707474932464518,0.479271385294538,NA
"MIR5189",0.0775985188498801,-0.249528656621371,2.41676490959911,-0.103249039917069,0.917765319627214,NA
"MIR518A1",0,NA,NA,NA,NA,NA
"MIR518A2",0.00966373151903758,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR518B",0,NA,NA,NA,NA,NA
"MIR518C",0,NA,NA,NA,NA,NA
"MIR518D",0,NA,NA,NA,NA,NA
"MIR518E",0,NA,NA,NA,NA,NA
"MIR518F",0,NA,NA,NA,NA,NA
"MIR5190",0,NA,NA,NA,NA,NA
"MIR5191",0.0103528018532428,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR5192",0.0769962977388876,-0.328750338593671,2.93006776901213,-0.11219888566076,0.910665712705916,NA
"MIR5194",0.0390223191719613,-0.500388568103762,2.93009564671429,-0.170775506480439,0.864400289123741,NA
"MIR5195",0.4951776975911,1.80436925386326,0.892656222560036,2.02134842984518,0.0432437091046865,0.080694544736509
"MIR5197",0,NA,NA,NA,NA,NA
"MIR519A1",0,NA,NA,NA,NA,NA
"MIR519B",0,NA,NA,NA,NA,NA
"MIR519C",0,NA,NA,NA,NA,NA
"MIR519D",0,NA,NA,NA,NA,NA
"MIR519E",0,NA,NA,NA,NA,NA
"MIR520A",0,NA,NA,NA,NA,NA
"MIR520B",0,NA,NA,NA,NA,NA
"MIR520C",0,NA,NA,NA,NA,NA
"MIR520D",0,NA,NA,NA,NA,NA
"MIR520E",0,NA,NA,NA,NA,NA
"MIR520F",0,NA,NA,NA,NA,NA
"MIR520G",0,NA,NA,NA,NA,NA
"MIR520H",0.0198373508242739,-0.670115939227658,2.93009564671429,-0.228701045980906,0.819101281760088,NA
"MIR521-1",0,NA,NA,NA,NA,NA
"MIR521-2",0,NA,NA,NA,NA,NA
"MIR522",0,NA,NA,NA,NA,NA
"MIR523",0,NA,NA,NA,NA,NA
"MIR524",0,NA,NA,NA,NA,NA
"MIR525",0,NA,NA,NA,NA,NA
"MIR526A1",0,NA,NA,NA,NA,NA
"MIR526A2",0,NA,NA,NA,NA,NA
"MIR526B",0,NA,NA,NA,NA,NA
"MIR527",0,NA,NA,NA,NA,NA
"MIR532",0,NA,NA,NA,NA,NA
"MIR539",0,NA,NA,NA,NA,NA
"MIR541",0,NA,NA,NA,NA,NA
"MIR542",0,NA,NA,NA,NA,NA
"MIR543",0,NA,NA,NA,NA,NA
"MIR544A",0.627786414802401,-0.97229252628856,2.54783426709274,-0.381615295330028,NA,NA
"MIR544B",0,NA,NA,NA,NA,NA
"MIR545",0.0378429897313096,-0.500388568103763,2.93009564671429,-0.170775506480439,0.864400289123741,NA
"MIR548A1",0,NA,NA,NA,NA,NA
"MIR548A2",0,NA,NA,NA,NA,NA
"MIR548A3",0.0199815671493236,-0.670115939227658,2.93009564671429,-0.228701045980906,0.819101281760088,NA
"MIR548AA1",2.12526397804996,1.58837292585074,0.886272096594772,1.79219557058558,0.0731016439460515,0.125956859426008
"MIR548AA2",0.0554996811067854,-0.854819696217232,2.93002856802875,-0.291744492031466,0.770481988566736,NA
"MIR548AB",0,NA,NA,NA,NA,NA
"MIR548AC",1.195304905289,-3.49920591921641,1.99842482721482,-1.75098200921234,NA,NA
"MIR548AD",0,NA,NA,NA,NA,NA
"MIR548AE1",0,NA,NA,NA,NA,NA
"MIR548AE2",0,NA,NA,NA,NA,NA
"MIR548AG1",0,NA,NA,NA,NA,NA
"MIR548AG2",0,NA,NA,NA,NA,NA
"MIR548AH",0,NA,NA,NA,NA,NA
"MIR548AI",0,NA,NA,NA,NA,NA
"MIR548AJ1",0,NA,NA,NA,NA,NA
"MIR548AJ2",0,NA,NA,NA,NA,NA
"MIR548AK",0,NA,NA,NA,NA,NA
"MIR548AL",0,NA,NA,NA,NA,NA
"MIR548AM",0,NA,NA,NA,NA,NA
"MIR548AN",0,NA,NA,NA,NA,NA
"MIR548AO",0,NA,NA,NA,NA,NA
"MIR548AP",0,NA,NA,NA,NA,NA
"MIR548AQ",0,NA,NA,NA,NA,NA
"MIR548AR",0,NA,NA,NA,NA,NA
"MIR548AS",0,NA,NA,NA,NA,NA
"MIR548AT",0,NA,NA,NA,NA,NA
"MIR548AU",0,NA,NA,NA,NA,NA
"MIR548AV",0,NA,NA,NA,NA,NA
"MIR548AW",0,NA,NA,NA,NA,NA
"MIR548AX",0,NA,NA,NA,NA,NA
"MIR548AY",0.0856397891032398,-0.600217062021699,2.81523530273841,-0.213203159763542,0.83116850379321,NA
"MIR548AZ",0,NA,NA,NA,NA,NA
"MIR548B",0,NA,NA,NA,NA,NA
"MIR548BA",0,NA,NA,NA,NA,NA
"MIR548BB",0,NA,NA,NA,NA,NA
"MIR548C",0,NA,NA,NA,NA,NA
"MIR548D1",2.12526397804996,1.58837292585074,0.886272096594772,1.79219557058558,0.0731016439460515,0.125956859426008
"MIR548D2",0.0554996811067854,-0.854819696217232,2.93002856802875,-0.291744492031466,0.770481988566736,NA
"MIR548E",0.0103528018532428,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"MIR548F1",0,NA,NA,NA,NA,NA
"MIR548F2",0,NA,NA,NA,NA,NA
"MIR548F3",0,NA,NA,NA,NA,NA
"MIR548F4",0,NA,NA,NA,NA,NA
"MIR548F5",0,NA,NA,NA,NA,NA
"MIR548G",0,NA,NA,NA,NA,NA
"MIR548H1",0.0414608078519534,-0.500388568103762,2.93009564671429,-0.170775506480439,0.864400289123741,NA
"MIR548H2",0,NA,NA,NA,NA,NA
"MIR548H3",0.045321953697304,-0.238583082529743,2.93006776916965,-0.0814257898879091,0.935103339839964,NA
"MIR548H4",0,NA,NA,NA,NA,NA
"MIR548H5",0,NA,NA,NA,NA,NA
"MIR548I1",1.85463027140134,0.143524239548064,0.40795824050067,0.351811105401187,0.724979929451778,0.795811917869069
"MIR548I2",0.0604312040913253,-0.591144421835341,2.93008637673173,-0.201749827762659,0.840112306533952,NA
"MIR548I3",0.301002314472647,-0.24452790061458,0.922963015708026,-0.264937918912165,0.79105728668366,0.848140330825451
"MIR548I4",0,NA,NA,NA,NA,NA
"MIR548J",0.103200248177612,-0.332337314921248,1.76831979511814,-0.187939599974361,0.85092399952468,NA
"MIR548K",0.119488702746324,-0.426089477946036,2.69283235227246,-0.158230971039271,0.874274799800878,NA
"MIR548L",0.0359610586887847,-0.32535761543387,2.93009564671429,-0.111039929975909,0.911584682958885,NA
"MIR548M",0,NA,NA,NA,NA,NA
"MIR548N",0,NA,NA,NA,NA,NA
"MIR548O",0.145327430176935,-0.251814545148113,1.38197143396914,-0.182214001648992,0.855414785210127,NA
"MIR548O2",0,NA,NA,NA,NA,NA
"MIR548P",0,NA,NA,NA,NA,NA
"MIR548Q",0,NA,NA,NA,NA,NA
"MIR548S",0,NA,NA,NA,NA,NA
"MIR548T",0,NA,NA,NA,NA,NA
"MIR548U",0,NA,NA,NA,NA,NA
"MIR548V",0,NA,NA,NA,NA,NA
"MIR548W",0,NA,NA,NA,NA,NA
"MIR548X",0,NA,NA,NA,NA,NA
"MIR548X2",0,NA,NA,NA,NA,NA
"MIR548XHG",15.7418871099402,-0.0529339331462793,0.215068798586227,-0.246125581647571,0.805585020777442,0.858712483645302
