T,NT,Study
0.17278109775850808,0.8880401820801453,Study B
57.73362300243584,44.410479232642956,Study B
32.03665168048015,178.95924661253363,Study B
93.13368108055299,199.34245111700812,Study B
56.75805012908594,125.06574613615543,Study B
25.056731081828776,19.310868652215124,Study B
26.82121294820114,119.2702861759184,Study B
800.0603678384635,1444.1184451288466,Study B
269.8901187987823,207.607783691371,Study B
176.45580200613523,359.21374495669784,Study B
4.855736267577852,3.7351817442906547,Study B
20.590819872572844,22.981843833667867,Study B
1.333706573573113,1.0259281335177792,Study B
326.8870150471284,328.01330023563185,Study B
26.302820184717284,30.113633218851756,Study B
83.96108736875341,169.753426849317,Study B
2.527997245071076,1.9446132654392891,Study B
5136.915642675678,3951.6964012694375,Study B
2.2171394991470574,1.7921336263985563,Study B
11.214918605385243,14.598086592785856,Study B
12.618123146739677,10.070849851729642,Study B
30.325220724071386,23.51142811036071,Study B
