gene,t-statistic,adj_p-value,effect size
HSDL1,6.003460569794291,1.386626168651358e-07,0.9883109136278879
PRDM16,5.870291747918153,1.0688087001790582e-07,0.9904261471506005
RHOBTB1,6.100297877354433,1.152835963659548e-07,0.9969820240945658
TRIB2,6.09726887226508,6.773460691010063e-08,1.0071428117039942
LGR5,6.234179108339398,7.191210290769917e-08,1.0129067000651137
HDAC11,6.189855781613955,3.7115617954011276e-08,1.023549985011852
ITGA6,6.304723480559842,3.541761470025893e-08,1.029136528587337
STOX1,6.439700801067089,3.444005751228352e-08,1.0370680590814771
TNFRSF19,6.400660319895161,2.833852118108579e-08,1.0379805915659919
FAM3B,6.489088698472686,2.405502674527592e-08,1.045594957054477
GPR119,6.519999016116932,2.341381044215178e-08,1.047833531752558
RHBG,6.692783639573233,1.1775100288650111e-08,1.0683817460632066
ANKRD65,7.4375337750537325,4.785659527559519e-10,1.1540700009481606
IGF2BP2,7.50276512926485,1.018915583514957e-10,1.1776174159484465
