"Name","Score"
"MYBL2",0.00813280261711857
"KRTAP2-3",0.0081906762008667
"RCOR2",0.00821131863390254
"QPCT",0.008322093711995
"HOXC6",0.00835698010495532
"CDH22",0.00843398583923365
"TICRR",0.00843398583923365
"ZIC2",0.00866115120366514
"NRXN3",0.00877643948458976
"ISM2",0.00886592019334709
"ANLN",0.00889287490212411
"PLK1",0.00890134935050674
"ERICH4",0.00903890968151967
"SLC6A4",0.00906136960409862
"CYP4F35P",0.00908547718198216
"CDX2",0.00911518605373502
"NKX1-2",0.00912603119911383
"EPS8L3",0.0091292175093711
"LY6G6D",0.00921357056571323
"GAD1",0.00930152778131789
"FAM83D",0.00937024
"ARL2-SNX15",0.00938787290779912
"CTHRC1",0.00938990284592779
"LINC00634",0.00947869575954294
"CDK5R2",0.00956790652216334
"BVES-AS1",0.00965753513378899
"RBBP8NL",0.00966663268989291
"SMTNL2",0.00968256547282794
"CACNA1S",0.00974068288317368
"LOC101929457",0.00974758159441988
"SH3GL3",0.0098
"PLCH1",0.00986657052894628
"HOXC13",0.00992892806269741
"ASPM",0.0100672694426559
"CDC20",0.0101220025156185
"LINC01108",0.010125503676649
"CBX2",0.0102515625
"PPP1R1B",0.0102966351873154
"SPATA3-AS1",0.0103823622823823
"GABRB2",0.0103896065909831
"CDC25C",0.0105144097469804
"COL24A1",0.0105768029453341
"IL21-AS1",0.0106163265306122
"MEG3",0.010661051810926
"HPSE2",0.0106710278960174
"DAZ1",0.0107656706957061
"ADRA2C",0.0107828911668581
"VANGL2",0.0109181174510621
"MAGED4B",0.0109676045897223
"CNMD",0.011148420384513
"SLC22A8",0.0112451524292279
"SNORD114-10",0.01125
"RMST",0.011342302322948
"PRRX1",0.0114398700656733
"DLX1",0.0114743446230737
"WNT6",0.0116362590981398
"TTC29",0.0116826530612245
"LINC02381",0.0117955939150246
"SYN2",0.0119339765143788
"ALOX15B",0.0120515587838401
"SYNPR",0.0123367829554377
"HOXD4",0.0123956753804581
"POPDC3",0.0124385291882155
"NR5A1",0.0124985555195752
"MSX1",0.0125406932699986
"NPNT",0.0126502813161183
"SLC7A10",0.0127462749805805
"HAGLR",0.0128033843408996
"AXIN2",0.0129578729029571
"REG1B",0.0130577814139927
"TMEM229A",0.0131624525898072
"COL15A1",0.013585315783118
"MRAP2",0.0135898495793419
"TMEM119",0.0136920762039588
"CTXN1",0.0137374468347294
"ANAPC1P1",0.0137513913379842
"S100A3",0.0137992544738048
"RIMKLA",0.0138847639829398
"PITX1",0.0139068505926561
"CDCA2",0.0139143690129113
"CYP4F62P",0.0140148645605127
"NKD1",0.0140787910880883
"PTK7",0.0145624055969421
"DEPDC1",0.0147510939452312
"EXO1",0.0147937033469127
"TGFB2-AS1",0.0149494251990898
"OTX1",0.0150057934764578
"ERP27",0.015096134195127
"KCNG3",0.0151179859343668
"ZBBX",0.0151877551020408
"DACH2",0.0152645537709705
"SLC7A11",0.0154471924208663
"GALNT5",0.0154570704021254
"GABRR1",0.0155709342560554
"MMP11",0.0156654399659233
"SNORD114-1",0.0156897959183673
"DNAH8",0.0157465553432023
"ZCCHC12",0.0157999155109311
"DLX4",0.0158043381934611
"EPHA7",0.0159150329118769
"SLC6A7",0.0159917923465947
"LOC642366",0.0160305681618279
"B3GALT2",0.0160741710164143
"SLC7A11-AS1",0.0161465212607842
"FERMT1",0.0161568675456159
"SCN5A",0.0161676414837568
"NEK2",0.0162398827507932
"MCTP1",0.0163232174495878
"CCKBR",0.0163796810057124
"CTSE",0.0164968876516844
"CCNB1",0.0165371726624323
"OSR2",0.0166145121466617
"LRTM1",0.0167325544906441
"LINC00303",0.0168510146836319
"FOXF2",0.0169130025
"FOXD1",0.0169698927256249
"UGT3A2",0.0171033016409829
"TMEM59L",0.0172089023566266
"KIF20A",0.0172952021668055
"LY6H",0.0173290339456353
"BEX1",0.0174887130362349
"HOXB9",0.0175705506706685
"FREM1",0.0176838432330279
"SNORD12C",0.0178137387917228
"RASSF10",0.0180582735293199
"RSPO4",0.0180789976686797
"ZNF280B",0.01827904
"LUARIS",0.0183299919969885
"FBN2",0.0186780594590778
"DYNC1I1",0.0186841003082049
"MIR924HG",0.0188032052361495
"PYCR1",0.0188826164076889
"ZNF280A",0.0189287688622264
"ST8SIA2",0.0190547503373086
"FRRS1L",0.0190958556601416
"NMU",0.0191811496613961
"IL31RA",0.0193042668898376
"CACNA1G",0.0193079668344888
"SFRP4",0.0194352018565867
"MMP1",0.0195430331436473
"ZDHHC22",0.0195628547276899
"RNF157-AS1",0.0197262025
"FRZB",0.019819414016912
"MUC16",0.02
"NEFL",0.0202073868182846
"MAGED4",0.0203188415277186
"SMPDL3B",0.0204174166848146
"RGS7",0.0204681245975592
"PRND",0.0205163500794761
"DEPDC1B",0.0205907857403165
"PNOC",0.0205991202607043
"IQCH",0.0207152950500553
"SLC38A5",0.0208113008912953
"UCN3",0.0209946143441714
"NOX3",0.0211272814033375
"SNTG1",0.02125764
"NRCAM",0.0212603663115089
"TNFSF4",0.0214230147024557
"KRT5",0.0215277896748675
"FABP7",0.0217968844342471
"RHBG",0.021835479687996
"KRT17",0.0219320585874447
"ZIM2",0.0219405621834652
"CYTL1",0.0220676505896476
"PBK",0.022171817759267
"HOXB13",0.0222036604408558
"BUB1",0.0224048966274469
"CAMKV",0.0224653089330779
"DPP10",0.0226398083465223
"LINC01305",0.0228899774319752
"INE2",0.0232663265306123
"GOLGA6L7",0.0234465523069652
"HAND1",0.0235867406482259
"KREMEN2",0.0235979757767597
"ANKRD20A11P",0.0237273468384917
"AK8",0.0237657437002625
"GUCY1B2",0.0238683708777629
"DRD5",0.0238766041242544
"SNORD113-3",0.0238867346938776
"EPHX4",0.0240883069554352
"TNP1",0.0242939500896077
"TCEAL5",0.0245797588091972
"GINS1",0.0246635247812974
"LGR5",0.0248380816336943
"CRYGN",0.0248672389248077
"RNF182",0.0250918530778842
"AFF2",0.0251563904364391
"MIR205HG",0.0254319045165687
"PCSK2",0.0254472133440916
"TGFB2-OT1",0.0254697384040867
"NTNG1",0.0255932515714257
"SYNDIG1",0.0258865815731096
"UBE2T",0.0259392143210013
"NPY",0.0260338733474594
"COL9A2",0.026126434002499
"PRRG3",0.0263297104431748
"PTGES3L-AARSD1",0.0264151508031601
"CYP24A1",0.0264782557645404
"CST2",0.0266272189349113
"HUNK",0.026655560183257
"HOXC5",0.0269263988226686
"KERA",0.0270766155400552
"SOAT2",0.0271412982222496
"MKI67",0.0271926830653894
"SHOX2",0.027227250106447
"SNORD113-2",0.0274448979591837
"FOXQ1",0.0274642683059142
"SNCB",0.027681660899654
"SSTR3",0.0277378828154935
"APLN",0.027882314982869
"GPR119",0.0279866906734849
"FAP",0.0281398323339082
"LINGO1-AS1",0.02829124
"CHRND",0.0284473692017705
"TFAP2C",0.0286017644092096
"MDK",0.0287658967826464
"FGF13-AS1",0.0288528355851728
"COL17A1",0.0290674571255582
"SNORD113-4",0.0291438775510204
"GALNT13",0.0291509341075411
"GRM7-AS1",0.0292235237290182
"HTR1B",0.0293800081814835
"GREB1",0.0294097643437902
"GRIK4",0.0298519686329109
"KRT74",0.0300101244813972
"PHF21B",0.0301686981788887
"MEG9",0.0302934025
"OR51E1",0.0303276897253855
"CDH11",0.0304870991208875
"NT5DC2",0.0307298647306516
"GLRA2",0.0308071714589073
"SLC6A11",0.0308642761856554
"OXCT1",0.0308844758694294
"LINC01251",0.0308938775510204
"TWIST1",0.030967834401425
"MYADML2",0.031134421413344
"CCNB2",0.0311832352519783
"GREM1",0.0314523303230098
"PARPBP",0.0314841569356518
"HS6ST3",0.0319405868856418
"GPR150",0.032092528864015
"PPP1R14C",0.0321041747711963
"MIR483",0.032330612244898
"KIF18B",0.0323720840080818
"CACNB4",0.0324
"FGF9",0.0325974455218913
"GXYLT2",0.0327096752197001
"CNR1",0.0327627048034668
"MAP7D2",0.0329338424281987
"MMP20",0.0332609897422248
"TRIM17",0.0333599351226755
"ROBO1",0.0336462848558694
"ANKRD34C",0.03376303532203
"IGF2BP1",0.0340792609717985
"UCHL1",0.0342623570660341
"LINC00858",0.0342688415428824
"DAZ4",0.0344382793145104
"DRC7",0.0346146025
"LDLRAD1",0.034778408404782
"COL22A1",0.0349490997234258
"FGF12",0.0352543005977668
"TNFRSF19",0.0352676902134527
"KLHL14",0.0352917359077289
"ISL1",0.0354636807733884
"BIK",0.0359299761776343
"SLC22A11",0.0362645953519367
"SNORC",0.0365041247964553
"PEG10",0.0369192765770062
"KIF15",0.03694084
"BUB1B",0.0372824871147439
"EME1",0.0373834210322951
"MDFI",0.0376264985589338
"MYBPHL",0.0379147830381718
"KIF2C",0.0379728852155352
"VWA5B2",0.0381667034233589
"NR0B1",0.0382716260886534
"TDGF1",0.0384834378542337
"LINC02119",0.0386301405351559
"CENPE",0.0386728278227822
"SLC6A14",0.0388100245319151
"SSTR4",0.0389903263776795
"GDF1",0.0390264056643066
"GFI1",0.0391228167080448
"PLA2G2F",0.0391710460724492
"PRR15",0.0393521836162241
"SOST",0.0395337390090042
"FOXG1",0.0397157122507896
"BMP4",0.0397408293377759
"ALX4",0.0398981033415803
"LOC101927318",0.0402641390701773
"CKM",0.0404477837079837
"OLIG3",0.0406318461947954
"VGF",0.0410012247154344
"ADRB3",0.0411865407492618
"SV2A",0.0412559330511322
"HEPN1",0.0414235547066021
"GABRB1",0.0417449959447754
"LYPD1",0.0417603298420966
"SNAP25-AS1",0.04194304
"SKA3",0.0423187871730529
"VSIG8",0.0424954527582004
"CNTNAP5",0.0426841115840698
"COL26A1",0.0426970533111204
"DNASE2B",0.0428731882589444
"CCL13",0.0430626827828242
"PTTG1",0.0434611874385673
"MLNR",0.0438248393683962
"CDKN3",0.0438470779685548
"CDCA5",0.044235532544773
"UHRF1",0.0445290060217439
"POU4F1",0.044593681538052
"PEG3",0.0446265625
"AURKA",0.0447065005941728
"TWIST2",0.0447869367029791
"EGFL6",0.0449806097169115
"PLA2G3",0.0453692092917919
"LINC01524",0.04556413585274
"SPTSSB",0.0457594802626933
"HEPACAM",0.0458152183423573
"TMEFF1",0.0459552425216519
"RAD51AP1",0.0459638644601469
"FABP2",0.0461514226296157
"SLC30A3",0.0462246999869036
"TRIM54",0.0463480205865848
"SIX2",0.0466941598338811
"PKP1",0.0467424700475387
"PLEKHB1",0.0470274629748022
"HOXD10",0.0471385909045136
"LINC01234",0.0473372781065089
"CDCA8",0.04743684
"GLIS1",0.0477359060575153
"MIR559",0.0481362054045426
"MELK",0.0482636064306539
"LINC00906",0.0483369818515642
"MIR770",0.0483691212052782
"CHRNA6",0.048538176147591
"MAGEB17",0.0491442661297028
"CPNE7",0.0493189037933941
"COLCA2",0.0499495133027905
