0	 NaN
0	 NaN
1 	 ['SLC25A35']
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
0	 NaN
1 	 ['ZNF610']
1 	 ['MAPK3']
1 	 ['INPP5D']
0	 NaN
0	 NaN
1 	 ['FUT2']
0	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
1 	 ['FOXRED2']
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
2  	 ['SQLE', 'AACS']
0 	 NaN
0 	 NaN
0 	 NaN
1  	 ['ZNF775']
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
0 	 NaN
1  	 ['EML6']
0 	 NaN
0 	 NaN
