T,NT,Study
0.850288698913857,0.6387243626254115,Study A
2.765829580253764,2.0155193710884696,Study A
53.188135255009605,56.43552391487272,Study A
69.05880528886601,68.25945962309159,Study A
14.452661059732236,16.913823686382454,Study A
306.2808998963465,268.30114537406246,Study A
4.265393279143618,3.5525990725122436,Study A
8.274152922564419,7.103629424364189,Study A
0.5257152365877505,0.3778578262974457,Study A
201.97412023849958,186.44159433102467,Study A
2365.724952206027,2263.426651023436,Study A
180.76021086592218,130.03171900100588,Study A
2075.1111357085365,2320.0146110964233,Study A
1891.678815178434,1874.187901816771,Study A
36.84756515862821,36.043623078856506,Study A
208.37261540969536,176.2626098038608,Study A
302.0813721492693,281.8700193667162,Study A
106.9421674577112,98.80019008331837,Study A
2.1110060332343505,1.6366311962881033,Study A
180.0990477381262,140.429668478297,Study A
170.1048693385159,177.62277730158627,Study A
229.31893596814606,222.5310892128904,Study A
181.07349019308668,172.97328783932318,Study A
123.84073679347154,128.2530020606459,Study A
35.70009922640733,32.74951152264249,Study A
691.711424553401,892.7505508142734,Study A
137.70048513501033,141.81484601652608,Study A
192.70744085078897,193.96558085271252,Study A
405.82688543924615,335.95937754179636,Study A
643.4135218533384,694.7392953490745,Study A
607.5995334962296,687.7225010256743,Study A
429.3253724731539,375.9644324820134,Study A
15.198889228296586,14.53921815248795,Study A
50.990243889431994,49.23144424594045,Study A
175.5916629218234,151.043703507065,Study A
10.003158367097006,10.140556477726179,Study A
49.71012652054239,49.39724254483747,Study A
2008.418997237277,2083.184719685661,Study A
226.41926059667145,214.64013170344373,Study A
526.0426349518402,526.6309638213925,Study A
61.33368299712369,55.20254734888564,Study A
5405.807263832649,6837.339097163161,Study A
362.42092983414494,424.8653631768283,Study A
186.6401983882385,175.40956408185352,Study A
153.36559286350564,142.34608347448213,Study A
4.00308959929387,4.111435440790169,Study A
211.1040534774102,221.67753879857509,Study A
42.32619735692428,38.63972703111619,Study A
615.0778695758214,709.9676253246786,Study A
34.156308546429365,39.14869127119583,Study A
23.46020583155016,21.807353467064633,Study A
144.1972805271408,183.62102942794826,Study A
662.0078923814019,655.7246050603658,Study A
566.3776323710274,808.6537774918801,Study A
21.885129672979396,16.571107441026783,Study A
97.83659322132547,96.4083200942277,Study A
1064.550075108425,1076.371149820927,Study A
212.02238354148875,179.25323616574926,Study A
940.3451649953793,1335.0063656022164,Study A
1943.9596845829112,2172.7519821695873,Study A
242.6383532247164,210.49900450213548,Study A
110.84710892518731,112.7148221134081,Study A
2036.0099284874238,1562.517491094432,Study A
603.8383663324347,589.1152165970401,Study A
0.29070404088054935,0.23652288966397164,Study A
1.6623123591436129,1.2085766882750102,Study A
5.092163905333146,5.124676173069239,Study A
15.61984877381335,13.285096395244741,Study A
1639.5274460068438,1522.2227452857744,Study A
620.8876244499608,529.25375925907,Study A
1471.5341192235119,1406.2530497492924,Study A
103.16213326650062,103.31489059639247,Study A
4.085292509753276,3.765917690794607,Study A
45.78040967027499,35.254018004541145,Study A
526.2731486846233,498.2057782682481,Study A
7.5810804188744685,7.912654174029091,Study A
2475.7203601160286,2318.9261084570367,Study A
66.5961856968136,57.308731614536455,Study A
1003.5221593361582,939.78701594658,Study A
318.0219290972008,336.72028020588345,Study A
1051.4657380784618,1019.4831892588574,Study A
47.299128928558304,41.79105255241218,Study A
144.7439243414762,129.566986473399,Study A
2350.1639405372775,2207.4516519055865,Study A
1477.2996427872656,1738.7510072897164,Study A
1911.6572362069467,1823.9291409260952,Study A
2.9788412726126,2.903502426247232,Study A
822.9636101612862,835.4501070659255,Study A
156.7189940585341,171.08420142019025,Study A
427.8485209936931,408.64877183269965,Study A
198.76560675197965,173.63434450110108,Study A
194.71254268200454,176.9684677924783,Study A
62.20047671784398,57.19413947578592,Study A
340.35026318866517,329.01889180596993,Study A
504.6176384783861,610.9516865945543,Study A
37.4147881339684,35.030115338556904,Study A
188.0667204132047,159.92997485749052,Study A
81.23811292968426,68.178722249823,Study A
169.2889721157072,152.0074182836557,Study A
195.4749544435994,164.50030810291602,Study A
32.48086428340175,29.466976301691517,Study A
156.00931853104302,156.21622905005225,Study A
798.5035935164684,783.9417235416761,Study A
194.48971633849155,165.81975165643036,Study A
300.50074975260486,296.72441846972015,Study A
23.14269550819474,21.570053723912782,Study A
34.58652143928996,28.93690430182781,Study A
545.617271312909,522.3708254362726,Study A
288.03640152128855,302.6921166730627,Study A
27.61836064367229,28.16675816686941,Study A
260.15210200190677,279.42193142564037,Study A
472.9959347412538,449.8488401463796,Study A
277.09102729811684,290.133612801773,Study A
63.59329209579954,58.52795242527989,Study A
7.58834305307932,9.263841157134955,Study A
16.12014410955398,13.457013071152817,Study A
303.8620899346212,283.44221991812555,Study A
48.912212725870255,44.69300037928589,Study A
25.47987791430513,23.479802986103834,Study A
384.33791471684947,390.2797147899619,Study A
1098.625193463204,1364.0293364561285,Study A
3340.318166012331,3959.765497778076,Study A
693.73933211821,768.468357708691,Study A
449.39368284140414,458.0034887128864,Study A
2394.51117744634,2403.860795957148,Study A
200.21433742943472,229.46166963706435,Study A
68.57481804797979,54.453823438338645,Study A
0.3146113304302826,0.22612689374676562,Study A
3186.2206060296953,3493.9936603259307,Study A
433.3863995439208,470.7337908839794,Study A
5408.125092707232,6471.099145560085,Study A
973.422291477841,1226.1101507054098,Study A
7203.195229345201,9404.465595456419,Study A
2046.1965207653866,2388.090036639886,Study A
2193.635473180588,2551.3528601468975,Study A
861.5779665530391,1051.2065377704814,Study A
295.2797109581776,309.1580495226669,Study A
95.54175877797776,86.27347083506642,Study A
735.9665308147661,766.1528782354013,Study A
65.87189495487873,61.38103849817759,Study A
5.705239959349275,4.7251650293773455,Study A
54.853450766361874,60.90290926653858,Study A
40.56265987830508,30.888469527604776,Study A
24.412446095394245,19.771912185089207,Study A
96.16312623658025,74.26043204987953,Study A
555.157356349571,500.07620784127096,Study A
988.4349484744773,1005.4949547797012,Study A
35.483709371215944,26.71740796292884,Study A
8.727913424333538,6.700667858096422,Study A
619.5466357764927,767.8068490079263,Study A
654.0923381077049,671.906645415525,Study A
236.15107408341805,243.64170419747796,Study A
6172.516923217094,6542.157468501583,Study A
56.70703205134913,56.19446868463219,Study A
77.58007253196021,70.55704797068941,Study A
9.321099779840768,10.578688294565152,Study A
133.23277820835784,104.0388904009816,Study A
63.4581852639857,59.31386764666619,Study A
241.8595481516045,276.60724852809875,Study A
140.4145844341298,132.94550694865873,Study A
2.2994642988011913,2.269015530334575,Study A
104.78734446344819,99.12202795303014,Study A
116.70840166593145,114.45222515327258,Study A
122308.3883051289,112998.43625958516,Study A
82.81613490367693,65.57087459044239,Study A
121.76919182202967,122.80863306269056,Study A
4355.352015259094,3982.6885161906066,Study A
4954.405407088344,4727.735062165649,Study A
147.54351559705188,136.35727766624086,Study A
28517.50954834416,25682.973079830528,Study A
30710.387716174708,27744.828679465707,Study A
358.57506959256193,352.65606233237224,Study A
136.84960846520835,140.58672731347374,Study A
436.2611085873964,464.83328197174956,Study A
474.8448496916216,543.0033112918945,Study A
10.638782163835035,9.405700398522127,Study A
8.8282987905898,9.178279245705179,Study A
113.55725619489773,109.48681941797803,Study A
216.9880853440524,192.3643646677988,Study A
22.469348814403926,27.03585724014659,Study A
825.5663425263185,781.4313908646194,Study A
0.5358134979353548,0.3851159516410363,Study A
316.54522256591935,313.4799595434568,Study A
6.984327267750962,7.2376695094391446,Study A
20.147231290642665,21.439326527500764,Study A
30.626004290130403,32.370412703692864,Study A
33.738041499758204,30.52931924964965,Study A
1.468807115194115,1.8568670972666688,Study A
40.27544002604646,39.03542283402934,Study A
864.0852516478484,707.7962961379211,Study A
1000.3820808191209,886.3111243100823,Study A
7.311234220369153,6.805283013611128,Study A
361.29153313756046,323.21409969660965,Study A
3.845898620634795,2.931646245586874,Study A
521.3158549718,629.8045532724336,Study A
1013.9552292715542,995.0474387432224,Study A
266.5305527794977,291.340225397642,Study A
4190.214116443995,4744.8898787860535,Study A
23.545592501655346,22.862376776707062,Study A
86.62426125880584,69.10211848451078,Study A
161.47446341074115,129.70048028011868,Study A
47.38262632176722,40.16164817924646,Study A
422.239959257446,388.40789214349803,Study A
195.0772302784362,177.7617932887713,Study A
68.04627563079393,63.01991034122553,Study A
355.2440565587209,371.92872884094805,Study A
54.44045760750816,50.6167444544222,Study A
102.99012201557626,84.25003636595156,Study A
1351.2194598513042,1318.6591644957984,Study A
4.747760527417689,3.440032239362541,Study A
14.86958900062634,10.880572616167717,Study A
1439.7891101534171,1407.1078054201726,Study A
69.47672569822971,60.33617928875577,Study A
130.3403776238855,110.07417209851798,Study A
3.2476671901213727,2.540987668529773,Study A
927.2024781423946,985.9544874573932,Study A
76.05628749670245,67.77742147239881,Study A
540.0749725680433,594.6734672453637,Study A
1149.8068089599303,1210.763888822654,Study A
186.43689934019213,161.28196952996367,Study A
2.761969072876423,2.340547033550791,Study A
2428.6610070795223,2940.5610781939404,Study A
77.69739445101575,81.2190359043776,Study A
30.687274021790817,34.1464000846197,Study A
3.133966501522252,2.8299492892852687,Study A
553.1627102890178,591.9995503540018,Study A
790.3969383878127,819.3125885012274,Study A
826.9010917155614,811.6246630487934,Study A
825.3934562945034,737.4977344604508,Study A
197.872146012554,231.91956485310942,Study A
655.6504732093894,734.4020391477359,Study A
19.46094825689429,14.909342980065265,Study A
1219.1988667398823,1515.3621513142134,Study A
0.38140198950255644,0.27413267995496243,Study A
702.6100494103138,695.9523107823824,Study A
143.0411601266715,121.87190025260587,Study A
2606.1526520132106,2809.731851326981,Study A
470.61752464912263,449.52780211792674,Study A
110.7623604164588,100.17789918170529,Study A
32.420580441196506,24.910490166450998,Study A
22.759370678975113,24.352655318722896,Study A
10227.888996747037,10656.843523684045,Study A
309.57616854819213,319.9629176993037,Study A
686.422602816544,672.2405157723422,Study A
219.25907527326387,234.12744757571284,Study A
515.3725488184942,521.316628362231,Study A
16.459856791014012,13.872716689867188,Study A
966.9561385318883,938.6212456576828,Study A
2421.0008536894793,2386.3994439507405,Study A
374.30496927818206,376.06726466646285,Study A
161.6729951347806,180.4031527802259,Study A
667.010398910637,647.8172747652718,Study A
666.6722189028388,631.0195108182962,Study A
359.7861504094742,364.03121126942017,Study A
362.66459486875004,425.89685166214565,Study A
1175.538286830661,1134.9301773054403,Study A
1007.0079234153043,1039.9065790834632,Study A
1028.9483775093206,893.7942264283215,Study A
709.8566992123853,753.7318871672363,Study A
1781.8517811517718,1845.8039009548268,Study A
1739.6482482093238,1641.6103277914242,Study A
1747.3643811454933,1777.1674370181731,Study A
3415.0611926333154,3348.6182072157253,Study A
6343.171955436138,5892.730887110714,Study A
1458.2958832233483,1444.2810973780397,Study A
2556.6014236203955,2451.8238395410076,Study A
4748.193051789426,4202.118845932689,Study A
2928.1088688213445,2882.0842235270147,Study A
2914.5545695931273,2669.214221333039,Study A
3020.8449015428037,3101.88608085907,Study A
0.11300863707374431,0.08122495789675373,Study A
594.1211378224925,619.1621619884253,Study A
1256.7673678928832,1322.672302592494,Study A
5136.1766040137745,4689.628979712644,Study A
1628.705340628214,1564.6920478813624,Study A
12548.237457236875,12723.13443931506,Study A
4532.889035378364,4374.53534365897,Study A
1016.8200099478047,1067.5591522222928,Study A
5279.229934050347,4846.5377992727645,Study A
419.1422136427207,430.78043574447497,Study A
0.4530087920617274,0.3256000692943666,Study A
1436.6711259046854,1467.6769259501048,Study A
60.52311026872316,67.8550524186227,Study A
867.9187970521501,830.214445245593,Study A
2315.990440591143,2235.3210346373,Study A
400.50687215973846,451.8515474605296,Study A
405.6582258852391,387.01424050108454,Study A
4228.419145040965,4425.47845588307,Study A
3730.1961410788776,3686.771593488283,Study A
658.8024092167243,640.1736595092829,Study A
2959.7130058671646,2900.9536303436553,Study A
2203.0376167426666,2431.1127791477697,Study A
8213.548804147224,8373.559329872112,Study A
32.993046660688925,31.015251291918542,Study A
76.910515885729,85.32046499333268,Study A
3803.6535725115796,3847.131041302589,Study A
3379.701607021565,3444.2740914972956,Study A
85.04892897375564,86.70379197694892,Study A
1136.8671262424627,1142.9790677986357,Study A
13.50462781723444,24.983518987680156,Study A
863.33461027969,833.9685697609237,Study A
1.4294716004124584,1.1213722774450703,Study A
2.0583219534829142,2.027022149265055,Study A
11.552814959350593,9.526771679333496,Study A
385.6657843571542,399.23476291697295,Study A
412.5393383333519,411.5190376201348,Study A
2206.2494897157626,2681.7562719764937,Study A
147.30059079583773,134.26193624769047,Study A
4.002073591299571,3.7614225280237936,Study A
157.7345035189058,204.6004921341675,Study A
2.1940372561991253,1.5769642778931214,Study A
17.661224042495313,14.08713649555081,Study A
476.33656286761203,473.50641913190833,Study A
283.7661803986819,253.45699084629112,Study A
547.8476960044567,520.9966024727685,Study A
443.84739261444594,491.51412416626397,Study A
2043.093309972513,2217.998171981176,Study A
15.202369401778355,13.41294254358201,Study A
714.6097449811056,678.6502761097092,Study A
450.72388059972764,453.8971330397457,Study A
121.93486606851425,136.4544680803089,Study A
1.5588217760082512,1.6337433389263776,Study A
223.72247394775113,208.27814323855486,Study A
333.553217628446,320.28412603510424,Study A
2684.1189477566145,2240.5854744096537,Study A
769.3277438694457,790.0260143446227,Study A
687.5493971974705,665.3634604568447,Study A
477.4197885557216,529.6015666620357,Study A
1.9204209571506383,3.6297437279027576,Study A
6.825077231333998,5.755578361020107,Study A
988.9937792024841,1012.6102993381814,Study A
737.3882740201605,881.2851777758607,Study A
22.581534809075077,20.57304881469842,Study A
1307.286959134142,1315.0762094304348,Study A
650.3686903350065,617.0143064869816,Study A
113.29817715574247,115.0110070085574,Study A
847.5831403864153,847.8480899514068,Study A
392.7511502465315,388.6199984233307,Study A
30.190381035906743,30.38119349651696,Study A
12.545754570838119,17.925166761828415,Study A
848.7249164070748,851.6051309476053,Study A
2336.468125728888,2308.8311891454355,Study A
305.48720446245096,299.07925701382277,Study A
991.6395919663918,1081.5719423349801,Study A
871.0428763351292,880.7114113584971,Study A
514.019132797676,528.5825445331791,Study A
829.0848299241637,812.8991311124576,Study A
451.38045451636594,474.16133408389203,Study A
377.9302026931601,375.41000501760664,Study A
142.98212348267936,137.9985391817493,Study A
975.0085230777772,1019.9162589170184,Study A
78.72601007429364,66.02875420969937,Study A
461.58075382171364,419.85494954762737,Study A
407.7922359700266,402.5028046851959,Study A
311.5266727828424,276.1151190814086,Study A
1441.7042817781096,1356.284782715793,Study A
270.3573516228676,248.7505961384872,Study A
26.08034173010599,21.35667482808398,Study A
171.6163221762336,159.19433508331272,Study A
208.2736943822676,189.75833040564066,Study A
6.691573482911105,5.576388373543675,Study A
1057.7836897857055,1078.8489881356738,Study A
1535.18899242172,1495.1830301707043,Study A
1.721112006992955,1.5304934386158018,Study A
158.95450846503175,147.56319635601258,Study A
1634.719604496879,1507.9122871144612,Study A
2092.873845247211,1938.341550027577,Study A
611.6243013202453,627.1620207948733,Study A
143.17700463877247,133.04853343514444,Study A
1.4827161739036199,1.1208609705553805,Study A
35.56972128755392,28.759798393949175,Study A
42.377057936061995,34.1014257079966,Study A
17.812261483565994,12.843931981734674,Study A
1.7146949496879198,1.2600163553692691,Study A
497.15524277908054,437.7093529917848,Study A
11.669772536025802,12.442548934296829,Study A
999.4483023472548,865.7290589289574,Study A
253.60025152554098,238.39073108099524,Study A
600.7675395942013,687.8736787293109,Study A
8.10821376709379,6.534552877882304,Study A
279.46417980024773,272.50003749677785,Study A
2049.5049803092843,2096.519564576943,Study A
863.3393106865252,865.596768366385,Study A
87.07015723022596,113.46656858112085,Study A
360.78924845763146,359.6398344284867,Study A
5.95424937039378,7.661452405579857,Study A
15083.448403802091,15310.113175096589,Study A
6.239508688541754,4.526015910311002,Study A
550.4893114808303,445.8144039652618,Study A
2254.5020980765075,2553.2498878199895,Study A
5.919591331467684,5.7185641683772985,Study A
245.04588913886792,231.16871015905906,Study A
1206.5841207722378,1220.043948775691,Study A
22.927889920980505,23.002361457208558,Study A
76.5806211212134,80.089974112243,Study A
261.2926213223889,337.3923823629739,Study A
1180.376646559843,1343.8676962927957,Study A
349.2880161160454,369.12317682989766,Study A
359.1544801824337,330.06172124857,Study A
34.3624585071603,38.71782522756601,Study A
9.89405749117819,8.75505833721969,Study A
8.183016897309214,9.649517106383302,Study A
182.38983006190594,207.4570526146327,Study A
2347.4285814847185,2446.793398334292,Study A
0.5887631803516709,0.4369632160183018,Study A
167.51902892814445,158.69221694943352,Study A
66.67169102672051,65.13969379913031,Study A
105.83280132985655,85.5488577795779,Study A
6.352332204895264,4.758292665782734,Study A
121.30044783409818,135.76024857175474,Study A
495.35719921294685,482.2983890723582,Study A
1431.6148368974843,1658.6221139781023,Study A
1462.72745087303,1413.3963517159825,Study A
85.71993330371753,100.65267368758721,Study A
101.56181852721893,147.95022964111848,Study A
1063.344893055395,1076.191166321316,Study A
69.275410538287,72.36162942513181,Study A
20.838873292308033,24.03778423625786,Study A
537.2002942400651,514.1643990218718,Study A
830.2766912472144,765.2257198879084,Study A
2779.168357818124,3248.98074394952,Study A
690.5950558555363,752.9257948910343,Study A
512.0565278298631,424.4336380753303,Study A
685.7758772570896,651.4520531330437,Study A
175.5061876074621,154.28640919309163,Study A
37.643653125001904,45.94686353519832,Study A
873.0679196501843,954.620955398127,Study A
548.5778871695892,543.2372845221881,Study A
56.411377447654885,68.08877417347495,Study A
451.6265983659121,442.96350982791313,Study A
202.41930018991116,187.24721587322034,Study A
1094.7992581462368,859.4634718012737,Study A
158.5947723448732,160.32107041849108,Study A
250.6241622363288,239.01886416925714,Study A
0.42419491895276157,0.3048900979972974,Study A
201.18569055955942,260.1510391524106,Study A
5.297951630817847,4.89639140304388,Study A
7.4137661201145475,6.010580307350223,Study A
1830.188847857467,2090.6253060771214,Study A
73.04400448840535,65.51767558934692,Study A
91.06362645417393,71.44164519574939,Study A
0.859181210117721,0.6175364947721119,Study A
4.009428024234911,3.5023119987430698,Study A
14.509069031745515,13.95905045828615,Study A
0.3081511949349776,0.22148367135951516,Study A
16.047473175869072,17.356113164775937,Study A
392.4296048921688,331.8214662473509,Study A
93.28424279930046,75.61891366431362,Study A
1128.6734605006977,1041.3636836879655,Study A
33.61609125098458,34.35861892045638,Study A
14475.754526047775,21619.30400296074,Study A
1888.202157909057,2375.850629379946,Study A
10.558360219116445,9.934893586141802,Study A
4.91136782412802,4.234139953452697,Study A
97.7467051351402,106.83756903056262,Study A
364.49108641421174,349.62480473332545,Study A
3001.381372054206,2913.2449404701,Study A
410.3245121853146,383.1353723898205,Study A
1.3211390275212893,1.4605186877851273,Study A
12.819542722315372,9.505309250707995,Study A
84.7593568076003,107.90083267459316,Study A
344.33857581953527,358.76114170050994,Study A
4.449632554125785,7.729859713297118,Study A
152.2440349072527,139.85840373761738,Study A
359.86460593894304,376.06374038263687,Study A
392.9787464662873,377.83526097976136,Study A
349.5929222552185,334.5237006455685,Study A
97.57097937036455,86.45544305634112,Study A
2663.0666385875693,2770.3372632542805,Study A
427.05251817556547,329.77157966171603,Study A
166.5093409635177,170.22827120912137,Study A
0.9765446594063927,0.7932428422618072,Study A
1.7686774001457182,2.334614774856388,Study A
0.7846812818100596,0.7313962833065957,Study A
1071.9461533393626,1036.866199166336,Study A
457.60862444909935,465.6160999028598,Study A
616.4577412295797,580.1565499313808,Study A
7.156066857483725,7.717688128209204,Study A
1664.2514716387532,1594.6796737419445,Study A
3439.4247802557393,3065.853438971929,Study A
1.8525961487820013,1.3315534819370634,Study A
475.9750552648792,489.51858306211074,Study A
3.7169956821252272,2.8228309926059203,Study A
3.3706843828363473,3.727473484541708,Study A
1119.0993043012504,1166.7459957301896,Study A
562.2593389455167,515.2864990832246,Study A
658.3887447035371,600.0552020580873,Study A
103.3881699906772,93.90603212910581,Study A
968.5003054715662,970.0195102379378,Study A
122.48571929185154,119.11766586199884,Study A
29.21345052815907,25.734495002006845,Study A
91.71131915984745,94.33739983586923,Study A
62.97748884811207,56.99884606218251,Study A
19.203749713846594,21.81296102116031,Study A
1168.6427240902099,1138.9716338596213,Study A
34.31017501093685,29.916857616441497,Study A
206.6337775822086,199.8627383228402,Study A
2414.42274110226,2612.682468570337,Study A
377.6273942923136,368.50682407514324,Study A
4098.727432754242,3916.5916817674624,Study A
1459.1264688304132,1440.3072123649752,Study A
133.67911485353045,135.41820079885343,Study A
96.90870861907867,95.70111480306879,Study A
741.0319301504651,716.2634052074591,Study A
0.3136752760339917,0.6043744923191379,Study A
112.7366139098607,110.50665382739818,Study A
13.56990176133536,12.627045405589428,Study A
5.596198020312292,5.242320947460382,Study A
2.201597559122643,2.788204747465059,Study A
0.9263596154237852,0.679610653726384,Study A
84.498019311481,133.52976311064802,Study A
0.5904328140956183,0.4519529454123025,Study A
25.104857679931065,23.67449865679604,Study A
5.970322253154435,5.468070815066834,Study A
426.38358210839,414.5739506675098,Study A
1616.847144370572,1747.836013248432,Study A
482.6228523950924,493.30121218055086,Study A
255.76175775912128,270.3634462085061,Study A
183.84608895491255,179.80620827125688,Study A
11.618842577933924,11.747172680728644,Study A
402.3268213037189,364.4273348861571,Study A
511.0431612514476,690.1551125815117,Study A
42.26373873779591,33.791074317277044,Study A
1000.1239811452344,976.7293138400461,Study A
195.33835728859856,203.67450219459266,Study A
121.02127677443596,103.40110689325535,Study A
3057.274158922008,3213.7399154352165,Study A
1141.592932531735,1184.2459898300554,Study A
8311.80092701222,9610.528447840077,Study A
63.001812701448216,58.054690750132494,Study A
5.046353954412166,5.673918965659407,Study A
321.91145686113015,261.1391222754926,Study A
1.2436681321159873,0.8938864699583658,Study A
58.34105850889245,55.996866570391624,Study A
437.8125690309355,407.3960582124978,Study A
147.44609605871202,141.49505460037454,Study A
26.556385564780854,23.031896242619695,Study A
1112.657889077698,1132.138562327005,Study A
246.56548543039045,228.76647492783275,Study A
92.23620339718919,81.26734156700604,Study A
203.66737286583145,167.90455045583911,Study A
1925.8677771232954,2045.9769885941214,Study A
17.154528000022687,22.820352465462733,Study A
71.68738468229691,107.81033802831155,Study A
16.007940349268605,16.11076275455887,Study A
23.554311128509415,21.09938439011962,Study A
21.99473185682737,16.992029673596118,Study A
796.2921101330863,879.0434825089363,Study A
706.3873533238624,755.1340045321789,Study A
7.353327171139963,6.496903209204668,Study A
18.98530264020611,16.570679480432446,Study A
1383.4397234653077,1419.145127413358,Study A
936.7760043335411,921.9182230345747,Study A
22.1078441843649,20.514371024005005,Study A
96.72796911949868,92.8756163305532,Study A
1390.6876628878927,1496.3771485934253,Study A
1334.6070187978341,1614.4554154493228,Study A
6573.597889725844,7137.366047741708,Study A
58.847627291250724,74.39608781628277,Study A
797.8441694208038,902.0541437072137,Study A
130.05045886281994,150.046839959253,Study A
522.3643894268024,637.8719160630296,Study A
303.29249188942407,322.31637374203035,Study A
3111.252523057133,3290.294292267823,Study A
273.3756190726702,389.8528430348625,Study A
509.46091715486625,539.6443267334505,Study A
5081.846530261631,6888.7761563936165,Study A
152.39162280636344,133.16814381430007,Study A
34.19922722472761,29.405168074411534,Study A
175.93470184424152,160.43006620786693,Study A
908.0413215552636,707.1023798305383,Study A
664.8193005251784,578.323635159051,Study A
447.4844201344094,517.5679604441907,Study A
43.32869381084147,82.26730054026947,Study A
530.4110434328404,651.3325120160014,Study A
534.3766034480858,453.53291179590275,Study A
203.89247667478836,191.12152714812703,Study A
163.6887626422735,145.7688861284474,Study A
75.04712075877882,63.98758957535162,Study A
50.68554026964199,52.34819927576318,Study A
62.95525548820297,73.47451308832171,Study A
159.35861326903398,159.59564104514783,Study A
175.47695462394833,160.81681956568434,Study A
1765.6602703260207,1800.1706769575428,Study A
36.884687171849954,28.918686226012674,Study A
2.2405014595931685,7.373254543552216,Study A
49.023389674301164,36.92821498403554,Study A
6.916274982047056,5.4675011284057025,Study A
0.18130004711177752,0.1303094088615901,Study A
3.834066962699036,3.1006049345859084,Study A
3555.659439395858,3511.952697131575,Study A
2.1452045999360823,1.624408565806418,Study A
220.13738266875,195.53879087186812,Study A
363.55476293499447,366.83643074910975,Study A
90.01917569331914,70.38769333439977,Study A
113.04561758707132,104.95357468031335,Study A
197.62989973725075,172.25985033417032,Study A
191.737616126955,184.97931645689656,Study A
862.1303408527748,859.6182483296398,Study A
63.69974546214594,59.9510196107922,Study A
65.77946758962939,68.21230597506046,Study A
4.334860476168875,7.3215226269691165,Study A
986.6219486728454,1143.6102427828341,Study A
682.1846284525238,638.9870371405199,Study A
191.86362219966924,210.38118340709846,Study A
135.82271739514437,138.04070606361302,Study A
220.26927864543612,203.6279749674491,Study A
1971.022485929319,1800.8001537722764,Study A
87.61402802646523,87.0220233894006,Study A
107.72381414099235,105.23956263048615,Study A
405.00397188286644,386.5906344559953,Study A
1092.8653918395107,1005.50191326543,Study A
447.03855336898374,449.7588997797421,Study A
212.38191636681023,201.96431660893694,Study A
516.6431603479217,559.4690439121731,Study A
310.53462072992085,300.3028656137348,Study A
675.7210216874017,684.7281821677853,Study A
602.2302806487613,582.9499812085326,Study A
566.8257834490361,531.1181079836829,Study A
379.180023918241,357.3239583235666,Study A
64.54781528670789,73.95124023385647,Study A
1827.7074358662833,2268.2582701107012,Study A
874.5872332098694,854.7897929358545,Study A
7.65372507082094,5.649324374543828,Study A
148.27514265935423,141.83224318386561,Study A
746.7740053483423,647.6842987373288,Study A
36.624392551748635,35.616764738068305,Study A
12.818916133922839,13.054289415603801,Study A
9.111316949839804,6.934870101632432,Study A
375.5874707971784,355.7932301952087,Study A
11.54567580581534,8.69259833010051,Study A
26.04242416528161,23.151732332806688,Study A
505.7329860027983,490.5940712077585,Study A
299.3113463283907,263.80137802854426,Study A
1460.5864205776136,1579.3021519101162,Study A
4739.028328517399,4974.903081224937,Study A
10.069732680694676,10.520861697178537,Study A
1232.8633873890024,1498.7263441100536,Study A
111.13627791997229,117.11634948846776,Study A
2086.2082045744487,2511.852476236435,Study A
11295.228125014573,13461.181608141,Study A
300.4397347232734,244.4839864762365,Study A
632.0755463548883,773.9515566118977,Study A
18556.982389585297,22838.426285362337,Study A
337.4433508832987,309.0558098607423,Study A
146.63028572879912,156.84769731756654,Study A
33.93246129559833,31.644996026800232,Study A
180.6779105985163,164.98503026525984,Study A
395.129176766146,313.7092752548647,Study A
4128.098713875959,4470.569662878255,Study A
2572.244414007896,3112.9359981150706,Study A
73.95462254693433,87.44354230482647,Study A
624.2127513250126,552.2303698642129,Study A
88.29484608872312,163.6020287788094,Study A
2175.4002785556363,3158.5592003088286,Study A
36.99665822651307,27.215045307544667,Study A
582.9215359558019,662.2771255089928,Study A
85.17724688033928,99.11301179788451,Study A
842.1612044338576,851.874626083985,Study A
1121.1469284969774,1051.67338629076,Study A
47.154212301457115,41.49343713233378,Study A
29868.445773356958,32942.30960329618,Study A
0.11058982813084044,0.07948643896904156,Study A
10.511512211531675,11.923636187488286,Study A
135.1943211669626,151.15455195831157,Study A
139.05520150705289,145.49741053747357,Study A
434.4412515008134,371.36375021117647,Study A
0.5149389449431846,0.5871519207938443,Study A
3.7017366117011012,3.1863106710931435,Study A
20.374726397446214,15.142128264029287,Study A
268.2465654537175,305.5202705150255,Study A
2380.9519349469583,2786.7458755731122,Study A
3007.9164484458147,3402.5054737416085,Study A
644.1900929304142,659.5474528184258,Study A
36.23911923415319,51.86909413713629,Study A
767.3288950358493,749.3137539819026,Study A
737.1162507814332,703.6473419762808,Study A
2338.6163457334014,2944.5285054977016,Study A
444.9533988007021,497.74311548599155,Study A
871.8558772864749,1122.659898406876,Study A
189.95848161328516,170.97717864646802,Study A
146.57742326910594,134.01596827975388,Study A
141.69721986585867,124.22159030990888,Study A
38.925460914014586,30.444017222432166,Study A
2.757747900585686,2.6969743549109872,Study A
1690.1365415456164,1907.4958551101015,Study A
109.14233981835933,115.72113235395551,Study A
363.88849129470617,357.3609521646307,Study A
204.02009647834166,190.16400207238348,Study A
