Expression,Study
11.329816781281778,Study B
17.96674312723612,Study B
19.890626949305027,Study B
165.10382708993916,Study B
79.22578504466239,Study B
3.6585207270364144,Study B
9.712178095802754,Study B
10.617005130170448,Study B
6.960943072966371,Study B
16.08928873583079,Study B
7.27782983811228,Study B
88.28548312540127,Study B
30.460939616226028,Study B
6.035732166087466,Study B
8.18214127285961,Study B
4.978271353725833,Study B
11.881537738708893,Study B
30.342963445241985,Study B
0.328309281568559,Study B
3507.5405047298946,Study B
0.284436811401492,Study B
1.548749114545144,Study B
312.0877055239265,Study B
160.93072111451903,Study B
12.872884511618889,Study B
168.97981253466781,Study B
139.25454393405045,Study B
206.12836202879538,Study B
1.8745833419542017,Study B
0.4537568220188124,Study B
