Expression,Study
11.37394628730461,Study A
1.5489612416932699,Study A
36.68865000901812,Study A
36.257044787547144,Study A
536.5861454483934,Study A
90.46244437117618,Study A
14.519281933056675,Study A
19.910439883621724,Study A
86.396163987666,Study A
1.2162740952319218,Study A
133.25645742490272,Study A
32.17296412285736,Study A
63.7109416992754,Study A
1200.4983129106738,Study A
14.479263370400266,Study A
82.79111089726379,Study A
0.1089088491878917,Study A
445.62786821645085,Study A
1.060689134500191,Study A
11.413393051140687,Study A
32.23297365447666,Study A
26.32006783182156,Study A
19.400868330048798,Study A
9.30675578528929,Study A
343.6211763131607,Study A
293.8628472420293,Study A
13.226202555510186,Study A
471.311173825956,Study A
805.3777318266084,Study A
524.3790937153907,Study A
983.3200090045176,Study A
261.8244009823925,Study A
382.1483781797411,Study A
153.182879074335,Study A
128.65180289283856,Study A
128.65292114375973,Study A
98.21126817009808,Study A
686.4976027505759,Study A
1127.6966540505969,Study A
549.92180937749,Study A
327.0976987566327,Study A
7.849280674535616,Study A
304.54770561297477,Study A
272.34873604457664,Study A
61.82559696595587,Study A
212.50951909967503,Study A
275.85719131003174,Study A
1294.9533230824488,Study A
849.9573989439023,Study A
404.37777296657646,Study A
1642.6235141763777,Study A
760.4224539967552,Study A
0.01280643251261274,Study A
201.56182043061625,Study A
321.0782966708386,Study A
452.0854091046811,Study A
1253.2224137571266,Study A
736.1129459121096,Study A
865.818946466238,Study A
1030.240308114696,Study A
410.8050712073771,Study A
1414.977778310814,Study A
555.3680881724251,Study A
6.2492705267551525,Study A
140.77689124191681,Study A
26.325436655551545,Study A
439.3220381176488,Study A
451.65359725752666,Study A
244.73279113853897,Study A
388.80210608579745,Study A
310.0973577135455,Study A
0.653477426521037,Study A
6.618852256740569,Study A
7.905822485053762,Study A
489.9206520913529,Study A
4.0831777966717535,Study A
6.033719324371135,Study A
220.16908661601738,Study A
222.0704585539218,Study A
561.6520473337252,Study A
61.10220590348795,Study A
53.220618295343726,Study A
52.958442363358394,Study A
1.517124349848,Study A
118.51955050250935,Study A
1633.584952752445,Study A
560.9974010484115,Study A
1020.3064685513557,Study A
10.290868160052957,Study A
130.1535865924997,Study A
560.3596765744956,Study A
205.4424172649599,Study A
59.98903452640093,Study A
143.79388684937206,Study A
44.845168110332814,Study A
19.304299759184357,Study A
77.63456097289735,Study A
565.773448829836,Study A
159.56807473530745,Study A
607.5349458613887,Study A
207.27301222074837,Study A
1.0605506072334305,Study A
0.051098619259526044,Study A
578.1013837750503,Study A
1.507720191778139,Study A
33.139244001608866,Study A
291.7238807086396,Study A
21.07023238743355,Study A
352.6530000292779,Study A
468.46449314854993,Study A
347.9994621012505,Study A
46.25283907681372,Study A
71.13037286110415,Study A
509.00164757127277,Study A
73.95571431324323,Study A
2.810752379715516,Study A
1162.5998277423898,Study A
160.37085032702774,Study A
169.86320160478684,Study A
981.610298330526,Study A
2271.3836525090574,Study A
545.5157537839443,Study A
300.1721560597091,Study A
891.6248601772876,Study A
154.13859272285,Study A
102.69015070945775,Study A
1441.9725685634069,Study A
205.73074761268467,Study A
55.57668017213208,Study A
49.092138676066625,Study A
959.0488096590678,Study A
1470.6059031484838,Study A
6.934699835170183,Study A
62.70539073023287,Study A
744.7236679683365,Study A
521.8962715651558,Study A
597.8405178872022,Study A
231.19839777062262,Study A
0.7273201693594522,Study A
929.0909908800543,Study A
293.7023188665294,Study A
204.6769979212854,Study A
523.6443690446658,Study A
193.84279069493684,Study A
242.42721312494672,Study A
26.19232581942199,Study A
77.55922535253994,Study A
289.82218475303114,Study A
51.48294825515051,Study A
108.48454052308418,Study A
623.2232016065034,Study A
364.36118440087904,Study A
2.6655865812648725,Study A
115.25730240931361,Study A
220.20733261810102,Study A
247.62685957355018,Study A
487.0886548649154,Study A
254.07484451639456,Study A
397.98324324979734,Study A
53.01544095049053,Study A
0.19657588369902565,Study A
45.80592514278939,Study A
2.6933775607946178,Study A
93.01907644691453,Study A
3067.092881735757,Study A
6.311723304186769,Study A
371.2558801596618,Study A
1144.8458414342138,Study A
1304.5605140509244,Study A
316.61101641548566,Study A
431.8634435071297,Study A
503.6355359629864,Study A
3244.4535339939757,Study A
845.2515931188917,Study A
94.18547295863314,Study A
466.2209903380539,Study A
180.37536652387394,Study A
31.46987851803889,Study A
445.08202164858204,Study A
920.0380270359087,Study A
2184.412878479814,Study A
855.4907216446882,Study A
1582.1680438697665,Study A
254.6368518394415,Study A
217.26817114686784,Study A
245.51988733399006,Study A
0.3645665658565815,Study A
0.7314878050588204,Study A
2.8584559814278667,Study A
0.423280443290854,Study A
2.2228361390856977,Study A
3.3454665728851585,Study A
1.673905241817686,Study A
0.43903552141856617,Study A
0.5846618139716719,Study A
0.16145359420414632,Study A
0.47669766088566745,Study A
0.4251094641534348,Study A
1.0048494657798794,Study A
3.256405944665726,Study A
0.7399177639831361,Study A
1.0089186393168834,Study A
1.8216010437184917,Study A
1.9015283111163686,Study A
0.7725695941357792,Study A
1.873719808528902,Study A
7.45518692737965,Study A
0.27784372631258486,Study A
2.4632827729202633,Study A
3.564086509737062,Study A
0.5326402107890525,Study A
0.31885508877731794,Study A
4.379867258004575,Study A
18.903955542732582,Study A
34.994855071805105,Study A
0.09670114652286943,Study A
0.1280643251261274,Study A
3.005480024300389,Study A
0.43843410171246905,Study A
0.8284936928601921,Study A
18.790251388149393,Study A
0.8977672399827404,Study A
2.0472540926609533,Study A
0.046557665567776955,Study A
0.5771962089293495,Study A
1.6403677746093615,Study A
7.945211018929345,Study A
1.2529066532709243,Study A
0.12702123836408452,Study A
1.1091971809457148,Study A
1.7414954660256021,Study A
0.2379964074453696,Study A
0.7600105186443002,Study A
2.8119441632565394,Study A
0.21232946547416828,Study A
2.773618804848453,Study A
2.7974467166272774,Study A
2.5122915627501925,Study A
0.28417806195018736,Study A
3.05046782652041,Study A
0.5349425095805661,Study A
0.40552357979034565,Study A
3.8638524366484304,Study A
0.5889842450878304,Study A
10.496433369968642,Study A
11.161425761291683,Study A
0.3547690504763607,Study A
2.1772998011556304,Study A
6.010778949056562,Study A
0.633748379542264,Study A
1.4711904011810846,Study A
1.709650421025502,Study A
3.578536135479485,Study A
2.543975624894084,Study A
0.5359552134311919,Study A
0.7775563740770426,Study A
13.540898571254974,Study A
0.11806795282834641,Study A
0.676820277733743,Study A
5.530890800371713,Study A
1.349829526770072,Study A
2.669346958864039,Study A
0.20336602265643508,Study A
2.0169200957009785,Study A
1.021788649067768,Study A
0.5307722427518515,Study A
0.2439882487011911,Study A
0.2353323968977847,Study A
2.641990335898061,Study A
20.771583828664724,Study A
2.747314902179517,Study A
202.78111224825483,Study A
0.02561286502522548,Study A
0.28680195025887517,Study A
0.5222911135430813,Study A
0.07527240342239143,Study A
0.18009264611593145,Study A
0.2964252894551322,Study A
4.575681548196778,Study A
1.2379360275663283,Study A
1.1196044069920696,Study A
0.668489643931118,Study A
0.6999496388964835,Study A
1.5773671267904388,Study A
3.9026322631005343,Study A
0.07808246363722347,Study A
0.6055823804548905,Study A
0.1848353626770856,Study A
0.421242463847512,Study A
0.9857126875226114,Study A
0.433858221928888,Study A
1.485791212109005,Study A
7.300450919294733,Study A
0.6812665051886412,Study A
0.21060702710802304,Study A
0.11195046510323695,Study A
0.08161206428323534,Study A
0.18574345567177608,Study A
0.5374676070185713,Study A
0.1319803486659561,Study A
0.3266296612446291,Study A
0.8195558022461774,Study A
0.2206365780851704,Study A
0.26346167421576583,Study A
0.3026654787920587,Study A
0.7016904390746721,Study A
0.10302242794551765,Study A
2.0891283977467605,Study A
0.4778072477153975,Study A
0.4809426322813319,Study A
0.02561286502522548,Study A
2.5457460352423964,Study A
0.642269683196817,Study A
0.81917413739882,Study A
2.642132780681442,Study A
0.3129118375296235,Study A
3.9894418234908686,Study A
8.929811119335051,Study A
0.7079014167574919,Study A
1.054442720286502,Study A
0.22829669639533082,Study A
35.21279205177119,Study A
1.3711672447075838,Study A
5.649844624728597,Study A
13.957560876359626,Study A
2.822471125700292,Study A
1.0621999447647894,Study A
2.465633966424857,Study A
0.7078013576100126,Study A
3.2354249618243087,Study A
0.30776801246623436,Study A
0.20644740578904872,Study A
0.041812148459692694,Study A
2.520392207478001,Study A
0.4470944053150764,Study A
0.9134086610679328,Study A
6.0911042820674925,Study A
0.4457069067572987,Study A
0.5381913435308424,Study A
0.09937753937098757,Study A
4.9689243230919375,Study A
0.2836893932639048,Study A
0.5661209972309145,Study A
0.24064367095285116,Study A
0.1349951314856791,Study A
3.858475372234335,Study A
5.372509314982923,Study A
10.122189610889922,Study A
1.0389588359129964,Study A
0.8536011196423622,Study A
0.355621367296764,Study A
0.7172083948735927,Study A
0.15625367438266852,Study A
9.570496985290054,Study A
3.4570685882209564,Study A
0.04533211017247218,Study A
0.5330614036350724,Study A
0.1703996462037943,Study A
4.481226312803815,Study A
0.5614627623061847,Study A
0.31803826697967824,Study A
0.3680578611492847,Study A
1.1885068504730203,Study A
13.025940232968873,Study A
0.7645526927881725,Study A
0.3095074765716966,Study A
0.7239670537858419,Study A
7.1905912165613435,Study A
0.18431650158019172,Study A
0.041229357752670136,Study A
26.406167298882536,Study A
33.79125221626345,Study A
314.5832604193576,Study A
2778.9036814464566,Study A
537.562153612202,Study A
185.65938776825593,Study A
469.7566673859665,Study A
428.24304886095604,Study A
212.09068597884448,Study A
6663.884870055149,Study A
1322.8309793845258,Study A
618.3678287382778,Study A
2866.3585115191413,Study A
633.5449770854797,Study A
1241.2338052668115,Study A
998.1141671946151,Study A
2331.3372698343524,Study A
1475.5816967865146,Study A
1465.1454995522988,Study A
1193.4354811037401,Study A
1054.4506126521733,Study A
2187.10139524884,Study A
402.9866577905325,Study A
1397.7295475365793,Study A
111.49081080032471,Study A
152.05094858841252,Study A
0.6814311061253523,Study A
2.228769771218211,Study A
2036.331147695617,Study A
233.5796992596237,Study A
6.208604749092541,Study A
724.9473165360193,Study A
1369.2292797333703,Study A
133.88064655595898,Study A
252.89118560557054,Study A
467.2164642595211,Study A
169.26807120364631,Study A
489.72300890162626,Study A
257.42327623191676,Study A
39.11405314096529,Study A
1653.4380626963393,Study A
101.40842469045174,Study A
535.2504690504261,Study A
451.8835303529757,Study A
52.620891523757265,Study A
284.80640788735815,Study A
139.61929126242876,Study A
99.18481476016679,Study A
176.91478913823212,Study A
454.2464498861759,Study A
172.9380207882922,Study A
785.5652279635659,Study A
193.25712434435383,Study A
1.1687170963978766,Study A
29.109445120009255,Study A
822.2236663588861,Study A
241.46002087488142,Study A
1667.3099077864463,Study A
722.044589998982,Study A
162.30326151404626,Study A
379.1044999762109,Study A
965.829344588884,Study A
310.5582656751387,Study A
540.0032394001322,Study A
506.35113541112895,Study A
226.71627730658795,Study A
489.6195548275837,Study A
199.14681383335338,Study A
2375.4936288020376,Study A
83.75457620405076,Study A
107.1717408817143,Study A
230.00578023720038,Study A
110.18117725115484,Study A
8606.9198788125,Study A
6270.898031869278,Study A
951.8514236273735,Study A
564.9197787884711,Study A
6.751900462067224,Study A
0.09778339561822784,Study A
17.643866703024834,Study A
2788.9720911945656,Study A
602.0669623364431,Study A
652.0686890595352,Study A
2271.501565889191,Study A
119.1571469665679,Study A
103.64186739409558,Study A
27.331605734799776,Study A
4151.397345377721,Study A
855.8474288794741,Study A
808.505185954858,Study A
440.97812018291734,Study A
187.61876796228208,Study A
3.6003514036754707,Study A
10.000571660905171,Study A
155.76550848401956,Study A
59.75824594068159,Study A
258.7224152412381,Study A
6.126745340190083,Study A
0.8986326111955435,Study A
10.707216965049307,Study A
77.36189248148115,Study A
842.2472071504982,Study A
1457.1634963067947,Study A
0.16602421052452937,Study A
12.444588555519141,Study A
85.04292194151813,Study A
242.0472134124173,Study A
24.694663036556776,Study A
24.11262205307907,Study A
0.0933833185101116,Study A
0.19911764598519185,Study A
0.6458921892968,Study A
1.5416623297829002,Study A
993.4454938220227,Study A
89.52226340538837,Study A
159.6049718126294,Study A
84.31954328539992,Study A
38.81733607980606,Study A
280.52677354428766,Study A
43.46081345899829,Study A
829.5973566388618,Study A
693.7767522627537,Study A
143.31477611905547,Study A
29.640032052449644,Study A
347.67445246037795,Study A
191.9693040390249,Study A
16.384048998577104,Study A
337.1977038688811,Study A
24.09059908059834,Study A
893.8531294440452,Study A
243.6703150421558,Study A
38.490270043446074,Study A
8.77060746390332,Study A
12.55736783888529,Study A
51.13598010432522,Study A
4.459793156116127,Study A
1.2957164166837736,Study A
2.9221612426502364,Study A
0.3989712110539047,Study A
176.6610395302108,Study A
18.953990071684892,Study A
3.5303134874989808,Study A
110.8271593466538,Study A
49.471831500389676,Study A
0.22281729109929263,Study A
166.3455527046156,Study A
3.8780476873513523,Study A
128.04577269945293,Study A
594.1531501104575,Study A
7.345972421127123,Study A
1086.041057200853,Study A
30.675670692969977,Study A
504.6690246999676,Study A
1.548574041114735,Study A
0.41519066872816035,Study A
15281.493523138253,Study A
1311.972006046972,Study A
77.99380543042228,Study A
0.4303798512662509,Study A
209.0874186312183,Study A
0.09311533113555391,Study A
39.09883515664429,Study A
101.62795409000762,Study A
214.6741819857493,Study A
1018.753589601657,Study A
110.95070304079329,Study A
1.6059696411962243,Study A
64.33294684259049,Study A
19.533513695766956,Study A
363.32191059522995,Study A
0.3419243560120078,Study A
4.933776848740135,Study A
1.2967092351161684,Study A
0.23039562697523958,Study A
1.353946929060761,Study A
147.63926983689714,Study A
2.0269194981430845,Study A
20.964083417958825,Study A
0.19657588369902565,Study A
1.0600042337790554,Study A
75.00103032392656,Study A
130.85286351769136,Study A
75.16646159781088,Study A
140.30955964991145,Study A
93.2368230743058,Study A
3.672559880639481,Study A
0.12887960775149204,Study A
3.8706838207929484,Study A
3.7069066979935714,Study A
109.45431314274127,Study A
0.7830911557480896,Study A
370.2490896711473,Study A
1528.5408044718256,Study A
233.34705937668687,Study A
31.021338722066663,Study A
889.2870626440979,Study A
953.4060459306866,Study A
932.2354511308525,Study A
46.298115930284624,Study A
103.13558718030708,Study A
17.59125930955954,Study A
21.97544976222311,Study A
2.525500608308813,Study A
15.32302071515261,Study A
8.986123983577379,Study A
50.895081537286345,Study A
11.582066257569668,Study A
8.864593919127193,Study A
155.09584099924044,Study A
710.7093256522018,Study A
1.1189236475745132,Study A
6.364170107914914,Study A
74.54529035476453,Study A
127.14155293376147,Study A
965.119203474873,Study A
7.411472132827751,Study A
562.4986212750854,Study A
848.8099537027931,Study A
2239.487130485408,Study A
746.588130160177,Study A
491.3354738729653,Study A
435.75642075572176,Study A
65.92168445303422,Study A
5.432518241557996,Study A
103.84359880163063,Study A
625.2569690283809,Study A
426.07302241065,Study A
18.11958275854539,Study A
99.20341563402334,Study A
103.21164843492951,Study A
14.992280839325355,Study A
8153.153949840149,Study A
0.5131894717782385,Study A
0.43932694087950575,Study A
1.1587603597767746,Study A
12.77519307517279,Study A
106.3391587340424,Study A
0.3744257586859179,Study A
0.6277399035092355,Study A
0.7540676795009581,Study A
307.5149599282472,Study A
469.58787355334766,Study A
122.6091914570422,Study A
481.4718542336701,Study A
73.86602532763854,Study A
717.8764471247625,Study A
211.80429957868634,Study A
14.031009516657026,Study A
67.38320537030985,Study A
99.44823091320173,Study A
268.1176154305821,Study A
5.5840840973506225,Study A
187.14004317236092,Study A
2699.7503231541073,Study A
717.1791075441782,Study A
128.2164791177459,Study A
783.1226447189335,Study A
770.4232390909345,Study A
4528.930283568921,Study A
492.2450801449306,Study A
1268.3563367720797,Study A
725.3672971810706,Study A
719.4203808359796,Study A
123.19117979703661,Study A
589.5209923279137,Study A
21.973819927962523,Study A
292.6528583396998,Study A
0.3669090137003295,Study A
2.0659691283701025,Study A
0.6585226567994922,Study A
0.48921201826710436,Study A
2.2086890384718525,Study A
0.19657588369902565,Study A
0.254517930201379,Study A
1.8272443174140995,Study A
75.50980015331727,Study A
719.9128434234375,Study A
426.85017489118576,Study A
23.100853415008515,Study A
578.6412063444606,Study A
485.05639006078616,Study A
1105.4981221475175,Study A
145.7532005921552,Study A
1194.8395816396344,Study A
86.1518106975871,Study A
1414.1854425136248,Study A
13.2459177285706,Study A
27.875642584620174,Study A
3418.591144051118,Study A
91.1081748355949,Study A
5423.78686221978,Study A
294.6606614612181,Study A
16.16511333654629,Study A
97.81532768149958,Study A
199.32495704145768,Study A
529.0941788237092,Study A
285.8494986270456,Study A
259.30269292571137,Study A
31.06735936801375,Study A
140.05941498908086,Study A
26.26479660158887,Study A
734.2590457316918,Study A
7178.061568188666,Study A
900.2165152394028,Study A
122.59072635654042,Study A
1282.3974900372436,Study A
630.9606896180547,Study A
82.72304163852968,Study A
501.39839722582576,Study A
277.20070962019224,Study A
279.00769724915267,Study A
34.00969531891155,Study A
1920.3578982706942,Study A
2175.9689187280396,Study A
811.3696781919308,Study A
400.48361210427726,Study A
861.7197903867325,Study A
65.88452837495147,Study A
196.50573334191614,Study A
798.2128970298261,Study A
0.5119262856320742,Study A
155.05497103627613,Study A
165.21185964660984,Study A
179.9127736523634,Study A
677.1316866968132,Study A
351.059178257092,Study A
18.3300981407732,Study A
1576.6071580559412,Study A
4.003249519900812,Study A
1977.8412219266959,Study A
124.2003105052173,Study A
367.20678803020525,Study A
399.765242805997,Study A
1321.1808924706356,Study A
614.1371846167137,Study A
898.7655637013861,Study A
632.2290408189677,Study A
164.92851190125307,Study A
41.82939477625855,Study A
2312.6299337886535,Study A
1301.4231012662406,Study A
409.4079380394934,Study A
153.65086329407444,Study A
83.19485783352468,Study A
370.39453841655103,Study A
922.250039554658,Study A
11495.592086517121,Study A
42.774201430428285,Study A
148.94064532220608,Study A
2.9460220018744594,Study A
22.640456007298354,Study A
2732.4441400011274,Study A
2467.2453936073794,Study A
615.2619419413123,Study A
2130.1094277774596,Study A
82.90410234944437,Study A
2857.031158636543,Study A
1751.8397306401198,Study A
1741.8292082523276,Study A
4396.257452900417,Study A
3418.618119654557,Study A
1755.2575479991071,Study A
511.1150597233425,Study A
1190.9144805824312,Study A
1171.4720768158288,Study A
14.47185178142558,Study A
761.4693353503435,Study A
451.8773158201655,Study A
338.36334812816165,Study A
1239.3223354039822,Study A
474.7422847881757,Study A
147.69475985545566,Study A
1173.6081151468256,Study A
9.69010823603756,Study A
985.9750661445179,Study A
365.5988243103726,Study A
209.64850012652198,Study A
649.3881140972817,Study A
274.41554141049113,Study A
380.2535962992202,Study A
643.0610191492364,Study A
36.47688316470102,Study A
1137.756152441192,Study A
4098.64765049346,Study A
1419.68275039421,Study A
3791.276250408495,Study A
16.896072626953508,Study A
1738.523048314957,Study A
322.5834069032505,Study A
110.57152356526896,Study A
145.01000734962503,Study A
12.646829778492435,Study A
0.743582893850847,Study A
0.46973185764707137,Study A
6.32306412977776,Study A
1904.9915098727383,Study A
445.3334440568544,Study A
0.15790260327276767,Study A
131.59588855553835,Study A
0.38491273654090913,Study A
1.3565131558054646,Study A
3280.81227747976,Study A
536.924251136573,Study A
25.676503002894187,Study A
90.85356505239888,Study A
294.78622314776345,Study A
2944.1912303913946,Study A
466.9056925109631,Study A
287.8833360534877,Study A
563.254933011275,Study A
202.54086976652272,Study A
540.3004750599382,Study A
4521.991838911542,Study A
71.38026646805008,Study A
9.612640134389379,Study A
37.42535265154313,Study A
17.98723447293,Study A
178.81073317861936,Study A
18.722082395636495,Study A
1408.0587815769736,Study A
429.7679870904916,Study A
42.13396327199391,Study A
0.5115071291065574,Study A
1.498556958506044,Study A
245.41747817179456,Study A
39.02987327814372,Study A
4.760388008464204,Study A
277.68764160555423,Study A
40.64224333784017,Study A
43.23531279636439,Study A
5.567586047658694,Study A
19.221091483626015,Study A
2875.880687425026,Study A
259.0816377543914,Study A
19.379515192661238,Study A
25.355216888857814,Study A
75.36479784406114,Study A
324.8986975865782,Study A
393.7167761232017,Study A
149.04914327165184,Study A
108.27905459287547,Study A
124.91264114226784,Study A
827.4803191192243,Study A
113.62632431489004,Study A
8.610222197325095,Study A
305.87282118061046,Study A
414.60865334219267,Study A
78.78020487040828,Study A
6.79831354039347,Study A
940.4959525425567,Study A
342.7392510462065,Study A
4748.284299301282,Study A
350.53622449677454,Study A
7.823691989761864,Study A
1195.102985809864,Study A
221.70279601665987,Study A
258.6441963028429,Study A
37.967300351576235,Study A
206.76759459938535,Study A
1.2168598184916903,Study A
1632.8778372139916,Study A
193.66728654429446,Study A
187.48148217062743,Study A
852.4794128697519,Study A
2056.683528955629,Study A
2802.116132804051,Study A
105.58902574759065,Study A
297.1065179769567,Study A
919.3989223045743,Study A
2543.714684230706,Study A
2437.53238093446,Study A
259.45435676492025,Study A
6.576198289277401,Study A
438.36151657506633,Study A
702.8800390000589,Study A
212.6521932481066,Study A
271.396174990694,Study A
2.4694457012633677,Study A
263.85874238765297,Study A
3.0733120295282923,Study A
1887.0768222810032,Study A
3.344675258302377,Study A
450.7405513346267,Study A
61.11011277227584,Study A
927.0747126706167,Study A
245.3617988476521,Study A
1675.5324409568138,Study A
390.43358985970247,Study A
1122.5722482912702,Study A
293.031370560713,Study A
472.5180187457201,Study A
194.09749128014937,Study A
135.49803808586944,Study A
102.37211836737633,Study A
1144.2468265240052,Study A
1499.226048095188,Study A
105.98392083953063,Study A
182.3080936142567,Study A
8.66624339820533,Study A
8.766824711375106,Study A
16.214551187605622,Study A
115.63431137767014,Study A
77.21988095290767,Study A
551.5842193557082,Study A
533.5188172715434,Study A
534.7881768524765,Study A
242.69172182753098,Study A
116.13327243616922,Study A
299.2214516423833,Study A
10.179861002748725,Study A
1201.176880642266,Study A
19.521520894437273,Study A
2093.4017168144774,Study A
102.83684338464273,Study A
294.2636581183831,Study A
2.049768655682459,Study A
6.439165357309839,Study A
4693.089040076989,Study A
167.58944918013228,Study A
1576.8653746620328,Study A
0.5791304467780474,Study A
121.164919643329,Study A
1.4042014421495652,Study A
107.15521607158476,Study A
43.71712187794963,Study A
136.44440091531524,Study A
89.12482041958019,Study A
2.167866233738633,Study A
21.81264317366792,Study A
59.37521107377903,Study A
751.8347263740362,Study A
1.6400367750459661,Study A
463.2925967245109,Study A
577.302381091072,Study A
856.1876131218398,Study A
223.04942088301118,Study A
18.327889489701246,Study A
411.84462631137797,Study A
38.1327948535379,Study A
192.88586462151264,Study A
202.40293334489016,Study A
1247.7645896436557,Study A
124.46070025560343,Study A
1581.2905169727123,Study A
1063.6712844059477,Study A
1569.896064685741,Study A
38.95080299204593,Study A
803.2780154808283,Study A
34.09895735238189,Study A
389.4972274700067,Study A
1364.4143901623852,Study A
54.59896578214754,Study A
115.35924483079168,Study A
574.3044964204919,Study A
21.27545603567959,Study A
0.07683859507567652,Study A
0.8103878929744098,Study A
143.28272858603802,Study A
66.2225233924629,Study A
228.9323261007711,Study A
352.36896537101416,Study A
921.2225401316932,Study A
866.7111602917264,Study A
323.3914854643739,Study A
435.93582389986335,Study A
479.78061932306804,Study A
266.85233576561825,Study A
828.9550398693641,Study A
204.69744861567807,Study A
130.20088539722056,Study A
118.15993735913936,Study A
0.38006849701032386,Study A
86.16017099875835,Study A
2.3520140674205483,Study A
162.9495513906503,Study A
507.3227027243123,Study A
1229.5639884189266,Study A
177.2152996513035,Study A
1511.3923877760421,Study A
601.4523261020398,Study A
18.52220234301746,Study A
17.226819174094203,Study A
257.0397174346839,Study A
462.25047986035275,Study A
259.60618409914684,Study A
284.16537807622575,Study A
603.9330680231686,Study A
1410.1753791484284,Study A
553.8288198027553,Study A
5.17613204415957,Study A
397.0946748499413,Study A
1370.4327873487318,Study A
2221.1241746799897,Study A
548.1221782078056,Study A
971.2159987899379,Study A
118.52939139670707,Study A
83.50192922164035,Study A
657.4934211293831,Study A
15.724766036839894,Study A
71.93054649826963,Study A
1211.440619872141,Study A
10161.627323894776,Study A
11.799503730753026,Study A
70.58921730668085,Study A
0.18807908947781304,Study A
539.3330857449985,Study A
1826.4071832338198,Study A
1300.0532848721637,Study A
1971.3232960321443,Study A
740.8487296556895,Study A
5.919769165846975,Study A
829.4848672519555,Study A
2234.011755134991,Study A
3.587006507102117,Study A
650.9893731613209,Study A
1288.187003987042,Study A
409.58246509458024,Study A
67.3080684490507,Study A
1118.8769635362485,Study A
2296.229365918779,Study A
2095.6213054426257,Study A
798.3866800284129,Study A
630.7743969084142,Study A
451.3909402596219,Study A
156.02516279984988,Study A
1973.3449509862744,Study A
371.3027341867239,Study A
134.63873452610991,Study A
118.47217237699259,Study A
190.691145106925,Study A
47.04474923436675,Study A
16.87914397351332,Study A
533.5231380352834,Study A
230.21352286035741,Study A
75.56280091750251,Study A
190.54262521428373,Study A
229.73056925585115,Study A
17.75668364116631,Study A
7.813532195273842,Study A
254.16224044822945,Study A
340.82458211055024,Study A
362.04403238277706,Study A
202.24785228588885,Study A
175.9364678135444,Study A
14.546934538130515,Study A
0.6686283285637669,Study A
276.5512829077606,Study A
368.0136181148271,Study A
88.2894671735332,Study A
55.901713705949284,Study A
823.7577160450945,Study A
537.8714815210948,Study A
22.62341811701506,Study A
50.69127596203572,Study A
19.344194052942253,Study A
3.584280555717882,Study A
1.3948489630449472,Study A
14.238572150409976,Study A
11.499056552328614,Study A
5.7069857213191995,Study A
314.1274157551167,Study A
28.068367462751755,Study A
572.3209084236457,Study A
170.58043083999436,Study A
1657.7919863101401,Study A
151.290105307374,Study A
7.200476729581038,Study A
12.4708228575479,Study A
6.74751532620385,Study A
1035.534298769975,Study A
41.20966520497917,Study A
3.16095719485694,Study A
635.0056113752298,Study A
670.9274443498693,Study A
224.35903193693625,Study A
259.8445197925481,Study A
157.31558196134844,Study A
233.54339865839293,Study A
1373.6954782954322,Study A
4.4690332525002665,Study A
2.8100409040682384,Study A
69.99054001514715,Study A
300.32384584998346,Study A
0.5417318264814578,Study A
424.67420135666003,Study A
72.68704013480271,Study A
134.69345565432855,Study A
1606.3055121440639,Study A
207.3301143308843,Study A
13.569932574806488,Study A
0.8376762701480284,Study A
0.5039348865700795,Study A
199.1106465462037,Study A
90.23258088002079,Study A
285.71155499932223,Study A
147.14367216152118,Study A
741.8772842762859,Study A
5.2334777269292445,Study A
39.688655289496566,Study A
0.0330934872435657,Study A
127.00569093998719,Study A
262.4076699864022,Study A
14.147317347973873,Study A
10.421618072170263,Study A
138.3223208550635,Study A
9.720848212007681,Study A
74.23658348682699,Study A
6.058156618448828,Study A
4.367248060431941,Study A
1.741366054125113,Study A
11.64872423073529,Study A
5.706033673497226,Study A
1027.5235661629542,Study A
148.61018457729224,Study A
13.209786525955668,Study A
157.7049050258954,Study A
267.4049823823154,Study A
84.57873730173634,Study A
303.8413290371602,Study A
31.202140951194416,Study A
2025.0624434757917,Study A
1524.0409345882072,Study A
610.2639000904453,Study A
428.05741066533335,Study A
228.95462711198047,Study A
382.1090087071697,Study A
25.705906752165298,Study A
109.30553639630475,Study A
2.1565086888988154,Study A
1839.5455530247782,Study A
388.5993463090622,Study A
663.2541128260411,Study A
615.5271557393029,Study A
5.207030937261991,Study A
19.410007945259153,Study A
0.17256906194295957,Study A
253.7455878833107,Study A
126.08623495336242,Study A
106.8244995168686,Study A
337.53705072932127,Study A
1134.3912345950673,Study A
360.8719526054764,Study A
1338.563711404695,Study A
410.3679651261599,Study A
281.1363217465648,Study A
81.18463714294163,Study A
917.5678026598259,Study A
35.46052413477845,Study A
24.721279890345347,Study A
66.55850788173358,Study A
1293.05620951302,Study A
1351.2609641888175,Study A
1.3401450172900584,Study A
187.71799386869134,Study A
233.18090733127738,Study A
117.0200850587614,Study A
33.06232367314844,Study A
67.0730925705956,Study A
307.47500630141354,Study A
623.338336744445,Study A
394.8030239247124,Study A
834.5843466166998,Study A
5.676357137257346,Study A
391.3966789282335,Study A
287.3845415801671,Study A
186.3077248012984,Study A
37.74508960391632,Study A
6680.7868393805375,Study A
4583.579832495819,Study A
3.556913962479227,Study A
152.68751225896577,Study A
1.24062943524577,Study A
2247.5864984374825,Study A
