Expression,Study
205.65416559336012,Study A
342.3686675357053,Study A
1979.501592432093,Study A
20.868825842173656,Study A
11.418903618397433,Study A
18.29798757701908,Study A
172.52104284527158,Study A
373.38606767011953,Study A
604.1547671767896,Study A
0.2383770086487089,Study A
223.18836045494166,Study A
578.5879919003839,Study A
265.9639650589038,Study A
616.4003384042195,Study A
6109.118245595846,Study A
214.96847394663445,Study A
99.00472539009853,Study A
781.064304395095,Study A
392.70751596633085,Study A
161.92629022359367,Study A
367.90402394551205,Study A
1518.6695811172458,Study A
16.505704321744158,Study A
887.9877007284505,Study A
770.3662023586269,Study A
525.2685512566447,Study A
50.07525673869335,Study A
243.08037213309174,Study A
8.484703935295185,Study A
175.89451745097958,Study A
302.46068973814306,Study A
1591.3678765044433,Study A
30.173227586495845,Study A
113.91868863736607,Study A
3.4082053261996474,Study A
11.611119491391428,Study A
25.075027328662454,Study A
1483.658506175017,Study A
1038.1190332879685,Study A
868.4039389095391,Study A
158.37537695941484,Study A
5.726016054016021,Study A
131.08855612222618,Study A
1157.4888743288966,Study A
155.03575295198567,Study A
356.097686634279,Study A
578.6361561087507,Study A
72.88777912921213,Study A
78.05995778916832,Study A
300.29777676400397,Study A
35746.49931764267,Study A
18.73277509668544,Study A
6.120354805094829,Study A
2054.8468267051567,Study A
424.7115866193874,Study A
954.8602287235684,Study A
387.7755234462716,Study A
3.583921189163698,Study A
22.24165642864107,Study A
211.67898731677863,Study A
1266.6742287586196,Study A
18.500602879606507,Study A
405.31350577169593,Study A
2.7682013951481617,Study A
2.530156078423257,Study A
1.2450507274264726,Study A
8.068460156193135,Study A
5.551154254915814,Study A
289.8438605418286,Study A
23.984869312957645,Study A
63.04193340624369,Study A
0.5443115887818952,Study A
0.5953140728451723,Study A
144.385750246228,Study A
1808.6199251560256,Study A
64.7530178729161,Study A
747.6240853290378,Study A
161.89324948245684,Study A
2391.0107874561586,Study A
832.0195726934032,Study A
102.41398123389634,Study A
4212.39439568971,Study A
882.1289914134893,Study A
1.6475150713400843,Study A
620.3037991694977,Study A
782.9483176696272,Study A
0.7545697725407062,Study A
159.22952341031134,Study A
31.76413860396183,Study A
46.07427452314433,Study A
1104.5481766553585,Study A
137.81042608724064,Study A
142.3361975147073,Study A
0.0713930965986529,Study A
951.4014606033373,Study A
8.062552355749022,Study A
15.636008289211645,Study A
7.813099219789521,Study A
0.15538653546563216,Study A
5.622507427948582,Study A
0.13237413619372967,Study A
1322.5340797173553,Study A
2.3496916661040435,Study A
2632.3988202309138,Study A
1878.8107892771272,Study A
188.64506737193014,Study A
1077.9301089527055,Study A
1.6010589700443336,Study A
193.11723305876382,Study A
987.2865297160711,Study A
961.3500843339123,Study A
0.268734510125173,Study A
398.037317258316,Study A
239.52351374570742,Study A
8.572956270705332,Study A
235.99404164213985,Study A
1807.7822002100581,Study A
328.69608273368607,Study A
27.272712755100024,Study A
2741.037195800373,Study A
433.57377507735765,Study A
0.9555325774155792,Study A
1115.7412659178444,Study A
0.17975741320556177,Study A
41.621539453472245,Study A
11464.556036733406,Study A
78.54292771211817,Study A
4.933190424918701,Study A
2.179840426893732,Study A
100.57497567062077,Study A
101.95041147706817,Study A
2214.535988819192,Study A
283.48670560942577,Study A
113.53631768008277,Study A
205.81525496901958,Study A
362.34787565741885,Study A
10.629097067757465,Study A
0.19588782144210676,Study A
2.3944387557019797,Study A
0.1404505932617281,Study A
0.06443236357908282,Study A
0.3234882566412426,Study A
0.15892325200023605,Study A
3.249802036253616,Study A
0.382397024834457,Study A
7.234472995578341,Study A
115.51693649716734,Study A
1.0962640876394558,Study A
3.157761304391063,Study A
42.67318577605642,Study A
2.3613047318749056,Study A
1.8900479451155985,Study A
1961.0512041990723,Study A
32.129658421547624,Study A
299.8551189787899,Study A
135.6838221961582,Study A
451.972263029052,Study A
439.81682447765075,Study A
22.22886152736849,Study A
0.9646449987287168,Study A
410.8952199134892,Study A
1365.6112472903858,Study A
171.73994541546105,Study A
2828.452085832055,Study A
1859.705301168869,Study A
666.7462516690409,Study A
173.86737411197356,Study A
31.49235460030674,Study A
716.7776681817102,Study A
193.9907753090085,Study A
426.21218435579306,Study A
25.743950969291195,Study A
3035.9198269647727,Study A
57.17933731752337,Study A
16.50468159401098,Study A
668.4471080665846,Study A
2676.659639767759,Study A
362.77784606722196,Study A
850.208677907851,Study A
2714.3391221048023,Study A
53.953205079069356,Study A
410.14091115917114,Study A
1060.73158799226,Study A
384.6144678982222,Study A
409.8986816553977,Study A
0.6682703856355766,Study A
13.037782352015828,Study A
26.815134241556624,Study A
3900.2559011580397,Study A
19696.2941947138,Study A
1796.6973337949328,Study A
18616.362982486276,Study A
26.67403762084267,Study A
1364.3596894970717,Study A
60.43753472163293,Study A
1951.2067025588788,Study A
392.76540978892245,Study A
3442.7763601782904,Study A
15.648968727085995,Study A
136.51613562296808,Study A
907.5275737655147,Study A
56.15604698340272,Study A
88.10854719432226,Study A
6295.322996336063,Study A
2098.731400313064,Study A
14.34157903929718,Study A
133.10446633177116,Study A
188.18078326899192,Study A
297.80668225569553,Study A
94.570369616227,Study A
0.18818590108189406,Study A
33.25568736658547,Study A
367.49088944521463,Study A
749.2548394925448,Study A
1166.4771962799061,Study A
243.59441172513803,Study A
556.3187479054301,Study A
770.2829147529875,Study A
526.6456724352277,Study A
186.35952387172077,Study A
713.6661326024758,Study A
461.63370308279866,Study A
1480.1979981839108,Study A
210.978052873431,Study A
1014.2260677232293,Study A
644.8116438607822,Study A
9.296390304839534,Study A
837.531396030745,Study A
300.57045564359544,Study A
269.22329423265813,Study A
208.87622594572673,Study A
321.2541212409519,Study A
295.0309633806152,Study A
0.18165717823972438,Study A
583.3101913892555,Study A
5.076677431154295,Study A
502.4584131102506,Study A
75.87189685681894,Study A
76.35339771394234,Study A
1.453013149919364,Study A
2812.922388007489,Study A
21.116108343921677,Study A
607.1978322528788,Study A
1043.3475914717103,Study A
13.77416660918075,Study A
2347.3497483356473,Study A
33.127737048845496,Study A
11.913754128461694,Study A
69.61135021375404,Study A
461.08511388227413,Study A
136.74821971255605,Study A
35.441516245390474,Study A
17.799995446837105,Study A
12.826846049932637,Study A
735.9669095630018,Study A
28.659364088943104,Study A
278.5706416316353,Study A
0.5694421517836769,Study A
139.82325410368531,Study A
0.2192906571652693,Study A
12.011118726208625,Study A
0.4338925167155466,Study A
806.6316879776981,Study A
2.5120589504462965,Study A
18.135446453596906,Study A
1353.6327546621446,Study A
216.53227934233706,Study A
554.2926093167215,Study A
85.58722965258671,Study A
133.29219668127809,Study A
8249.667683635415,Study A
831.2586733646152,Study A
246.00498126923725,Study A
448.43695356296763,Study A
817.6349935270995,Study A
130.5200272845349,Study A
3936.0533176708636,Study A
91.04272056080455,Study A
108.17365786038353,Study A
2398.8347215892677,Study A
231.80544308369815,Study A
391.5095810897381,Study A
1994.129911622439,Study A
684.799307316484,Study A
343.15981850382224,Study A
605.3742107000463,Study A
866.935870819575,Study A
1069.1392813825626,Study A
0.5816358908073663,Study A
442.5345546169827,Study A
399.0783335052315,Study A
15.354123031654062,Study A
164.90217476258968,Study A
36.34139410828906,Study A
442.9609340298871,Study A
1194.294815723326,Study A
145.0745333995347,Study A
38.949019484734016,Study A
174.76616798743993,Study A
74.51048350137792,Study A
206.8663497876486,Study A
9.878048121333677,Study A
124.82001271429132,Study A
21.121658674209982,Study A
0.30217093290553837,Study A
8297.552537853162,Study A
45.614565178199335,Study A
33.52917135317946,Study A
21.52584284752132,Study A
14165.017831087102,Study A
2570.28860095448,Study A
12296.947447204328,Study A
2185.027050435958,Study A
540.6620433130105,Study A
1362.861309740251,Study A
8881.198956661705,Study A
11340.002806207249,Study A
683.7385688962682,Study A
45.06408738430105,Study A
81842.28663615981,Study A
0.7461642744152946,Study A
5.008487436803157,Study A
1328.63306290137,Study A
159.79867750583037,Study A
43.74936169208262,Study A
91.98431121281972,Study A
36.806850269974404,Study A
256.95905751547775,Study A
33217.04141716412,Study A
312.7631406088535,Study A
10779.69305644703,Study A
13743.765381822572,Study A
353.74959517930796,Study A
47.18242433234209,Study A
7555.025670796838,Study A
2729.491218226233,Study A
5.627362959717804,Study A
662.2740498592426,Study A
1150.123696418451,Study A
1268.7069146884346,Study A
60.26727752593514,Study A
267.4430169141019,Study A
2348.514668940387,Study A
0.4633155875832248,Study A
123.0035610138019,Study A
3.0337577225735672,Study A
10.1949252093096,Study A
1255.552739898009,Study A
69.13152831795007,Study A
10.11394358689033,Study A
1.1864117724847327,Study A
1492.1566957176678,Study A
1.6973133529441558,Study A
74.49345307278047,Study A
67.82558927221883,Study A
5618.549325821308,Study A
28.544092969450706,Study A
78.85036712199795,Study A
15.1983021334212,Study A
24.7564166114279,Study A
908.4252782514873,Study A
339668.6118007219,Study A
874.8875595390025,Study A
1289.7589773039376,Study A
194.80553781605678,Study A
289.508966617056,Study A
143.11420624773658,Study A
9.780773642897515,Study A
388.2598328710873,Study A
55.78633493387315,Study A
7.21534032971824,Study A
128.19455975542755,Study A
1161.2622848893375,Study A
448.923342114915,Study A
293.3162513834716,Study A
91.30588139465323,Study A
0.6606982308463212,Study A
742.2117043117162,Study A
583.8061738208067,Study A
32.00798304315721,Study A
5.924744793133421,Study A
271.10571133719685,Study A
142.8455004723495,Study A
140.75814983108776,Study A
3.6603630895161143,Study A
1233.6426158343365,Study A
1329.3859135305515,Study A
122.28900992664408,Study A
465.66475581679504,Study A
204.24164142473944,Study A
872.0224215017296,Study A
17.183000710784025,Study A
9.491528534591303,Study A
749.8523634900059,Study A
0.19528187124062024,Study A
2898.9084027461627,Study A
1422.707226299082,Study A
799.4528107946763,Study A
204.71090334977464,Study A
854.6570181257127,Study A
11.33438929728834,Study A
27.598391082803023,Study A
198.95000370559418,Study A
10.99226543814101,Study A
115.5484893784116,Study A
24.045109662661687,Study A
9.457948521176476,Study A
2.1909356287413737,Study A
2089.8630495104744,Study A
1607.9634134756514,Study A
4.00958766364507,Study A
74.9676210788688,Study A
149.2661627774533,Study A
256.96099052578785,Study A
1495.3892983445803,Study A
4230.267556332642,Study A
5.8084999974905065,Study A
0.4261982073749596,Study A
769.4365474204345,Study A
127.7994106975613,Study A
280.2845239013937,Study A
1167.9570569218538,Study A
305.2416451784738,Study A
99.08696221320153,Study A
474.8763382559941,Study A
367.65318060099844,Study A
326.77239317077965,Study A
2075.3840223501475,Study A
489.67742259319084,Study A
3.1769843843378336,Study A
545.707246354685,Study A
411.5368386615141,Study A
217.90208636364832,Study A
125.89540538126417,Study A
159.43149731995854,Study A
10.427712171301888,Study A
1015.5763305048281,Study A
809.7704409851892,Study A
947.7310188922313,Study A
2732.141298493426,Study A
0.07133624554191997,Study A
514.6054638296396,Study A
5.857630482214138,Study A
210.5094823306771,Study A
354.09557473536705,Study A
1.525328404979044,Study A
2.6870840753566516,Study A
83.26272566471299,Study A
346.6394339580284,Study A
2.5744330476954693,Study A
402.7166024876068,Study A
14.654852909609708,Study A
67.70135651750594,Study A
27.899139219845942,Study A
115.87156194823436,Study A
1.4622325756548462,Study A
113.35504330226675,Study A
74.84097847861632,Study A
78.96688363755494,Study A
3875.6779018061015,Study A
423.39459816214827,Study A
185.23296271594407,Study A
173.97311092213985,Study A
1230.067972086866,Study A
6.646030892721148,Study A
49.92230803730694,Study A
7.97162245687035,Study A
6.946620283492435,Study A
1025.36646391397,Study A
1699.485484263011,Study A
3.7045747250655383,Study A
1301.5383348045564,Study A
667.0467631665233,Study A
381.3092763768217,Study A
733.0291593275309,Study A
257.916158856645,Study A
328.6462572648346,Study A
249.44635027286702,Study A
227.9285021662335,Study A
434.15509738154674,Study A
410.0390661418378,Study A
179.43750271790168,Study A
3.972617393303751,Study A
19211.465192651267,Study A
639.4283832995236,Study A
804.4496709560196,Study A
186.19605299765635,Study A
2558.8912560177105,Study A
842.9399748385229,Study A
421.62457745146594,Study A
0.2892505980335416,Study A
153.8671302548897,Study A
240.1203510316391,Study A
826.0920266205256,Study A
27.712458797932626,Study A
780.3060048446231,Study A
2242.860457890083,Study A
4.313622023167152,Study A
3.052799943060061,Study A
178.79376897172557,Study A
2691.10254350013,Study A
64.77876224230762,Study A
258.5971059937594,Study A
1512.4226683005431,Study A
2891.5747889512963,Study A
233.68142653370543,Study A
1052.9859082432029,Study A
327.0996019263794,Study A
985.207527178389,Study A
16.625130688505127,Study A
6.482957585844186,Study A
4.02622748992316,Study A
5459.3100590285,Study A
696.6619959540353,Study A
432.60999870307273,Study A
666.3384517876241,Study A
138.35115356657371,Study A
762.3945691072923,Study A
1095.7312644093297,Study A
904.1394923742168,Study A
15.304155763316729,Study A
964.3318100418381,Study A
231.25506320971192,Study A
263.2278371756749,Study A
1250.185196501916,Study A
913.5559881311386,Study A
0.2795889968422879,Study A
1380.3378936342933,Study A
400.55093918803425,Study A
0.8571991973383736,Study A
1213.6139108939826,Study A
1569.9120664058544,Study A
13.058632137105933,Study A
584.3058283617233,Study A
686.8769061043274,Study A
715.7766182768028,Study A
6497.440828095067,Study A
415.6107959271355,Study A
584.7086113259605,Study A
233.89870873230953,Study A
2.6961242015619815,Study A
1089.7281385186852,Study A
554.9335069118217,Study A
1838.5311099739288,Study A
176.24325719866684,Study A
238.81836799771065,Study A
1081.9436890357872,Study A
72.16265301541131,Study A
94.55830931521999,Study A
198.25280049103623,Study A
3450.7444404993657,Study A
939.724419973742,Study A
664.5010165988226,Study A
495.0995878288951,Study A
228.9548679375482,Study A
638.8477679856924,Study A
228.21186217782326,Study A
84.9316027033337,Study A
17.36318437742379,Study A
679.9717955430937,Study A
37.78982416575754,Study A
1.4103830422800843,Study A
0.6152488662397881,Study A
461.5909023856078,Study A
0.6761044197922547,Study A
0.44406694209822684,Study A
6.83969489016153,Study A
0.10214488758145625,Study A
1.3430242094718365,Study A
541.3020169307013,Study A
15.843287236313014,Study A
476.0431840491127,Study A
542.0399168517229,Study A
65.08503560018382,Study A
249.57962735752596,Study A
226.49974146116452,Study A
74.96155149145781,Study A
281.8265571136737,Study A
424.2910345917717,Study A
572.99367361178,Study A
941.8596955913258,Study A
215.74459364543787,Study A
872.8180078910046,Study A
291.16121182582015,Study A
0.7066847137568625,Study A
137.55645554697094,Study A
152.70731100838356,Study A
427.13012383094485,Study A
53.2523125153764,Study A
0.9870054440832966,Study A
54.648445273506795,Study A
9.303875473293951,Study A
245.7723834227401,Study A
292.16439530773016,Study A
166.75459172902592,Study A
517.0765805165325,Study A
764.638911248254,Study A
589.2972789347306,Study A
49.30152214824922,Study A
407.0367659206479,Study A
1480.3540176996012,Study A
262.46529664343217,Study A
112.54537308260355,Study A
0.2622277334122429,Study A
620.7704282405103,Study A
583.8089385024242,Study A
94.33657390270001,Study A
1200.6430648820276,Study A
1998.738198931887,Study A
0.07538297694385279,Study A
21.9528343811014,Study A
889.7238149711394,Study A
10.962029382583282,Study A
158.37155916625807,Study A
1453.2475156802047,Study A
671.6099704431942,Study A
341.66149624951396,Study A
9.064647199426176,Study A
360.035453611657,Study A
101.57147929028307,Study A
60.0170052526439,Study A
102.1912746316289,Study A
11.996462660218345,Study A
104.2672167236106,Study A
285.85223749538204,Study A
817.234627170667,Study A
869.0560177924815,Study A
7.4522185659415054,Study A
12990.770934927255,Study A
3760.6109984500426,Study A
400.8715182085713,Study A
15.98914443826849,Study A
761.6231431787736,Study A
71.36378267256671,Study A
1.6577764352090218,Study A
1896.1015236051655,Study A
881.3052236331032,Study A
1326.5911811066387,Study A
92.23502064345898,Study A
386.1537422467839,Study A
251.03420912285628,Study A
79.3613494067185,Study A
4689.157147804148,Study A
916.8675523573633,Study A
242.63181396299868,Study A
1355.8216769579687,Study A
1263.8174718963126,Study A
361.72667401242774,Study A
0.6526639918888738,Study A
20.672335854743736,Study A
587.2258442222552,Study A
1542.212929691769,Study A
848.8229312147276,Study A
114.91835710759673,Study A
246.83914274874337,Study A
1209.8575934804326,Study A
298.68520524961843,Study A
398.5394495624917,Study A
673.0429578983444,Study A
180.16854513041343,Study A
156.50026539212897,Study A
347.74202552036587,Study A
911.7792634195089,Study A
357.0141052694419,Study A
283.4511450190207,Study A
269.5870305862471,Study A
532.416143200879,Study A
1296.331007137814,Study A
862.8809003026508,Study A
2269.6800167693964,Study A
306.88848849061367,Study A
2.2283763924723163,Study A
44.99056731912438,Study A
500.9419627519176,Study A
142.93134989379035,Study A
877.599454873413,Study A
204.5424195344804,Study A
1359.9231089372204,Study A
75.00050155330996,Study A
0.2998501270040137,Study A
20.14047415342701,Study A
372.47732687458546,Study A
0.1363231379316503,Study A
472.5002082428305,Study A
255.20726320097248,Study A
23.121996649417294,Study A
6.491819944817748,Study A
21.887454688185,Study A
296.5172601567078,Study A
282.3186949674982,Study A
390.7223540867177,Study A
117.29435816017184,Study A
4.620610230622864,Study A
8.867290259261127,Study A
193.88340221141425,Study A
42.4450324461324,Study A
1.7960595090140001,Study A
119.50957829678562,Study A
953.2672355072492,Study A
5.182251176662606,Study A
982.4729360021405,Study A
51.65165462331602,Study A
808.4308070952318,Study A
597.3756471896612,Study A
4.028011406687387,Study A
229.6927263499596,Study A
1020.3797794424653,Study A
443.53371997579745,Study A
32.633572064176384,Study A
105.62988575858057,Study A
43.86775169292671,Study A
2.7477849078525556,Study A
621.6125679462475,Study A
2.3689856552699973,Study A
44.12976366714099,Study A
358.49460271777804,Study A
0.7282539345853164,Study A
295.93863436791816,Study A
278.1116937564651,Study A
11.288513203776311,Study A
6.607542202932035,Study A
4.859466250461362,Study A
1.5276563144154665,Study A
30.19337313208945,Study A
1570.919527441199,Study A
31.414832568277532,Study A
82.26735580323135,Study A
10910.50275724206,Study A
21.855955168571366,Study A
76.44733419315155,Study A
6.932074546166003,Study A
222.28299181746254,Study A
1676.9234867414018,Study A
19.699954407551655,Study A
4.452484650602359,Study A
43.12528815641061,Study A
20.622838482437118,Study A
80.85132774843032,Study A
46.53519698644789,Study A
887.4064302455789,Study A
19.49463542462647,Study A
6.537122641101219,Study A
10.58108424896869,Study A
360.33514346568944,Study A
909.0499954475007,Study A
542.8751971831003,Study A
67.90238595250702,Study A
847.2606776254638,Study A
2.607604510449573,Study A
32.16951468089197,Study A
48.28119570079662,Study A
0.1378521189404071,Study A
0.3478504408238195,Study A
1.0332695367152624,Study A
2.91098070676889,Study A
0.31859453637272694,Study A
570.7049701053046,Study A
629.4975168236741,Study A
357.09585476422916,Study A
140.70222666300302,Study A
217.66545781945123,Study A
58.42047255871419,Study A
44.319623272471084,Study A
117.26747046091955,Study A
14.658683109298657,Study A
354.8303806150267,Study A
538.4412637330892,Study A
4.136078161292393,Study A
10.530425855148376,Study A
8.652717904257484,Study A
144.40649512525013,Study A
119.93474155815565,Study A
40.87603951627073,Study A
15.462325026267422,Study A
40.58190300571502,Study A
32.815868093663966,Study A
12.125076788658305,Study A
7.429347204203206,Study A
4.8574004670408835,Study A
3.944955838306812,Study A
1.0227284478633305,Study A
2972.6602978740357,Study A
823.8435883311827,Study A
613.701727682069,Study A
240.51788879124788,Study A
5572.427162175742,Study A
1217.4584285464887,Study A
857.8529249562392,Study A
20.789731463301305,Study A
122.98615512345982,Study A
1213.2013461507606,Study A
177.83678000765775,Study A
209.76576837445833,Study A
963.8041611279175,Study A
6.967886184580818,Study A
346.32182009349503,Study A
562.51756021762,Study A
793.8180410431233,Study A
943.1216863989922,Study A
683.4299355284819,Study A
331.0309146218279,Study A
393.2460397834872,Study A
659.2773568209835,Study A
450.84288947492405,Study A
385.76993772822505,Study A
83.84645658434317,Study A
490.82267338703423,Study A
754.6730982813938,Study A
404.2087782128591,Study A
469.20607069442354,Study A
70.28281015338708,Study A
277.7184460607037,Study A
61.87241301713938,Study A
59.586051484254995,Study A
42.958817006218815,Study A
13.028822139627437,Study A
703.2716505996968,Study A
418.304235271719,Study A
816.1726249669284,Study A
930.2498163008078,Study A
9.407345439398911,Study A
6.673767014033312,Study A
21.830177075639455,Study A
1450.6928753710279,Study A
1238.402601910987,Study A
427.0729526370601,Study A
17.845574567351118,Study A
140.7659891083407,Study A
148.42198799079293,Study A
586.3775350690374,Study A
281.6802000051647,Study A
258.11820378259597,Study A
21.74792573717816,Study A
1609.2782868496101,Study A
435.3358272277838,Study A
6.669423890034721,Study A
16.86470428312719,Study A
1.3974148801599258,Study A
477.4181120462563,Study A
202.6978452301721,Study A
422.4624101477688,Study A
468.07661208651143,Study A
10.169608992616363,Study A
1719.2722390201207,Study A
16.221123037821283,Study A
0.7344974418371777,Study A
455.7590516836639,Study A
581.6541111807842,Study A
757.1799884287741,Study A
70.62556871800369,Study A
47.333095254740165,Study A
1102.2034107539375,Study A
1068.2182892729786,Study A
5.18631056284373,Study A
471.68647349578185,Study A
805.5383793388253,Study A
42.86825078457666,Study A
67.94168212474447,Study A
378.7161512854634,Study A
88.24386775619338,Study A
85.38363531947665,Study A
140.52129904455433,Study A
4.511340094038755,Study A
146.29150303390404,Study A
0.5620441575649244,Study A
799.2859222008286,Study A
734.4385875828362,Study A
618.8799328848544,Study A
192.7862496914668,Study A
260.96756979633176,Study A
0.6273384930535763,Study A
227.65501539782798,Study A
124.82389209796332,Study A
172.7335904713578,Study A
135.94602990565983,Study A
479.2340149491587,Study A
26.145175415878985,Study A
47.09034974985968,Study A
18.537866538236177,Study A
208.26944987384516,Study A
322.34179029051666,Study A
204.27790651292045,Study A
1318.2279458070243,Study A
643.408009320483,Study A
176.97251372593158,Study A
1107.0407044477336,Study A
99.37772027148117,Study A
3.5433883366616405,Study A
15.663842263219667,Study A
545.2942681704376,Study A
78.13862652306986,Study A
931.0079482272309,Study A
404.32185275866266,Study A
259.15945279928883,Study A
344.7002026581285,Study A
61.7716068310947,Study A
581.1700588834499,Study A
277.38960746812626,Study A
1217.0083741294684,Study A
822.8118949203119,Study A
33.83785163643154,Study A
28.13480693174175,Study A
440.0189338293296,Study A
1059.6793297819768,Study A
1914.2722971583491,Study A
244.65735399356518,Study A
1269.9112168476981,Study A
0.8738340229255253,Study A
48.01127537858866,Study A
0.9382746119132219,Study A
1.0885766707988214,Study A
1.7920353407931124,Study A
853.3079137553281,Study A
235.35103170458248,Study A
16.492862705863217,Study A
26.631158770516155,Study A
6.331311719504772,Study A
0.7339595402756907,Study A
250.32736799932528,Study A
149.1537426834122,Study A
416.69417630045945,Study A
334.3728991205098,Study A
9.31873766381184,Study A
2518.6736622093995,Study A
524.2213093486386,Study A
722.5009540963536,Study A
21.33017108391578,Study A
19.273626766612548,Study A
114.83479767389919,Study A
396.8526126465585,Study A
411.1193561787836,Study A
331.3538633698345,Study A
1211.7055008084826,Study A
29.16827911237918,Study A
10.17856067684468,Study A
89.11808447702252,Study A
28.19426805140424,Study A
6.065508191797411,Study A
9.619818742482277,Study A
24.534422722905603,Study A
33.383375693367,Study A
941.0756147942321,Study A
827.8132688041374,Study A
16.700954202133104,Study A
615.1092249535307,Study A
5.467613505196653,Study A
2.2602809275150095,Study A
164.60540979397328,Study A
15.912889308144267,Study A
10.092038233111792,Study A
3.4599348525944342,Study A
21.577754946874833,Study A
1.7459785201212903,Study A
44.30119521630322,Study A
0.6387243626254115,Study A
2.0155193710884696,Study A
56.43552391487272,Study A
68.25945962309159,Study A
16.913823686382454,Study A
268.30114537406246,Study A
3.5525990725122436,Study A
7.103629424364189,Study A
0.3778578262974457,Study A
186.44159433102467,Study A
2263.426651023436,Study A
130.03171900100588,Study A
2320.0146110964233,Study A
1874.187901816771,Study A
36.043623078856506,Study A
176.2626098038608,Study A
281.8700193667162,Study A
98.80019008331837,Study A
1.6366311962881033,Study A
140.429668478297,Study A
177.62277730158627,Study A
222.5310892128904,Study A
172.97328783932318,Study A
128.2530020606459,Study A
32.74951152264249,Study A
892.7505508142734,Study A
141.81484601652608,Study A
193.96558085271252,Study A
335.95937754179636,Study A
694.7392953490745,Study A
687.7225010256743,Study A
375.9644324820134,Study A
14.53921815248795,Study A
49.23144424594045,Study A
151.043703507065,Study A
10.140556477726179,Study A
49.39724254483747,Study A
2083.184719685661,Study A
214.64013170344373,Study A
526.6309638213925,Study A
55.20254734888564,Study A
6837.339097163161,Study A
424.8653631768283,Study A
175.40956408185352,Study A
142.34608347448213,Study A
4.111435440790169,Study A
221.67753879857509,Study A
38.63972703111619,Study A
709.9676253246786,Study A
39.14869127119583,Study A
21.807353467064633,Study A
183.62102942794826,Study A
655.7246050603658,Study A
808.6537774918801,Study A
16.571107441026783,Study A
96.4083200942277,Study A
1076.371149820927,Study A
179.25323616574926,Study A
1335.0063656022164,Study A
2172.7519821695873,Study A
210.49900450213548,Study A
112.7148221134081,Study A
1562.517491094432,Study A
589.1152165970401,Study A
0.23652288966397164,Study A
1.2085766882750102,Study A
5.124676173069239,Study A
13.285096395244741,Study A
1522.2227452857744,Study A
529.25375925907,Study A
1406.2530497492924,Study A
103.31489059639247,Study A
3.765917690794607,Study A
35.254018004541145,Study A
498.2057782682481,Study A
7.912654174029091,Study A
2318.9261084570367,Study A
57.308731614536455,Study A
939.78701594658,Study A
336.72028020588345,Study A
1019.4831892588574,Study A
41.79105255241218,Study A
129.566986473399,Study A
2207.4516519055865,Study A
1738.7510072897164,Study A
1823.9291409260952,Study A
2.903502426247232,Study A
835.4501070659255,Study A
171.08420142019025,Study A
408.64877183269965,Study A
173.63434450110108,Study A
176.9684677924783,Study A
57.19413947578592,Study A
329.01889180596993,Study A
610.9516865945543,Study A
35.030115338556904,Study A
159.92997485749052,Study A
68.178722249823,Study A
152.0074182836557,Study A
164.50030810291602,Study A
29.466976301691517,Study A
156.21622905005225,Study A
783.9417235416761,Study A
165.81975165643036,Study A
296.72441846972015,Study A
21.570053723912782,Study A
28.93690430182781,Study A
522.3708254362726,Study A
302.6921166730627,Study A
28.16675816686941,Study A
279.42193142564037,Study A
449.8488401463796,Study A
290.133612801773,Study A
58.52795242527989,Study A
9.263841157134955,Study A
13.457013071152817,Study A
283.44221991812555,Study A
44.69300037928589,Study A
23.479802986103834,Study A
390.2797147899619,Study A
1364.0293364561285,Study A
3959.765497778076,Study A
768.468357708691,Study A
458.0034887128864,Study A
2403.860795957148,Study A
229.46166963706435,Study A
54.453823438338645,Study A
0.22612689374676562,Study A
3493.9936603259307,Study A
470.7337908839794,Study A
6471.099145560085,Study A
1226.1101507054098,Study A
9404.465595456419,Study A
2388.090036639886,Study A
2551.3528601468975,Study A
1051.2065377704814,Study A
309.1580495226669,Study A
86.27347083506642,Study A
766.1528782354013,Study A
61.38103849817759,Study A
4.7251650293773455,Study A
60.90290926653858,Study A
30.888469527604776,Study A
19.771912185089207,Study A
74.26043204987953,Study A
500.07620784127096,Study A
1005.4949547797012,Study A
26.71740796292884,Study A
6.700667858096422,Study A
767.8068490079263,Study A
671.906645415525,Study A
243.64170419747796,Study A
6542.157468501583,Study A
56.19446868463219,Study A
70.55704797068941,Study A
10.578688294565152,Study A
104.0388904009816,Study A
59.31386764666619,Study A
276.60724852809875,Study A
132.94550694865873,Study A
2.269015530334575,Study A
99.12202795303014,Study A
114.45222515327258,Study A
112998.43625958516,Study A
65.57087459044239,Study A
122.80863306269056,Study A
3982.6885161906066,Study A
4727.735062165649,Study A
136.35727766624086,Study A
25682.973079830528,Study A
27744.828679465707,Study A
352.65606233237224,Study A
140.58672731347374,Study A
464.83328197174956,Study A
543.0033112918945,Study A
9.405700398522127,Study A
9.178279245705179,Study A
109.48681941797803,Study A
192.3643646677988,Study A
27.03585724014659,Study A
781.4313908646194,Study A
0.3851159516410363,Study A
313.4799595434568,Study A
7.2376695094391446,Study A
21.439326527500764,Study A
32.370412703692864,Study A
30.52931924964965,Study A
1.8568670972666688,Study A
39.03542283402934,Study A
707.7962961379211,Study A
886.3111243100823,Study A
6.805283013611128,Study A
323.21409969660965,Study A
2.931646245586874,Study A
629.8045532724336,Study A
995.0474387432224,Study A
291.340225397642,Study A
