gene_symbol,GSM2388498,GSM2388499,GSM2388500,GSM2388501,GSM2388502,GSM2388503,GSM2388504,GSM2388505,GSM2388506,GSM2388507,GSM2388508,GSM2388509,GSM2388510
STAG3L4,4.83603,0,6.93106,0.70329,1.85902,24.12666,5.61395,38.88619,0,5.46228,2.70161,4.05444,2.30841
RHEB,22.75778,161.01145,47.15395,53.95263,8.23279,141.60772,11.96415,459.14431,17.3387,97.50574,20.02369,159.47482,10.96494
PRKAG2,15.78821,25.85417,6.24932,0.60282,11.1541,6.66817,1.01235,3.38587,53.06694,9.78319,5.56214,0.24572,6.05957
AEBP1,1.28013,6.69438,35.45068,148.29437,20.44919,46.6772,700.82322,593.86085,51.49069,171.45032,4.13187,3.31727,51.07355
POLD2,22.33107,15.81259,76.35531,0.30141,10.88853,117.6023,224.83403,204.58855,0.87569,30.65398,0.63567,16.21778,11.8306
MYL7,0,0,0,0,0,0,0.09203,0,0,0,0,0,0
GCK,0,0,0.79537,0,0,0.12124,0.73626,0.1026,0,0.08153,0,0,0
BCL7B,9.95653,13.38877,0.34087,7.63575,5.0459,37.82672,17.11794,247.57882,189.85003,9.70166,43.38466,0.61431,11.8306
YKT6,9.38758,0.69252,64.53841,31.24631,13.54427,35.03821,40.30999,90.90544,0.17514,2.85343,0.31784,0.61431,8.36798
TBL2,77.37645,17.08222,1.47711,49.23052,11.1541,25.33905,1.10438,40.32262,88.09462,8.88639,5.72105,2.21152,9.23364
GALNTL5,0,0,0,0,0,0,0,0.1026,0,0,0.15892,0,0.28855
CLIP2,0,3.69345,2.61335,297.0911,25.22952,11.88147,19.97093,133.99832,94.74988,46.3886,21.61287,45.33606,18.75583
EIF4H,27.1671,179.59414,248.38199,132.31957,70.90824,204.16729,111.54271,253.11933,347.29945,227.13295,103.13789,64.37967,47.03384
LIMK1,0,3.11635,0.68174,2.10988,8.23279,21.09567,3.68128,58.27798,14.53649,30.81703,2.06594,44.2303,12.9848
SPATA6L,2.13354,2.19299,0.4545,9.54469,2.92131,1.93983,19.14264,0.30781,0.17514,4.72854,8.10483,0.49145,5.19392
SLC1A1,121.04294,86.21904,1.93161,5.4254,5.84263,0.48496,12.88447,0,3.15249,42.23075,13.19021,0,3.17406
LHX2,0.71118,1.73131,0,7.73622,0,0,0.09203,0,18.56467,0,0.47675,0,0.5771
FKTN,21.47765,1.03878,12.83951,4.62164,0,16.12485,8.83507,1.74424,0,20.21858,9.69401,25.67815,15.87031
FSD1L,0.42671,0.34626,2.72698,2.91364,0,2.18231,2.0247,0.51301,0,11.6583,0,0,12.4077
CNTNAP3,0,1.50047,0,22.1035,9.29509,25.58153,4.14144,3.89888,0,0.08153,14.46155,0,36.93455
SPIN1,0.14224,2.07757,2.15886,147.89249,0,87.77739,4.04941,59.81701,19.44036,95.79369,7.78699,83.54613,79.64012
NMRK1,0.14224,0.11542,0.4545,0.50235,1.0623,36.61432,6.53427,0,104.38249,4.07633,24.79123,37.84148,2.30841
TMEM245,90.60441,113.91993,4.77221,58.57427,1.32787,109.60049,171.7316,36.52634,43.25919,40.76327,200.07797,202.35364,163.60851
PRUNE2,0,0,1.81798,1.50706,0,11.03279,0,1.84684,16.11273,0.08153,0,5.03734,10.96494
MEGF9,39.25717,8.19485,14.203,0.30141,0.26557,6.30445,0.64422,10.77322,0.70055,27.88208,45.76843,12.16333,35.49179
TRIM14,40.82177,6.57896,1.02262,47.42205,0,9.45668,1.28845,144.25853,23.29341,74.0261,61.66025,37.22717,18.75583
CORO2A,0.14224,4.73224,0.22725,8.23858,0.26557,13.09386,0.18406,21.03343,0,19.89248,14.14372,6.26596,9.52219
TGFBR1,41.67518,25.50791,0.90899,34.56183,0,18.4284,4.14144,9.8498,0.35028,16.22378,22.56638,29.85546,28.56656
SEC61B,34.13667,13.96587,0.4545,9.34375,0,122.8156,25.30878,16.00592,4.02818,90.73904,21.45395,92.39219,7.21378
C5,127.87027,934.78978,60.78882,0.40188,1.85902,1.33363,243.42448,2.56505,11.55913,14.67478,437.34278,523.14621,108.49523
OGN,0,0.92336,0,150.40425,0.26557,7.88057,23.74424,0,30.47408,0.73374,0,0,6.05957
ASPN,0.14224,26.20043,5.56757,317.98895,0,3.87966,48.96099,39.19399,94.57474,105.57687,1.7481,0.61431,9.52219
ECM2,1.42236,60.94197,23.06567,23.71102,0,41.58514,40.77015,0.2052,550.28486,26.74071,4.44971,2.33438,16.44742
TLE4,6.96957,5.0785,2.15886,15.27151,0,13.09386,1.10438,0,34.50227,6.03296,0.47675,2.70296,10.09929
LHX6,0,0,0,0.10047,0,2.66727,0,0,0.52542,1.549,0.15892,0,0.86565
PTGR1,66.85098,68.44429,110.21525,21.70162,0.79672,42.55506,74.54587,3.07806,2.62708,18.66958,19.70585,5.65165,7.50233
SUSD1,31.14971,10.38784,0.11362,4.62164,0,17.33725,6.71833,4.41189,0,13.04425,2.86053,55.16502,12.9848
AMBP,884.8509,514.4287,478.12966,40.28865,0.53115,83.17029,398.68236,105.98795,6819.88942,469.75594,2796.80072,2334.62289,132.44498
AKNA,3.98261,0.46168,3.52234,13.36257,0,0.36372,51.90601,0.92342,8.93206,75.33052,44.81492,0.12286,17.89017
TNFSF8,0,0,0,1.40659,0,0,0,0,0.17514,4.56549,13.34913,0.12286,1.1542
DNM1,0,0.23084,0.34087,5.02352,0,5.94073,0.18406,2.46245,2.2768,159.95508,1.90702,1.96579,120.32583
ENG,0.71118,38.55041,0.79537,156.33201,0,6.06197,7.27052,77.87498,21.36689,341.02553,48.94679,1.72007,24.2383
AK1,0.42671,4.84766,0,2.81317,0,18.67088,2.66893,3.48847,2.62708,24.13186,1.11243,0.9829,14.71611
CDC37L1,3.98261,80.9097,4.88583,87.30881,1.85902,27.27888,9.47929,4.51449,8.75692,19.974,10.80643,0,7.50233
RLN2,0,0.11542,0,0.40188,0,0,0,0,0,0,0,0,0
RLN1,0,0,0,0,0,0,0,0,0,0,0,0,0
PLGRKT,0.14224,12.69624,0.22725,4.62164,0.53115,6.42569,0.36813,27.39476,0.87569,3.75022,0.15892,3.07155,0
TBC1D13,0.14224,0.11542,0.11362,9.24328,0,1.09116,0.09203,16.51894,0,17.03905,0.31784,9.33751,18.46727
RIC1,4.97826,101.10827,0.4545,60.58368,19.12132,22.30807,2.3008,3.38587,69.17967,13.53341,128.56479,5.40593,22.50699
KDM4C,2.98696,30.35556,2.04523,59.98085,12.48197,15.15494,20.61515,7.69516,0,12.88119,66.58671,12.16333,16.15886
DOCK8,6.54286,42.59013,0.22725,57.46909,18.05903,139.30417,0.18406,1.53903,0.35028,3.26106,17.00424,1.22862,87.71955
KANK1,3.27143,156.62548,0.68174,439.05584,100.12137,106.56951,136.48337,1.53903,67.42829,53.39989,148.27064,335.536,68.96373
ELAVL2,0,0,0.22725,0,0,0,0,0,0,0.73374,0,0,0
NCS1,0.42671,0.34626,0,0.30141,0,0.72744,15.46137,3.18066,0,68.8084,2.38377,0.36859,0.86565
TESK1,0,0.11542,0,20.3955,2.92131,89.3535,179.09415,21.95685,4.90388,107.04435,35.75659,2.33438,14.42756
KCNT1,0.14224,0,0,0.10047,0.26557,0,0,5.54051,0,1.549,0.47675,0.12286,0.5771
CA9,0,0.34626,0,0,0,12.00271,3.40518,1.74424,0,0,0,0,2.30841
FUBP3,0.42671,106.64845,0.34087,16.17574,1.0623,40.49399,21.25938,80.33743,0.52542,83.40165,27.33392,2.94869,29.72077
TYRP1,0,0,0,0.10047,0,0,0,0,0,0,0.47675,0,0
CREB3,0.14224,3.23177,0.11362,7.63575,3.18689,60.74098,19.97093,51.50624,7.88123,54.13362,0.47675,2.33438,4.32827
RGP1,0.71118,10.04157,0.34087,5.72682,17.79345,56.13388,0.55219,2.25725,0.17514,0.16305,0.15892,18.79788,38.66585
MPDZ,46.22674,103.76294,254.17682,73.04201,30.80657,44.85861,28.71397,0,96.32612,55.11194,23.51989,24.94098,45.59108
LHX3,0,0,0,0,0,0,0,0,0,0,0,0,0
DDX58,1.70683,67.98261,2.04523,15.9748,14.34099,5.2133,5.15379,18.98139,0.17514,73.37389,6.03889,8.10889,20.77568
EDF1,4.83603,133.42598,31.70109,55.7611,0,12.36643,34.51198,81.36345,12.08455,200.14766,169.40676,56.27078,15.58176
PIP5K1B,0,0.46168,0,4.01882,0.26557,5.94073,0.46016,1.94944,0,1.14137,0,4.54589,4.03972
GLIS3,0,0.11542,0.56812,19.49127,18.59017,3.75842,26.96536,0.1026,0,21.84911,12.39562,2.5801,1.44276
BAG1,0.56894,18.58268,80.21852,57.16768,4.51476,43.2825,12.51634,43.60588,1.75138,37.58374,1.27135,60.44808,9.23364
RAPGEF1,0,110.68816,1.02262,27.72984,0.26557,6.54693,19.32671,14.7747,44.31002,92.94026,3.97295,1.47434,51.65066
NPDC1,0,7.15606,0,79.17071,0.26557,15.39741,0.09203,16.21113,0.52542,284.93526,3.01945,1.47434,5.48247
APBA1,0.42671,0,101.80708,0,0,0.6062,2.48486,1.02602,0,0,0.15892,0,5.77102
SETX,0.71118,330.91027,20.90681,38.48018,0.53115,1.21239,29.72632,20.31521,45.53598,375.67431,6.67456,16.58636,100.4158
SH3GL2,0,0,0,0,0,0,0.36813,0.1026,0,0,0,0,0
PTGDS,0,18.00558,3.18147,146.08402,0,27.88508,7.73068,21.64904,22.94313,342.24842,0,0,4.03972
ABCA2,0,19.15979,0.4545,36.26983,1.0623,36.49308,88.07457,69.35901,6.8304,575.25128,54.03217,0.86003,22.21844
SHB,1.99131,11.19578,0.79537,45.2117,6.1082,28.37004,51.35382,0.82082,1.22597,62.28628,44.17925,39.43869,12.11915
UBE2R2,1.42236,9.23363,110.10163,43.60417,42.7574,74.44104,109.7941,40.83563,0.35028,75.5751,9.05834,99.76391,25.9696
ABHD17B,1.28013,5.30934,2.72698,0.20094,2.65574,22.67178,3.03705,10.46541,15.93759,15.40852,14.30263,20.64081,2.01986
EXOSC3,3.69814,6.46354,0.11362,12.05645,0.53115,101.71993,0.92032,1.02602,1.40111,0.73374,8.58158,82.6861,7.21378
ZFAND5,512.90345,5.77102,18.06621,419.76551,87.10825,328.19528,128.47659,156.26297,310.87067,225.66547,406.67158,328.77859,38.66585
DVL1,1.42236,21.69903,2.15886,19.99362,5.31148,92.50573,32.02711,275.58919,19.6155,1.14137,1.58918,158.61479,17.02452
PDLIM1,5.97392,95.10641,23.74741,74.4486,0,1.69735,39.66577,81.87646,10.15803,374.1253,2.54269,0.9829,15.87031
CCNJ,0.28447,21.00651,2.15886,0.20094,0,0.12124,0.64422,0.71821,2.97735,10.67998,0,24.81812,5.48247
DNTT,0,0,0,0,0,0,0.36813,0,0,0,0,0,0
GATA3,0,1.61589,0,0,0,6.54693,3.86534,0.1026,5.60443,5.05465,0,0,2.88551
ATRNL1,14.22361,4.61682,7.04469,0.20094,0,0.6062,2.94502,0.2052,2.10166,34.56725,0.63567,3.31727,8.94509
HPS1,2.41801,0.23084,28.29237,5.02352,0,81.59417,23.37611,65.76793,18.73981,76.55342,67.22238,64.01108,15.29321
PHYH,11.37889,169.7834,314.51114,16.17574,0,96.87035,26.32113,14.9799,62.52441,61.30796,258.87768,0.24572,5.77102
RASSF4,26.45592,2.65467,6.24932,14.66868,0,49.46571,47.85661,112.34928,112.43885,56.33484,51.48948,81.08889,16.73597
DNMBP,0.56894,6.34812,17.15722,18.58703,0,8.85048,0.46016,13.74868,1.57625,36.85,8.10483,15.11202,8.65653
RAB11FIP2,46.51121,2.30841,54.65313,5.02352,0,18.4284,0.64422,6.15612,0.35028,40.8448,17.16316,12.65478,62.6156
CXCL12,59.02799,194.02169,42.38174,1849.25897,0,85.11012,178.54196,69.2564,270.23856,403.14875,75.32721,496.73089,30.00932
ERLIN1,111.51312,3.57803,113.73759,11.15222,0.53115,64.49941,31.19883,31.29363,1.05083,6.84823,46.4041,15.60347,19.04438
EIF3A,26.02921,123.15356,933.19365,179.84209,0.53115,142.69887,70.49647,5.84832,11.90941,182.78251,57.68729,143.01132,152.64356
PKD2L1,0,0,0,0,0,3.27347,0,1.02602,0,1.46748,0.31784,0.73717,3.75117
CUBN,0,0,0.11362,0.10047,0,2.54603,1.65657,0.61561,15.41218,5.5438,0.79459,0.12286,4.90537
TRDMT1,0.14224,1.84673,0.11362,0.10047,0,3.75842,0.18406,0.2052,12.60997,13.77799,20.81828,0,2.88551
DDX50,3.5559,1.50047,0.11362,2.7127,0.79672,2.18231,7.54662,0.2052,11.55913,35.87168,1.7481,5.1602,4.32827
MAPK8,2.13354,18.23642,12.38501,29.2369,0,12.36643,1.47251,9.7472,15.58732,65.79192,1.43026,59.34232,12.4077
SEC23IP,25.31803,6.8098,232.24739,45.51311,0.79672,25.09657,11.41196,4.41189,129.25214,35.05641,0.47675,8.60034,24.2383
ATE1,0.99565,10.7341,94.19427,12.05645,0.26557,30.55235,10.21555,7.28475,16.28787,42.47533,4.44971,5.28306,29.72077
NSMCE4A,0.42671,0.11542,13.294,32.35148,0,24.85409,0,12.51745,43.43432,95.71216,0.63567,33.04987,3.17406
PLEKHA1,199.69951,8.65653,299.51278,177.4308,0.79672,126.45278,23.37611,0.41041,16.46301,79.73296,2.22485,36.24428,36.06889
PALD1,0,0.11542,0.11362,2.61223,0,2.90975,12.05618,0.1026,4.90388,14.67478,21.61287,16.95495,4.61682
UNC5B,0.14224,0.11542,0,97.5568,0,0,0,10.26021,12.43483,115.03395,40.20629,0.61431,9.52219
CDH23,0.56894,0,0.56812,1.10517,0,0,2.11673,6.05352,1.75138,0,64.52077,0,2.01986
VSIR,20.05529,5.77102,0.11362,20.69691,0,0,0,30.57542,174.96326,42.63838,88.99417,0.86003,4.03972
SPOCK2,0,0,0.11362,32.25101,0,43.88869,0.73626,7.59255,0,164.0314,53.07867,0.49145,19.91003
MICU1,8.81864,14.65839,0.68174,188.68349,0.26557,14.30626,30.00241,29.24159,188.62406,93.18484,182.12021,100.99253,12.11915
PPP3CB,41.81742,4.84766,0,145.4812,0,2.54603,21.81157,3.28327,0,44.43197,1.27135,8.96892,16.44742
CCSER2,196.14361,0.23084,27.9515,1.20565,0,0.12124,3.40518,33.85869,13.48566,169.73826,31.78363,26.41532,26.25816
BMPR1A,114.78455,0.34626,11.47602,55.45968,0.26557,1.45487,0.46016,2.25725,74.7841,37.50221,0.79459,90.67212,23.08409
MINPP1,108.38392,29.31678,3.63597,0.40188,0.26557,0.12124,6.16614,6.77174,9.28234,30.73551,94.07955,8.47747,6.05957
ACTA2,257.44738,118.99843,18.06621,285.537,0.26557,17.21601,34.23588,431.74956,29.94867,773.84994,194.03908,136.86822,37.8002
LIPA,715.58992,182.94133,227.47518,75.25236,0,22.4293,3.22112,113.99091,2.10166,8.31571,24.95015,40.17586,25.9696
TLX1,0,0,0,0,0,0,0,3.18066,0,0.08153,0,0.12286,0
TWNK,1.28013,2.53925,21.58855,3.81788,0,13.09386,9.11116,0,0.35028,9.94624,49.10571,0.73717,25.68105
LZTS2,23.46896,0.92336,0.11362,35.06418,0.26557,48.49579,2.57689,43.09287,47.81278,94.32621,76.59855,90.54926,21.06423
SFXN3,15.78821,0,8.86267,16.87903,0,22.79302,0.82829,42.06685,31.17464,17.93584,15.7329,1.35148,12.69625
KAZALD1,0,0,0,63.99967,0,2.78851,0,24.8297,8.75692,0,4.92646,0.24572,0.28855
FBXW4,0,0.11542,0.34087,23.91197,0,73.34989,158.2029,17.64756,11.20886,48.10066,0.63567,267.7162,22.50699
FGF8,0,0,0,0,0.26557,1.45487,0.2761,49.96721,0,0.40763,0,3.07155,1.1542
NPM3,0,0,0,0.10047,0,42.6763,22.36376,29.24159,3.67791,17.77279,0,57.25367,1.44276
TNKS2,8.53417,43.16723,263.15311,69.82696,0.26557,0.24248,36.44465,0,9.1072,83.56471,17.00424,31.08407,21.92989
PITX3,0,0,0,0,0,0.24248,0,0.41041,1.05083,0.16305,0,0,0
GBF1,8.10746,158.70304,66.01553,52.3451,0,32.8559,13.43666,42.99027,148.51737,10.7615,23.36097,23.34377,46.74529
ARHGAP21,49.07146,50.32329,62.15231,70.93213,1.0623,22.55054,8.09881,9.02898,0.17514,188.897,0.79459,11.05758,51.36211
CPEB3,11.94783,45.59106,334.39534,3.21505,0,0,14.90917,0.92342,18.56467,34.56725,5.72105,0.24572,9.23364
FBXL15,0.56894,5.42476,4.77221,0.10047,0,22.4293,0,133.48531,40.98239,18.66958,0.79459,0.86003,1.1542
CUEDC2,1.99131,13.73503,0,9.04234,0,31.76474,49.32912,1.53903,152.37041,26.4146,0.31784,13.02337,2.59696
SUFU,0,11.54204,0,12.35786,0,13.8213,0.36813,13.23567,26.62104,27.9636,0.47675,0.24572,12.9848
ANKRD26,3.84038,0.11542,0,0.10047,0,13.94254,8.46694,16.62154,0,49.56814,0.15892,0.86003,30.29787
ACBD5,0,3.23177,0.4545,5.4254,0,64.49941,7.73068,1.43643,37.12934,21.44148,56.09811,12.65478,20.77568
LHPP,0.99565,0.34626,13.97575,1.708,0,34.91697,0.18406,2.56505,0.87569,12.71814,0.15892,0.12286,3.75117
LARP4B,9.24535,20.66025,2.04523,30.2416,0,85.59508,7.17849,2.66765,0.35028,15.57157,10.17076,22.6066,28.56656
GTPBP4,4.40932,15.46633,0.4545,18.98891,0,78.9269,0.82829,4.20669,4.72874,182.1303,0.79459,116.35027,35.20324
EDRF1,0,0.46168,15.79373,14.2668,1.59344,19.0346,7.63865,4.20669,0,32.61062,0.63567,5.28306,10.67639
BCCIP,2.41801,3.57803,87.49046,28.83502,0.26557,57.22504,28.25381,1.43643,4.72874,25.1917,0.47675,1.47434,8.65653
MTPAP,0.71118,90.72043,0,0.60282,0.26557,24.12666,1.19642,5.23271,2.2768,24.45796,44.49709,37.84148,19.91003
NEURL1,0,1.1542,0,0.60282,0,0.24248,0,0.30781,0,2.20122,1.90702,2.82582,0.28855
SH3PXD2A,1.13789,69.0214,0.79537,109.51278,0,68.37907,26.59723,18.98139,1.75138,11.41372,1.11243,20.0265,139.65876
PITRM1,44.51991,13.27335,1.70436,47.12064,0,80.7455,24.38846,14.36429,2.45194,154.24822,74.85045,17.20067,15.00466
STN1,1.42236,1.38504,5.2267,24.71573,0,8.608,0.09203,5.84832,0.17514,13.04425,0.31784,24.20381,2.01986
MAP3K8,0,0.69252,0.22725,5.52587,0,14.91246,0.09203,2.15464,0.52542,22.17522,14.77939,22.85232,15.58176
DKK1,0,0.5771,0,0,0,0.72744,0.46016,0.41041,0.17514,16.30531,3.97295,2727.2897,6.34813
EBF3,0,0,0,0.10047,0,0.24248,0.09203,0,0,1.38595,0.15892,4.79162,0.5771
GLRX3,0.28447,6.34812,36.70054,16.17574,0.53115,46.071,1.93267,1.33383,7.70609,12.22898,1.27135,72.24283,4.90537
SORCS1,2.98696,0,0,6.63105,0,17.21601,0.18406,19.39179,0,0.08153,0.15892,0,7.79088
FAM208B,0.14224,383.77282,43.85885,40.38912,0,74.44104,22.45579,22.88026,27.32159,115.36006,5.72105,11.54902,81.37143
XPNPEP1,15.07703,0.34626,0.22725,146.58638,0,21.94435,2.85299,22.26465,0.70055,50.54646,0.15892,1.10576,12.9848
SMC3,0.42671,14.65839,90.78555,53.75169,0,25.82401,11.31993,0.41041,38.00503,4.72854,0.31784,6.1431,28.85512
SHOC2,1.28013,3.69345,67.26539,39.58535,0.26557,35.52317,11.50399,12.20965,0.70055,46.55166,0.79459,0,73.58054
TFAM,59.02799,14.88923,42.60899,22.40491,0.26557,0.12124,12.9765,0,106.30901,139.24733,24.95015,221.52011,11.2535
CCDC6,5.97392,30.0093,23.29291,0.20094,0.26557,1.21239,24.75659,6.56653,24.1691,121.80065,65.79212,122.49337,22.79554
CUL2,0.71118,81.94848,0.22725,12.35786,0,60.98346,0.09203,2.66765,3.85304,22.25675,30.67121,9.95182,11.54205
CCNY,55.8988,108.84143,1.81798,24.11291,0,98.44646,0.2761,25.24011,5.07901,77.69479,16.36857,77.28017,29.72077
UBE2S,0,3.57803,0,0.20094,4.24918,6.66817,30.5546,1.84684,4.90388,22.01217,0.31784,1.84293,8.94509
RPL28,46.22674,8.31027,1.02262,21.19926,77.54758,69.22775,362.60584,1358.24635,195.27932,266.59179,44.49709,64.99397,90.89361
ZMIZ1,58.45905,0.5771,59.65258,52.54604,0.79672,14.79122,64.79049,24.4193,0.52542,112.26205,22.24854,62.16815,92.91347
DNAJC12,3.5559,4.73224,35.45068,0.60282,0,10.4266,29.63428,0.30781,33.45143,35.95321,53.3965,246.21536,0.86565
PPIF,253.607,0.80794,24.54278,46.71876,0.26557,11.39651,40.30999,161.18787,0.35028,92.12499,146.20471,139.93977,10.67639
PBLD,128.29698,143.46755,52.72152,0.90423,1.32787,9.09296,52.91837,1.02602,114.19024,10.84303,267.45927,755.96962,14.71611
TSPAN14,1022.25099,37.39621,85.21798,730.62106,0.26557,10.06288,0.18406,27.49736,6.30498,312.65429,33.2139,99.27246,39.82006
LGI1,0,0.5771,1.02262,3.01411,0.26557,0.24248,0.55219,0.2052,0,0.08153,0,0.24572,6.92523
TBC1D12,3.27143,1.38504,27.9515,0.30141,0,0.24248,57.61199,4.20669,0,10.19082,54.98568,3.31727,3.75117
CYP2C18,58.74352,66.36673,324.62368,0,0,0,54.94307,0,0.35028,1.05985,21.93071,0,0
KRT23,0,0,0.79537,1.90894,1.0623,4.84958,0.09203,0,0.87569,6.35907,0.15892,7.49458,0.86565
CRYBA1,0,0,0,0,0,0,0,0.2052,1.22597,0.08153,0,0,0
NUFIP2,68.55781,80.10175,69.31062,1.708,131.19352,3.27347,7.36256,66.28094,117.69301,55.35652,6.51564,27.39822,328.08266
GIT1,0.71118,1.84673,12.83951,9.8461,4.51476,1.33363,3.22112,253.42714,5.60443,45.89944,8.42266,25.67815,9.23364
RPL19,124.74108,104.34004,215.09017,277.90124,40.10166,965.30878,71.04866,499.77474,718.06745,439.83569,393.7992,824.40373,53.38196
FBXL20,156.03302,0.5771,5.45395,1.30612,14.34099,27.27888,2.57689,20.72562,0.17514,1.79358,30.03553,4.30017,29.43222
RUNDC3A,0.14224,0,0,4.11929,0.26557,4.12214,2.20877,2.05204,0,2.7719,0,0,4.03972
UBTF,4.83603,89.21997,0.90899,6.93246,22.57378,133.72715,2.94502,17.03195,7.35581,29.59413,90.58335,38.08721,44.14833
CSF3,0,0,0.4545,0,0,0,0,0,0,0,0,0,0
PSMD3,0.85342,9.57989,92.71716,1.708,10.62296,143.06259,30.8307,11.18363,156.04832,57.88384,83.90879,10.56613,11.2535
CASC3,1.28013,0,58.06185,6.22917,34.79018,60.61974,162.34434,1.53903,262.88274,32.61062,19.86477,6.88027,36.93455
RAPGEFL1,0,0,1.36349,0.20094,5.0459,7.15313,2.0247,3.18066,9.1072,5.46228,8.7405,0.9829,4.90537
RGS9,0,0.23084,2.8406,32.75336,0.79672,9.2142,10.39961,0.30781,0,0.32611,1.7481,0.24572,2.88551
RNF43,2.56025,1.03878,2.27248,11.75504,48.60003,148.27589,15.46137,3.07806,0,0.08153,38.77603,85.2662,81.37143
WNT3,0,8.07943,0.34087,0,0.26557,1.81859,0,0.1026,1.05083,1.46748,0,0,0.5771
ASPA,17.35281,0.92336,0.90899,137.24262,3.45246,0.72744,0.09203,1.53903,0.17514,5.05465,23.83772,1.96579,3.75117
RAD51C,0,25.16165,4.43133,33.95901,2.65574,80.62426,0.36813,8.00296,8.58178,1.05985,2.06594,2.45724,3.46261
SEPT4,0.14224,17.5439,21.24768,8.8414,2.92131,114.45007,0.09203,66.79395,46.0614,33.01825,53.07867,0.49145,18.46727
MTMR4,40.25282,63.3658,45.44959,22.1035,34.25904,48.73827,0.36813,0.41041,1.05083,10.19082,88.51742,29.36401,110.51509
TRIM37,0.14224,35.31864,19.77057,9.44422,4.24918,25.21781,2.48486,0.71821,0.17514,0,10.01184,3.563,37.8002
P2RX1,1.28013,0,0,3.51647,0,0,0,0.2052,0.87569,0.08153,19.54693,0,0.86565
DHX40,20.62424,31.39435,10.22616,17.98421,7.43607,70.68262,4.6016,7.28475,2.97735,22.17522,6.03889,1.47434,12.9848
KRT37,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBD1,0,0.23084,0.90899,2.21035,1.0623,16.24609,3.49721,0.1026,0,4.07633,0.63567,13.76054,4.61682
KPNB1,1.84907,279.89446,35.45068,88.21305,25.22952,568.12822,137.77181,12.51745,176.18923,116.01227,87.72283,193.139,71.56069
GOSR2,0,125.46197,23.86103,28.13172,1.32787,36.00813,15.00121,0.82082,116.46704,34.89336,0.47675,9.46037,11.2535
PNPO,4.69379,94.29846,64.31117,3.81788,7.43607,81.35169,1.10438,0.41041,2.45194,0.08153,0,53.07637,10.09929
RPS6KB1,2.41801,14.42755,31.36022,3.71741,13.01312,101.71993,11.68806,16.72414,22.06744,31.6323,10.32968,51.84775,26.54671
TRIM16L,4.83603,1.26962,0.11362,95.94927,2.12459,1.21239,9.01913,3.59107,0,0.48916,11.60103,0.49145,2.59696
CDK5RAP3,4.69379,31.62519,0.68174,75.35283,20.98034,282.36676,154.70569,304.62558,82.31505,27.9636,71.67209,184.78438,51.07355
CBX1,0.85342,34.27986,10.68065,11.5541,4.24918,124.51295,0.2761,2.56505,12.7851,37.33916,5.40322,136.74536,10.38784
RECQL5,6.96957,1.61589,3.06785,16.77856,9.56066,52.61794,1.47251,35.08991,0.35028,0.73374,41.47764,65.60828,24.52685
PIGL,0.14224,5.0785,0.22725,4.92305,4.51476,3.63718,40.95421,2.46245,10.5083,6.84823,4.29079,0.9829,8.07943
GALK1,24.0379,3.23177,1.24986,2.7127,3.98361,59.40735,54.11478,14.7747,144.48918,0.16305,17.481,80.72031,2.88551
INTS2,0,6.2327,36.81417,44.40794,13.2787,18.91336,0.64422,0.92342,3.67791,7.33739,0.31784,32.43556,8.36798
CAMTA2,0.56894,0,0.22725,13.16163,14.07542,10.4266,0.36813,121.78867,1.22597,0.73374,25.74474,34.40135,22.50699
MED13,267.54614,20.89109,703.67324,104.79067,145.53451,136.27318,9.01913,56.63635,2.45194,82.34181,14.30263,143.87135,221.89584
HOXB6,0,0.34626,0,0,0,0.36372,0,0,0,0,0,0.12286,0
ENO3,25.88697,12.4654,12.61226,5.4254,5.31148,0.12124,1.01235,7.38735,5.25415,6.92976,17.481,48.28475,4.61682
PFN1,99.42305,20.19857,3.18147,159.748,12.48197,24.61162,2.39283,138.205,206.83845,80.7928,239.80751,805.23726,26.83526
RNF167,100.13423,0.11542,0.11362,110.91937,8.76394,0.96992,0.92032,34.5769,35.72823,2.36427,4.60863,425.59382,17.02452
SLC25A11,48.36028,3.80887,0.22725,6.22917,3.45246,0.48496,1.01235,235.16397,8.93206,36.60542,0.47675,306.17199,4.32827
RASD1,0.42671,241.11321,31.01934,16.17574,4.51476,0.24248,148.63158,2.05204,1.57625,34.32267,0.15892,3.68586,5.19392
CHRNE,0.56894,2.30841,0,0,0.79672,0,0.64422,0,0,0,0,4.30017,0.5771
RAI1,0,35.89574,0.34087,15.17104,22.83936,0,66.17096,209.51345,0.17514,5.38075,3.33728,1.22862,35.78034
NUP88,0.56894,4.5014,17.15722,4.4207,4.78033,0.96992,1.56454,3.89888,1.40111,60.32964,1.7481,52.70778,7.21378
C1QBP,83.06589,10.38784,18.40708,40.48959,5.0459,6.30445,0.64422,140.25704,21.71716,12.22898,9.69401,277.91375,9.23364
SLC6A4,0.14224,0,0,0,14.34099,0,0,2.05204,0,0.81527,0.15892,56.5165,0.86565
BLMH,29.58511,3.11635,21.70218,10.34846,8.49837,0.24248,0.55219,108.03999,0.17514,47.6115,16.05073,19.0436,7.50233
CPD,1990.16779,56.67141,432.22558,30.44254,92.95087,2.42479,34.69604,55.71293,0.52542,22.4198,58.79972,293.27149,97.81884
